ID	词号	词	词性
12	18	◇	标点（符号）
13	1	長	动词
13	2	安鄉	地名
13	3	嗇	名词
13	4	夫田順	名词
13	5	徵召	动词
13	6	金里	名词
13	7	老人	名词
13	8	榮長	名词
13	9	，	标点（符号）
13	10	罵	动词
13	11	詈	名词
13	12	毆	动词
13	13	◇	标点（符号）
14	1	吏部	名词
14	2	中有	名词
14	3	蝗蟲	名词
14	4	水火	名词
14	5	比盜	名词
14	6	賊	动词
14	7	，	标点（符号）
14	8	不	形容词
14	9	以求	动词
14	10	移	动词
14	11	，	标点（符号）
14	12	耐為	名词
14	13	司寇	名词
14	14	□	标点（符号）
14	15	◇	标点（符号）
15	1	流槐	名词
15	2	丞	名词
15	3	彭祖	人名
15	4	坐辭訟	名词
15	5	以	动词
15	6	詔書示	名词
15	7	之眾	名词
15	8	◇	标点（符号）
16	1	◇	标点（符号）
16	2	鄉吏	名词
16	3	常以	副词
16	4	五月	时间词
16	5	度田	名词
16	6	，	标点（符号）
16	7	七月	时间词
16	8	舉畜	名词
16	9	害	动词
16	10	，	标点（符号）
16	11	匿田三畝	名词
16	12	以上	方位词
16	13	，	标点（符号）
16	14	坐	名词
16	15	□	标点（符号）
16	16	◇	标点（符号）
17	1	◇	标点（符号）
17	2	□	标点（符号）
17	3	□	标点（符号）
17	4	吏召無匿	名词
17	5	人	名词
17	6	□	标点（符号）
17	7	□	标点（符号）
17	8	□	标点（符号）
17	9	□	标点（符号）
17	10	□	标点（符号）
17	11	痛言	名词
18	1	◇	标点（符号）
18	2	建武	年号
18	3	十九年	数词
18	4	正月	时间词
18	5	十四日	数词
18	6	己亥	数词
18	7	下	名词
18	8	◇	标点（符号）
19	1	士相見	名词
19	2	之禮	名词
20	1	第三	数词
22	1	不足以	动词
22	2	辱命	动词
22	3	，	标点（符号）
22	4	請終	名词
22	5	賜	动词
22	6	見	动词
22	7	。	标点（符号）
22	8	”	标点（符号）
22	9	主人	名词
22	10	對	名词
22	11	曰	助词
22	12	：	标点（符号）
22	13	“	标点（符号）
22	14	某非敢	名词
22	15	為	动词
22	16	儀	名词
22	17	，	标点（符号）
22	18	請	动词
22	19	吾子	代词
22	20	之	助词
22	21	就	动词
22	22	家	名词
22	23	，	标点（符号）
22	24	某將	名词
22	25	走	动词
22	26	見	动词
22	27	。	标点（符号）
22	28	”	标点（符号）
22	29	賓對	名词
22	30	曰	动词
22	31	：	标点（符号）
22	32	“	标点（符号）
22	33	某非敢	名词
22	34	為	动词
22	35	儀	名词
22	36	，	标点（符号）
22	37	固以	名词
22	38	請	动词
22	39	。	标点（符号）
22	40	”	标点（符号）
22	41	主人	名词
22	42	對	名词
22	43	曰	助词
22	44	：	标点（符号）
22	45	“	标点（符号）
22	46	某固辭	名词
22	47	，	标点（符号）
22	48	不得	动词
22	49	命	动词
22	50	，	标点（符号）
22	51	將走	名词
22	52	見	动词
22	53	。	标点（符号）
22	54	聞	形容词
22	55	吾子	代词
22	56	稱摯	名词
22	57	，	标点（符号）
22	58	敢	形容词
22	59	辭摯	名词
22	60	。	标点（符号）
22	61	”	标点（符号）
24	1	揖	动词
24	2	，	标点（符号）
24	3	入門右	名词
24	4	。	标点（符号）
24	5	賓奉摯	名词
24	6	，	标点（符号）
24	7	入門	地名
24	8	左	名词
24	9	。	标点（符号）
24	10	主人	名词
24	11	拜受	动词
24	12	。	标点（符号）
24	13	賓拜	名词
24	14	送摯	名词
24	15	，	标点（符号）
24	16	出	动词
24	17	。	标点（符号）
24	18	主人	名词
24	19	請見	动词
24	20	，	标点（符号）
24	21	賓反見	名词
24	22	，	标点（符号）
24	23	退	动词
24	24	。	标点（符号）
24	25	主人	名词
24	26	送	动词
24	27	，	标点（符号）
24	28	再拜	动词
24	29	。	标点（符号）
24	30	復	副词
24	31	見	动词
24	32	之	代词
24	33	，	标点（符号）
24	34	以	动词
24	35	某摯	名词
24	36	，	标点（符号）
24	37	曰	动词
24	38	：	标点（符号）
24	39	“	标点（符号）
24	40	曏	形容词
24	41	者	助词
24	42	吾子	代词
24	43	辱	动词
24	44	，	标点（符号）
24	45	使	连词
24	46	某見	名词
24	47	。	标点（符号）
24	48	請	名词
24	49	還摯	名词
24	50	於	介词
24	51	將命者	名词
24	52	。	标点（符号）
24	53	”	标点（符号）
24	54	主人	名词
24	55	對	名词
24	56	曰	助词
24	57	：	标点（符号）
24	58	“	标点（符号）
24	59	某	代词
24	60	既	动词
25	1	得	动词
25	2	見	动词
25	3	矣	语气词
25	4	，	标点（符号）
25	5	敢	动词
25	6	辭	名词
25	7	。	标点（符号）
25	8	”	标点（符号）
25	9	對	名词
25	10	曰	动词
25	11	：	标点（符号）
25	12	“	标点（符号）
25	13	某非敢	名词
25	14	求見	动词
25	15	，	标点（符号）
25	16	請	动词
25	17	還摯	名词
25	18	於	叹词
25	19	將命者	名词
25	20	。	标点（符号）
25	21	”	标点（符号）
25	22	主人	名词
25	23	對	名词
25	24	曰	动词
25	25	：	标点（符号）
25	26	“	标点（符号）
25	27	某	代词
25	28	既得	b
25	29	見	动词
25	30	矣	助词
25	31	，	标点（符号）
25	32	敢	动词
25	33	固辭	名词
25	34	。	标点（符号）
25	35	”	标点（符号）
25	36	賓對	名词
25	37	曰	动词
25	38	：	标点（符号）
25	39	“	标点（符号）
25	40	某	代词
25	41	不敢	副词
25	42	以聞	名词
25	43	，	标点（符号）
25	44	固以	名词
25	45	請	动词
25	46	於	连词
25	47	將命者	名词
25	48	。	标点（符号）
25	49	”	标点（符号）
25	50	主人	名词
25	51	對	名词
25	52	曰	助词
25	53	：	标点（符号）
25	54	“	标点（符号）
25	55	某固辭	名词
25	56	，	标点（符号）
25	57	不得	动词
25	58	命	动词
25	59	，	标点（符号）
25	60	敢	副词
25	61	不	副词
25	62	從	介词
25	63	！	标点（符号）
25	64	”	标点（符号）
25	65	賓	名词
26	1	奉摯	名词
26	2	入	动词
26	3	，	标点（符号）
26	4	主人	名词
26	5	拜受	动词
26	6	。	标点（符号）
26	7	賓拜	名词
26	8	送摯	名词
26	9	，	标点（符号）
26	10	出	动词
26	11	。	标点（符号）
26	12	主人	名词
26	13	送于	名词
26	14	門外	s
26	15	，	标点（符号）
26	16	再拜	动词
26	17	。	标点（符号）
26	18	●	标点（符号）
26	19	士見	名词
26	20	於	助词
26	21	大夫	名词
26	22	，	标点（符号）
26	23	終辭	名词
26	24	其摯	名词
26	25	。	标点（符号）
26	26	於	连词
26	27	其入	名词
26	28	也	助词
26	29	，	标点（符号）
26	30	一拜	名词
26	31	其辱	名词
26	32	也	语气助词
26	33	，	标点（符号）
26	34	賓退	名词
26	35	，	标点（符号）
26	36	再拜	动词
26	37	。	标点（符号）
26	38	如嘗為	名词
26	39	臣者	名词
26	40	，	标点（符号）
26	41	則禮辭	名词
26	42	其摯	名词
26	43	。	标点（符号）
26	44	賓入	名词
26	45	，	标点（符号）
26	46	奠摯	名词
26	47	，	标点（符号）
26	48	再拜	动词
26	49	。	标点（符号）
26	50	主人	名词
27	1	荅	名词
27	2	壹	数词
27	3	拜	动词
27	4	。	标点（符号）
27	5	賓出	名词
27	6	，	标点（符号）
27	7	使	名词
27	8	擯者	名词
27	9	還其摯	名词
27	10	於	连词
27	11	門外	s
27	12	，	标点（符号）
27	13	曰	动词
27	14	：	标点（符号）
27	15	“	标点（符号）
27	16	某	代词
27	17	也	语气词
27	18	使	名词
27	19	某	代词
27	20	還摯	名词
27	21	。	标点（符号）
27	22	”	标点（符号）
27	23	賓對	名词
27	24	曰	动词
27	25	：	标点（符号）
27	26	“	标点（符号）
27	27	某	代词
27	28	既得	b
27	29	見	动词
27	30	矣	助词
27	31	，	标点（符号）
27	32	敢	动词
27	33	辭	名词
27	34	。	标点（符号）
27	35	”	标点（符号）
27	36	賓	名词
27	37	擯者	名词
27	38	曰	动词
27	39	：	标点（符号）
27	40	“	标点（符号）
27	41	某使	名词
27	42	某	代词
27	43	，	标点（符号）
27	44	非敢	名词
27	45	為	动词
27	46	儀	名词
27	47	，	标点（符号）
27	48	固以	名词
27	49	請	动词
27	50	。	标点（符号）
27	51	”	标点（符号）
27	52	賓對	名词
27	53	曰	动词
27	54	：	标点（符号）
27	55	“	标点（符号）
27	56	某	代词
27	57	夫子	名词
27	58	之賤	名词
27	59	私	形容词
27	60	也	助词
27	61	，	标点（符号）
27	62	不足以	动词
27	63	踐禮	名词
27	64	，	标点（符号）
28	1	敢	副词
28	2	固辭	名词
28	3	。	标点（符号）
28	4	”	标点（符号）
28	5	擯者	名词
28	6	對	名词
28	7	曰	动词
28	8	：	标点（符号）
28	9	“	标点（符号）
28	10	某使	名词
28	11	某	代词
28	12	，	标点（符号）
28	13	非敢	名词
28	14	為	动词
28	15	儀	名词
28	16	，	标点（符号）
28	17	固以	名词
28	18	請	名词
28	19	。	标点（符号）
28	20	”	标点（符号）
28	21	賓對	名词
28	22	曰	动词
28	23	：	标点（符号）
28	24	“	标点（符号）
28	25	某固辭	名词
28	26	，	标点（符号）
28	27	不得	动词
28	28	命	动词
28	29	，	标点（符号）
28	30	敢	动词
28	31	不	副词
28	32	從	动词
28	33	！	标点（符号）
28	34	”	标点（符号）
28	35	再拜	动词
28	36	受	动词
28	37	。	标点（符号）
28	38	∟	名词
28	39	下	动词
28	40	大夫	名词
28	41	相見	动词
28	42	，	标点（符号）
28	43	以雁	名词
28	44	，	标点（符号）
28	45	飾	名词
28	46	之	代词
28	47	以布	名词
28	48	，	标点（符号）
28	49	維之以索	名词
28	50	，	标点（符号）
28	51	如	动词
28	52	執雉	名词
28	53	。	标点（符号）
28	54	●	标点（符号）
28	55	上	动词
28	56	大夫	名词
28	57	相見	动词
28	58	，	标点（符号）
28	59	以羔	名词
28	60	，	标点（符号）
28	61	[	标点（符号）
28	62	飾	名词
28	63	]	标点（符号）
28	64	[	标点（符号）
28	65	之	助词
28	66	]	标点（符号）
28	67	[	标点（符号）
28	68	以	动词
28	69	]	标点（符号）
29	1	布	动词
29	2	，	标点（符号）
29	3	四維	数词
29	4	之	助词
29	5	，	标点（符号）
29	6	結于	名词
29	7	面	名词
29	8	，	标点（符号）
29	9	左頭	名词
29	10	，	标点（符号）
29	11	麛	名词
29	12	執	动词
29	13	之	代词
29	14	。	标点（符号）
29	15	如士	名词
29	16	相見	动词
29	17	之禮	名词
29	18	。	标点（符号）
29	19	●	标点（符号）
29	20	見于	名词
29	21	君	名词
29	22	，	标点（符号）
29	23	執摯	名词
29	24	，	标点（符号）
29	25	至下	名词
29	26	，	标点（符号）
29	27	容送	名词
29	28	蹙	形容词
29	29	。	标点（符号）
29	30	●	标点（符号）
29	31	庶人	名词
29	32	見	动词
29	33	於	介词
29	34	君	名词
29	35	，	标点（符号）
29	36	不為容	名词
29	37	，	标点（符号）
29	38	進	动词
29	39	退走	动词
29	40	。	标点（符号）
29	41	士大夫	人名
29	42	則鄭摯	名词
29	43	，	标点（符号）
29	44	再拜	动词
29	45	稽首	动词
29	46	，	标点（符号）
29	47	荅	名词
29	48	壹	动词
29	49	拜	动词
29	50	。	标点（符号）
29	51	●	标点（符号）
29	52	如	连词
29	53	他	代词
29	54	國之人	名词
29	55	，	标点（符号）
29	56	則使	名词
29	57	擯者	名词
30	1	還其摯	名词
30	2	。	标点（符号）
30	3	賓對	名词
30	4	曰	动词
30	5	：	标点（符号）
30	6	“	标点（符号）
30	7	君不有	名词
30	8	其	副词
30	9	外臣	名词
30	10	，	标点（符号）
30	11	臣	动词
30	12	不敢	副词
30	13	辭	名词
30	14	。	标点（符号）
30	15	”	标点（符号）
30	16	再拜	动词
30	17	稽首	动词
30	18	，	标点（符号）
30	19	受	动词
30	20	。	标点（符号）
30	21	●	标点（符号）
30	22	凡燕見	名词
30	23	於	助词
30	24	君	名词
30	25	，	标点（符号）
30	26	必辯君	名词
30	27	之	助词
30	28	南面	方位词
30	29	。	标点（符号）
30	30	若	连词
30	31	不得	动词
30	32	，	标点（符号）
30	33	則	连词
30	34	正方	名词
30	35	，	标点（符号）
30	36	不疑君	名词
30	37	。	标点（符号）
30	38	君在堂	名词
30	39	，	标点（符号）
30	40	升見	名词
30	41	無方階	名词
30	42	，	标点（符号）
30	43	辯君	名词
30	44	所在	b
30	45	。	标点（符号）
30	46	凡言	名词
30	47	，	标点（符号）
30	48	非	副词
30	49	對	名词
30	50	也	助词
30	51	，	标点（符号）
30	52	爯	动词
30	53	〈	名词
30	54	妥	形容词
30	55	〉	名词
30	56	而	代词
31	1	復	副词
31	2	〈	名词
31	3	後	形容词
31	4	〉	名词
31	5	傳言	名词
31	6	。	标点（符号）
31	7	與	连词
31	8	君言	名词
31	9	，	标点（符号）
31	10	言	动词
31	11	使臣	名词
31	12	；	标点（符号）
31	13	與	连词
31	14	大人	名词
31	15	言	名词
31	16	，	标点（符号）
31	17	言事君	名词
31	18	；	标点（符号）
31	19	與	介词
31	20	老者	名词
31	21	言	动词
31	22	，	标点（符号）
31	23	言	动词
31	24	使	名词
31	25	弟子	名词
31	26	；	标点（符号）
31	27	與	连词
31	28	幼者	名词
31	29	言	名词
31	30	，	标点（符号）
31	31	言	名词
31	32	孝弟	名词
31	33	於	助词
31	34	父兄	名词
31	35	；	标点（符号）
31	36	與	连词
31	37	眾言	名词
31	38	，	标点（符号）
31	39	言	动词
31	40	忠信	名词
31	41	慈祥	人名
31	42	；	标点（符号）
31	43	與	介词
31	44	居官	名词
31	45	者	代词
31	46	言	名词
31	47	，	标点（符号）
31	48	言	名词
31	49	忠信	名词
31	50	。	标点（符号）
31	51	凡	副词
31	52	與	动词
31	53	大人	名词
31	54	言	名词
31	55	，	标点（符号）
31	56	始視面	名词
31	57	，	标点（符号）
31	58	中視	j
32	1	抱	名词
32	2	，	标点（符号）
32	3	卒	名词
32	4	視面	名词
32	5	，	标点（符号）
32	6	毋改	名词
32	7	。	标点（符号）
32	8	眾皆	名词
32	9	如是	连词
32	10	。	标点（符号）
32	11	如父	名词
32	12	，	标点（符号）
32	13	則遊目	名词
32	14	，	标点（符号）
32	15	毋上	名词
32	16	於	叹词
32	17	面	名词
32	18	，	标点（符号）
32	19	毋下	名词
32	20	於	助词
32	21	帶	动词
32	22	。	标点（符号）
32	23	立則	名词
32	24	視足	名词
32	25	，	标点（符号）
32	26	坐則	名词
32	27	視膝	名词
32	28	。	标点（符号）
32	29	凡侍	名词
32	30	坐	动词
32	31	於	助词
32	32	君子	名词
32	33	，	标点（符号）
32	34	君子	名词
32	35	吹	名词
32	36	〈	名词
32	37	欠	动词
32	38	〉	名词
32	39	伸	动词
32	40	，	标点（符号）
32	41	問日	名词
32	42	之	助词
32	43	早	副词
32	44	晏	名词
32	45	，	标点（符号）
32	46	以	连词
32	47	食具	名词
32	48	告	动词
32	49	。	标点（符号）
32	50	改居	名词
32	51	，	标点（符号）
32	52	請	动词
32	53	退	动词
32	54	可	动词
32	55	也	语气词
32	56	。	标点（符号）
32	57	夜侍	名词
32	58	坐	动词
32	59	，	标点（符号）
32	60	問	动词
33	1	夜	名词
33	2	，	标点（符号）
33	3	膳	zg
33	4	葷	ng
33	5	，	标点（符号）
33	6	請	动词
33	7	退	动词
33	8	可	副词
33	9	也	助词
33	10	。	标点（符号）
33	11	●	标点（符号）
33	12	如君	名词
33	13	賜	动词
33	14	之食	名词
33	15	，	标点（符号）
33	16	則君	名词
33	17	祭	动词
33	18	先飯	名词
33	19	，	标点（符号）
33	20	遍嘗膳	名词
33	21	，	标点（符号）
33	22	飲	动词
33	23	而	助词
33	24	俟	动词
33	25	。	标点（符号）
33	26	君命	名词
33	27	之食	名词
33	28	，	标点（符号）
33	29	然後食	名词
33	30	。	标点（符号）
33	31	授如	名词
33	32	有將	名词
33	33	食者	名词
33	34	，	标点（符号）
33	35	則俟君	名词
33	36	之食	名词
33	37	，	标点（符号）
33	38	然後食	名词
33	39	。	标点（符号）
33	40	如賜	名词
33	41	之爵	名词
33	42	，	标点（符号）
33	43	則下席	名词
33	44	，	标点（符号）
33	45	再拜	动词
33	46	稽首	动词
33	47	，	标点（符号）
33	48	受	动词
33	49	，	标点（符号）
33	50	升席	名词
33	51	祭	动词
33	52	，	标点（符号）
33	53	卒	动词
34	1	爵	名词
34	2	而	名词
34	3	俟	动词
34	4	，	标点（符号）
34	5	君卒	名词
34	6	爵	名词
34	7	，	标点（符号）
34	8	而後授	名词
34	9	虛爵	名词
34	10	。	标点（符号）
34	11	退	动词
34	12	，	标点（符号）
34	13	坐取	动词
34	14	屨	名词
34	15	，	标点（符号）
34	16	隱辟	名词
34	17	而后	连词
34	18	屨	名词
34	19	。	标点（符号）
34	20	君為	名词
34	21	之興	名词
34	22	，	标点（符号）
34	23	則曰	名词
34	24	：	标点（符号）
34	25	“	标点（符号）
34	26	君無為	名词
34	27	興	动词
34	28	，	标点（符号）
34	29	臣	名词
34	30	不敢	副词
34	31	辭	名词
34	32	。	标点（符号）
34	33	”	标点（符号）
34	34	君如降	名词
34	35	送	动词
34	36	之	代词
34	37	，	标点（符号）
34	38	則	名词
34	39	不敢	副词
34	40	顧辭	名词
34	41	，	标点（符号）
34	42	遂	副词
34	43	出	动词
34	44	。	标点（符号）
34	45	大夫	名词
34	46	則辭	名词
34	47	，	标点（符号）
34	48	下	动词
34	49	，	标点（符号）
34	50	比及	动词
34	51	門	名词
34	52	，	标点（符号）
34	53	三辭	名词
34	54	。	标点（符号）
34	55	●	标点（符号）
34	56	如	连词
34	57	先生	名词
34	58	、	标点（符号）
34	59	與	副词
34	60	〈	名词
34	61	異	形容词
34	62	〉	名词
35	1	爵者	名词
35	2	請	动词
35	3	見	动词
35	4	之	助词
35	5	，	标点（符号）
35	6	則辭	名词
35	7	。	标点（符号）
35	8	不得	动词
35	9	命	名词
35	10	，	标点（符号）
35	11	則曰	名词
35	12	：	标点（符号）
35	13	“	标点（符号）
35	14	某無以	名词
35	15	見	动词
35	16	，	标点（符号）
35	17	辭	名词
35	18	不得	动词
35	19	命	名词
35	20	，	标点（符号）
35	21	將走	名词
35	22	見	动词
35	23	。	标点（符号）
35	24	”	标点（符号）
35	25	先見	名词
35	26	之	助词
35	27	。	标点（符号）
35	28	●	标点（符号）
35	29	非以	名词
35	30	君命	名词
35	31	使	动词
35	32	，	标点（符号）
35	33	則不稱	名词
35	34	寫	动词
35	35	〈	名词
35	36	寡	名词
35	37	〉	名词
35	38	。	标点（符号）
35	39	大夫	名词
35	40	則曰	名词
35	41	“	标点（符号）
35	42	寡君	名词
35	43	之	助词
35	44	恭	形容词
35	45	〈	名词
35	46	老	形容词
35	47	〉	名词
35	48	”	标点（符号）
35	49	。	标点（符号）
35	50	凡	动词
35	51	執幣	名词
35	52	，	标点（符号）
35	53	執幣者	名词
35	54	不	副词
35	55	[	标点（符号）
35	56	趨	名词
35	57	]	标点（符号）
35	58	，	标点（符号）
35	59	[	标点（符号）
35	60	容	动词
35	61	]	标点（符号）
35	62	[	标点（符号）
35	63	彌	名词
35	64	]	标点（符号）
35	65	[	标点（符号）
35	66	蹙	动词
35	67	]	标点（符号）
35	68	[	标点（符号）
35	69	以	动词
35	70	]	标点（符号）
35	71	[	标点（符号）
35	72	為	动词
35	73	]	标点（符号）
35	74	[	标点（符号）
35	75	儀	名词
35	76	]	标点（符号）
35	77	。	标点（符号）
35	78	[	标点（符号）
35	79	執	名词
35	80	]	标点（符号）
35	81	[	标点（符号）
35	82	玉	名词
35	83	]	标点（符号）
35	84	[	标点（符号）
35	85	者	助词
35	86	]	标点（符号）
35	87	[	标点（符号）
35	88	則	连词
35	89	]	标点（符号）
35	90	唯	助词
36	1	[	标点（符号）
36	2	Z	标点（符号）
36	3	羊予	名词
36	4	舒戒	名词
36	5	〈	名词
36	6	武	形容词
36	7	〉	名词
36	8	，	标点（符号）
36	9	舉前	名词
36	10	曳	动词
36	11	踵	动词
36	12	。	标点（符号）
36	13	凡	形容词
36	14	自稱	动词
36	15	於	介词
36	16	君	名词
36	17	，	标点（符号）
36	18	士大夫	人名
36	19	曰	动词
36	20	“	标点（符号）
36	21	下臣	名词
36	22	”	标点（符号）
36	23	。	标点（符号）
36	24	宅者	名词
36	25	在國	名词
36	26	，	标点（符号）
36	27	則曰	名词
36	28	“	标点（符号）
36	29	市井之臣	名词
36	30	”	标点（符号）
36	31	；	标点（符号）
36	32	在野	动词
36	33	，	标点（符号）
36	34	則曰	名词
36	35	“	标点（符号）
36	36	草茅之臣	名词
36	37	”	标点（符号）
36	38	。	标点（符号）
36	39	庶人	名词
36	40	則曰	名词
36	41	“	标点（符号）
36	42	刺草	名词
36	43	之臣	名词
36	44	”	标点（符号）
36	45	。	标点（符号）
36	46	他國	代词
36	47	之人則	名词
36	48	曰	动词
36	49	“	标点（符号）
36	50	外臣	名词
36	51	”	标点（符号）
36	52	。	标点（符号）
36	53	●	标点（符号）
36	54	凡千	名词
36	55	二十	数词
36	56	字	动词
37	1	▋	名词
37	2	斬	动词
37	3	衰裳	名词
37	4	，	标点（符号）
37	5	苴	zg
37	6	絰	名词
37	7	、	标点（符号）
37	8	杖	名词
37	9	、	标点（符号）
37	10	絞帶	名词
37	11	，	标点（符号）
37	12	冠繩	名词
37	13	纓	名词
37	14	，	标点（符号）
37	15	菅	名词
37	16	屨	名词
37	17	者	代词
37	18	。	标点（符号）
37	19	斬者	名词
37	20	，	标点（符号）
37	21	不緝	名词
37	22	也	语气词
37	23	。	标点（符号）
37	24	苴	zg
37	25	絰	名词
37	26	，	标点（符号）
37	27	麻之有	名词
37	28	蕡	形容词
37	29	[	标点（符号）
37	30	者	代词
37	31	]	标点（符号）
37	32	[	标点（符号）
37	33	也	语气助词
37	34	]	标点（符号）
37	35	。	标点（符号）
37	36	苴	zg
37	37	絰	名词
37	38	大	名词
37	39	搹	zg
37	40	，	标点（符号）
37	41	左末	名词
37	42	〈	名词
37	43	本	名词
37	44	〉	名词
37	45	在	动词
37	46	下	名词
37	47	，	标点（符号）
37	48	去	动词
37	49	五分	数词
37	50	一以	名词
37	51	為	动词
37	52	帶	名词
37	53	。	标点（符号）
37	54	齊衰	名词
37	55	之	代词
37	56	絰	名词
37	57	，	标点（符号）
37	58	斬衰	名词
37	59	之	助词
37	60	帶	动词
37	61	也	助词
37	62	，	标点（符号）
37	63	去	动词
37	64	五分	数词
37	65	一以	名词
37	66	為	动词
37	67	帶	名词
37	68	。	标点（符号）
37	69	大功	名词
38	1	第八	数词
39	1	之	代词
39	2	絰	名词
39	3	，	标点（符号）
39	4	齊衰	名词
39	5	之	助词
39	6	絰	名词
39	7	〈	名词
39	8	带	动词
39	9	〉	名词
39	10	也	语气助词
39	11	，	标点（符号）
39	12	去	动词
39	13	五分	数词
39	14	一以	名词
39	15	為	动词
39	16	帶	动词
39	17	。	标点（符号）
39	18	小功	名词
39	19	之	代词
39	20	絰	名词
39	21	，	标点（符号）
39	22	大功	名词
39	23	之帶	名词
39	24	也	语气助词
39	25	，	标点（符号）
39	26	去	动词
39	27	五分	数词
39	28	一以	名词
39	29	為	动词
39	30	帶	动词
39	31	。	标点（符号）
39	32	緦	g
39	33	麻	名词
39	34	之	代词
39	35	絰	名词
39	36	，	标点（符号）
39	37	小功	名词
39	38	之	代词
39	39	帶	名词
39	40	也	语气助词
39	41	，	标点（符号）
39	42	去	形容词
39	43	五分	数词
39	44	一以	名词
39	45	為	动词
39	46	帶	动词
39	47	。	标点（符号）
39	48	苴	zg
39	49	杖	动词
39	50	，	标点（符号）
39	51	竹	名词
39	52	也	语气助词
39	53	。	标点（符号）
39	54	削杖	名词
39	55	，	标点（符号）
39	56	桐	名词
39	57	也	语气词
39	58	。	标点（符号）
39	59	杖	动词
39	60	各齊	名词
39	61	其心	名词
39	62	，	标点（符号）
39	63	皆	副词
40	1	服傳	名词
41	1	下本	名词
41	2	。	标点（符号）
41	3	而杖者	名词
41	4	何	动词
41	5	也	助词
41	6	？	标点（符号）
41	7	爵	名词
41	8	也	语气词
41	9	。	标点（符号）
41	10	無爵	名词
41	11	而	连词
41	12	杖	动词
41	13	者	助词
41	14	何	副词
41	15	也	语气词
41	16	？	标点（符号）
41	17	擔主	名词
41	18	也	助词
41	19	。	标点（符号）
41	20	非主而杖者	名词
41	21	何	动词
