ID	词号	词	词性
33	9	子	名词
33	10	酉	名词
34	1	□	标点（符号）
34	2	酉	名词
34	3	十日	时间词
34	4	食一牒	名词
34	5	書實	名词
34	6	敢言	名词
34	7	之	助词
35	1	凡	动词
35	2	一石	名词
35	3	七斗	数词
35	4	四升以	名词
35	5	食亭吏	名词
35	6	一人	名词
35	7	九月	时间词
35	8	癸酉	数词
36	1	關嗇夫	名词
36	2	□	标点（符号）
37	1	肩水候	名词
37	2	官	名词
38	1	候長	职官
38	2	周	名词
38	3	□	标点（符号）
39	1	"	标点（符号）
39	2	地節	年号
39	3	二年	数词
39	4	十月	时间词
39	5	庚寅	数词
39	6	朔	名词
39	7	庚子	nz
39	8	榮昌	人名
39	9	鄉佐弘	名词
39	10	敢言	名词
39	11	之脩正里	名词
39	12	公乘	名词
39	13	年爵	名词
39	14	如書	名词
39	15	毋	副词
39	16	官獄	名词
39	17	徵事	名词
39	18	當得取	名词
39	19	偃	动词
39	20	檢謁	名词
39	21	移過	名词
39	22	所縣	名词
39	23	邑	名词
39	24	如津	名词
39	25	敢言	名词
39	26	之	助词
39	27	十月	时间词
39	28	庚子	nz
39	29	平陵	地名
39	30	令	名词
39	31	湯守	名词
39	32	丞調	名词
39	33	衆	形容词
39	34	移所縣	名词
39	35	邑	名词
39	36	如律	名词
39	37	"	标点（符号）
40	1	章	动词
40	2	曰	动词
40	3	平陵	地名
40	4	令印	名词
41	1	"	标点（符号）
41	2	□	标点（符号）
41	3	苣	x
41	4	火	名词
41	5	所	助词
41	6	起何	名词
41	7	所	代词
41	8	苣	x
41	9	火	名词
41	10	也	语气助词
41	11	使	动词
41	12	傳行	名词
41	13	持奉	名词
41	14	賦籍	名词
41	15	來	动词
41	16	何難	副词
41	17	也	语气词
41	18	使	动词
41	19	騂	zg
41	20	北卒	名词
41	21	"	标点（符号）
42	1	□	标点（符号）
42	2	急	形容词
42	3	之	代词
43	1	"	标点（符号）
43	2	隧長	职官
43	3	屋蘭	地名
43	4	大昌	地名
43	5	里	量词
43	6	丁禹	名词
43	7	未得	名词
43	8	地節	年号
43	9	二年	数词
43	10	正月	时间词
43	11	盡	动词
43	12	九月	时间词
43	13	奉	动词
43	14	□	标点（符号）
43	15	六月	时间词
43	16	己巳	数词
43	17	除	动词
43	18	已得	副词
43	19	都	名词
43	20	內	名词
43	21	賦錢	名词
43	22	五千	数词
43	23	四百	数词
43	24	"	标点（符号）
44	1	申朔	名词
44	2	辛巳	人名
44	3	茂陵令	名词
44	4	獄丞福	名词
44	5	□	标点（符号）
44	6	□	标点（符号）
44	7	□	标点（符号）
44	8	□	标点（符号）
44	9	鄉	动词
44	10	□	标点（符号）
45	1	"	标点（符号）
45	2	□	标点（符号）
45	3	□	标点（符号）
45	4	都尉	职官
45	5	張功子記	名词
45	6	充史	名词
45	7	三人	名词
45	8	□	标点（符号）
45	9	□	标点（符号）
45	10	衣	名词
45	11	□	标点（符号）
45	12	□	标点（符号）
45	13	□	标点（符号）
45	14	幸時	名词
45	15	使吏	名词
45	16	存問	名词
45	17	□	标点（符号）
45	18	□	标点（符号）
45	19	□	标点（符号）
45	20	□	标点（符号）
45	21	"	标点（符号）
46	1	凡取	名词
46	2	一石豆	名词
47	1	始	动词
47	2	四年	数词
47	3	計乘	名词
47	4	所	助词
47	5	占	动词
47	6	馬	名词
47	7	一匹	数词
47	8	軺	名词
47	9	車一乘	名词
48	1	驛	名词
48	2	小史	名词
48	3	傳	名词
48	4	麥一石	名词
48	5	八斗	数词
48	6	候	动词
48	7	稟	名词
48	8	鄣	g
48	9	麥一石	名词
48	10	七斗	数词
48	11	四升	名词
48	12	候	动词
48	13	稟	动词
49	1	"	标点（符号）
49	2	入	动词
49	3	□	标点（符号）
49	4	一直	副词
49	5	八百	数词
49	6	入	动词
49	7	□	标点（符号）
49	8	入	动词
49	9	□	标点（符号）
49	10	一直	副词
49	11	千	数词
49	12	五百	数词
49	13	入	名词
49	14	□	标点（符号）
49	15	"	标点（符号）
50	1	田卒	名词
50	2	梁國	地名
50	3	睢陽館	名词
50	4	里	量词
50	5	彭廣年	名词
50	6	廿七	数词
50	7	庸樂	名词
50	8	□	标点（符号）
51	1	戍卒	名词
51	2	鉅	g
51	3	鹿	名词
51	4	郡	名词
51	5	南	形容词
51	6	[	标点（符号）
51	7	Z	标点（符号）
51	8	“	标点（符号）
51	9	蠻	名词
51	10	”	标点（符号）
51	11	上	动词
51	12	部分	名词
51	13	]	标点（符号）
51	14	武安	地名
51	15	里戍平	名词
52	1	戍卒	名词
52	2	東郡	地名
52	3	畔	名词
52	4	大曲	名词
52	5	里	名词
52	6	單地	名词
52	7	餘	形容词
52	8	有方	代词
52	9	一	动词
53	1	庸	动词
53	2	睢陵里	名词
53	3	張定	人名
53	4	年	名词
53	5	廿四	数词
54	1	賤	动词
54	2	更	动词
54	3	充國伏	名词
54	4	地	名词
55	1	元年	时间词
55	2	八月	时间词
56	1	□	标点（符号）
56	2	月	名词
56	3	辛巳	人名
56	4	入	动词
56	5	六月	时间词
56	6	丁丑	人名
56	7	出	名词
57	1	望遠	人名
57	2	卒	名词
57	3	史異	名词
57	4	衆	名词
57	5	有方	代词
57	6	一	形容词
58	1	隧卒	名词
58	2	張	动词
58	3	駠	名词
59	1	樂哉	名词
59	2	隧卒	名词
59	3	索充	名词
60	1	大河	地名
60	2	郡	名词
60	3	東平	地名
60	4	陸合里	名词
60	5	單當時	名词
60	6	年卅六	名词
61	1	兩	数量词
61	2	卩	zg
61	3	大刀	名词
61	4	一劍	名词
61	5	一	名词
61	6	楯	zg
61	7	一	副词
62	1	軺	名词
62	2	車一	名词
62	3	乘馬	名词
62	4	一匹	数词
63	1	□	标点（符号）
63	2	□	标点（符号）
63	3	年	名词
63	4	卌	zg
63	5	五長	名词
63	6	七尺	数词
63	7	二寸	数词
63	8	黃	形容词
63	9	色	名词
64	1	觻	名词
64	2	得	动词
64	3	騎	名词
64	4	士	名词
64	5	長	名词
64	6	壽	形容词
64	7	里	名词
64	8	冀	动词
64	9	兵	名词
65	1	充宗證	名词
65	2	謁	动词
65	3	報府	名词
65	4	敢言	名词
65	5	之	助词
66	1	陵孔	名词
66	2	街里史	名词
66	3	傀	形容词
66	4	大車	名词
66	5	一	数量词
66	6	兩	量词
66	7	□	标点（符号）
67	1	迺	代词
67	2	甲申	nz
67	3	直	名词
67	4	隧	名词
67	5	長	形容词
67	6	觻	名词
67	7	得	动词
67	8	萬	数词
67	9	金	量词
67	10	里	名词
67	11	邴	人名
67	12	種	名词
67	13	已	动词
67	14	廣	形容词
67	15	野	名词
67	16	隧	名词
67	17	長	形容词
67	18	屋	名词
67	19	□	标点（符号）
68	1	主倉	名词
68	2	長	形容词
68	3	司馬君家	名词
68	4	□	标点（符号）
68	5	□	标点（符号）
68	6	非食	名词
68	7	不見略	名词
69	1	李虎	名词
69	2	等	形容词
69	3	卌	zg
69	4	六人	名词
69	5	皆	副词
70	1	□	标点（符号）
70	2	□	标点（符号）
70	3	出力	名词
70	4	牛六	名词
71	1	三石	名词
71	2	承弩一	名词
72	1	國	名词
72	2	□	标点（符号）
72	3	□	标点（符号）
72	4	□	标点（符号）
72	5	□	标点（符号）
72	6	之	助词
72	7	□	标点（符号）
72	8	毋財	名词
73	1	"	标点（符号）
73	2	□	标点（符号）
73	3	鄉佐勝	名词
73	4	敢告	名词
73	5	尉史	职官
73	6	常平	人名
73	7	里	名词
73	8	不	助词
73	9	更陽	名词
73	10	隻	名词
73	11	年	名词
73	12	卌	zg
73	13	歲	量词
73	14	正	动词
73	15	奉	动词
73	16	占	动词
73	17	自言	名词
73	18	謹案	名词
73	19	隻	名词
73	20	毋	副词
73	21	官獄	名词
73	22	徵事	名词
73	23	當得	动词
73	24	傳	动词
73	25	□	标点（符号）
73	26	謁言廷	名词
73	27	移過	名词
73	28	所縣	名词
73	29	邑	名词
73	30	津關	名词
73	31	"	标点（符号）
74	1	□	标点（符号）
75	1	已成	动词
75	2	未成	动词
75	3	簿	ng
75	4	一	数词
75	5	編敢	名词
75	6	□	标点（符号）
76	1	寄	动词
76	2	有方	代词
76	3	一	数词
76	4	三石	名词
76	5	承弩一	名词
77	1	地節	年号
77	2	四年	数词
77	3	八月	时间词
77	4	十日	时间词
77	5	長	形容词
77	6	安平	地名
77	7	都	名词
77	8	里	名词
77	9	李子	人名
77	10	宣	动词
78	1	知責	名词
78	2	家中	s
78	3	見	动词
78	4	在	介词
78	5	者	助词
78	6	處	动词
78	7	□	标点（符号）
78	8	□	标点（符号）
79	1	□	标点（符号）
79	2	候事	名词
79	3	敢言	名词
79	4	之	助词
79	5	謁	动词
79	6	尉	动词
79	7	□	标点（符号）
80	1	□	标点（符号）
80	2	徐以	名词
80	3	既知	名词
80	4	而	助词
80	5	□	标点（符号）
81	1	□	标点（符号）
81	2	□	标点（符号）
81	3	三直	名词
81	4	三百	数词
81	5	□	标点（符号）
82	1	□	标点（符号）
82	2	□	标点（符号）
82	3	□	标点（符号）
82	4	□	标点（符号）
83	1	月	名词
83	2	丙戌	数词
83	3	朔	名词
83	4	戊戌	数词
83	5	東鄉	地名
83	6	佐	名词
83	7	赦	动词
83	8	敢告	名词
83	9	尉史	职官
83	10	溫城	名词
83	11	陬	g
83	12	里	名词
83	13	張調	名词
83	14	自言取	名词
83	15	傳以	名词
83	16	令	形容词
83	17	□	标点（符号）
84	1	"	标点（符号）
84	2	□	标点（符号）
84	3	□	标点（符号）
84	4	事當	名词
84	5	為	动词
84	6	傳移	名词
84	7	過所縣	名词
84	8	邑	动词
84	9	侯國以	名词
84	10	律令	名词
84	11	從事	动词
84	12	□	标点（符号）
84	13	□	标点（符号）
84	14	"	标点（符号）
85	1	□	标点（符号）
85	2	百	数词
85	3	葱子	名词
85	4	韭子	名词
85	5	各	代词
86	1	肩水候	名词
86	2	官	名词
87	1	"	标点（符号）
87	2	元始	年号
87	3	二年	数词
87	4	十月	时间词
87	5	己酉	数词
87	6	朔	名词
87	7	丁卯	数词
87	8	居	动词
87	9	遣佐	名词
87	10	楊戎	名词
87	11	當舍	名词
87	12	"	标点（符号）
88	1	肩水金關	名词
89	1	"	标点（符号）
89	2	□	标点（符号）
89	3	護	名词
89	4	民田	名词
89	5	官居延	名词
89	6	都尉	职官
89	7	嘉甲渠	名词
89	8	□	标点（符号）
89	9	□	标点（符号）
89	10	□	标点（符号）
89	11	錢	名词
89	12	□	标点（符号）
89	13	"	标点（符号）
90	1	□	标点（符号）
90	2	罪	名词
90	3	敢言	名词
90	4	之	代词
91	1	戍卒	名词
91	2	趙	名词
91	3	國易陽長	名词
91	4	富	形容词
91	5	□	标点（符号）
91	6	里	量词
91	7	公乘	名词
91	8	董故	名词
91	9	年	名词
91	10	廿	数词
92	1	長	动词
92	2	安利	地名
92	3	成里韓	名词
92	4	□	标点（符号）
93	1	自言為	名词
93	2	家私	名词
93	3	市張	名词
93	4	掖	动词
93	5	□	标点（符号）
93	6	□	标点（符号）
93	7	□	标点（符号）
93	8	案	动词
93	9	毋	副词
93	10	官獄	名词
93	11	事	动词
94	1	充令史	名词
94	2	尊佐奉	名词
95	1	□	标点（符号）
95	2	□	标点（符号）
96	1	繇	名词
96	2	一為	名词
96	3	家私	名词
96	4	市當	名词
97	1	四月	数词
97	2	乙丑	名词
97	3	東中時	名词
97	4	卒	副词
98	1	□	标点（符号）
98	2	付府	名词
99	1	□	标点（符号）
99	2	隧卒	名词
99	3	歐吉	名词
99	4	三月	数词
99	5	□	标点（符号）
100	1	今	名词
100	2	爲	动词
100	3	右	名词
100	4	大尉	名词
100	5	肩水候	名词
100	6	官	名词
100	7	（	标点（符号）
100	8	削衣	名词
100	9	）	标点（符号）
101	1	"	标点（符号）
101	2	元始	年号
101	3	五年	时间词
101	4	四月	数词
101	5	乙未	nz
101	6	朔	名词
101	7	□	标点（符号）
101	8	（	标点（符号）
101	9	削衣	名词
101	10	）	标点（符号）
101	11	"	标点（符号）
102	1	一月	数词
102	2	子	名词
102	3	丑	名词
102	4	寅	名词
102	5	卯	名词
102	6	辰	名词
102	7	巳	名词
102	8	午	形容词
102	9	未	名词
103	1	二月	数词
103	2	癸丑	数词
103	3	入	动词
104	1	□	标点（符号）
104	2	長	形容词
104	3	李樂	名词
104	4	十二月	数词
104	5	食	动词
105	1	齊者	名词
105	2	有	副词
105	3	毋十	名词
105	4	□	标点（符号）
106	1	亭	名词
106	2	具椎連	名词
106	3	梃	量词
106	4	各	副词
106	5	廿十柯皆長	名词
106	6	六	名词
106	7	□	标点（符号）
107	1	稟	动词
107	2	驩	zg
107	3	喜	形容词
107	4	隧	名词
107	5	長	名词
107	6	□	标点（符号）
108	1	□	标点（符号）
108	2	四年	数词
108	3	八月	时间词
108	4	□	标点（符号）
109	1	毋留	名词
110	1	隧長	职官
110	2	屯	名词
111	1	□	标点（符号）
111	2	永永無極	名词
111	3	天下	s
111	4	幸甚	形容词
111	5	幸甚	形容词
111	6	臣	名词
111	7	豐奴	名词
112	1	□	标点（符号）
112	2	□	标点（符号）
113	1	□	标点（符号）
113	2	天覆	名词
113	3	地載	名词
114	1	□	标点（符号）
114	2	名籍	名词
115	1	□	标点（符号）
115	2	石	量词
116	1	□	标点（符号）
116	2	未	名词
116	3	出	动词
117	1	律令	名词
118	1	•	标点（符号）
118	2	凡	名词
118	3	出麥	名词
118	4	廿五	数词
118	5	石	量词
118	6	二斗	数词
119	1	給禁姦	名词
119	2	隧長	职官
120	1	傳驛	名词
120	2	馬	名词
120	3	稟	动词
121	1	□	标点（符号）
121	2	稟	动词
122	1	□	标点（符号）
122	2	月	名词
122	3	癸	名词
123	1	"	标点（符号）
123	2	□	标点（符号）
123	3	□	标点（符号）
123	4	二	数词
123	5	長	形容词
123	6	棓	zg
123	7	廿四	数词
123	8	□	标点（符号）
123	9	□	标点（符号）
123	10	一	动词
123	11	"	标点（符号）
125	1	大守府	名词
125	2	一	数词
126	1	□	标点（符号）
126	2	詡	名词
126	3	九	名词
127	1	臨利	地名
127	2	卒	动词
127	3	王永	名词
127	4	□	标点（符号）
128	1	□	标点（符号）
128	2	二年	数词
129	1	校部書	名词
129	2	□	标点（符号）
129	3	□	标点（符号）
130	1	前日	时间词
130	2	不	副词
130	3	□	标点（符号）
130	4	過失	动词
131	1	"	标点（符号）
131	2	元始	年号
131	3	五年	时间词
131	4	三月	数词
131	5	乙丑	名词
131	6	朔	名词
131	7	無	动词
131	8	戊辰	nz
131	9	肩	动词
131	10	水城	名词
131	11	尉	名词
131	12	□	标点（符号）
131	13	移肩	名词
131	14	水金	名词
131	15	關吏	名词
131	16	□	标点（符号）
131	17	□	标点（符号）
131	18	如牒	名词
131	19	書到	名词
131	20	出入	动词
131	21	如律令	人名
131	22	"	标点（符号）
132	1	肩	动词
132	2	水城	名词
132	3	尉印	名词
132	4	～	标点（符号）
133	1	卯	名词
133	2	辰	名词
133	3	巳	名词
133	4	午	名词
133	5	未	副词
133	6	申	名词
134	1	大	副词
134	2	□	标点（符号）
135	1	肩水	名词
135	2	□	标点（符号）
135	3	□	标点（符号）
135	4	□	标点（符号）
135	5	□	标点（符号）
136	1	□	标点（符号）
136	2	□	标点（符号）
136	3	二年	数词
136	4	□	标点（符号）
136	5	□	标点（符号）
136	6	□	标点（符号）
136	7	□	标点（符号）
137	1	等	动词
138	1	□	标点（符号）
138	2	黑色	名词
138	3	軺	名词
138	4	車一	名词
138	5	乘馬	名词
138	6	一匹	数词
138	7	三月	数词
138	8	七日	时间词
138	9	出	动词
138	10	即日	时间词
138	11	入	名词
139	1	"	标点（符号）
139	2	粟	名词
139	3	七百	数词
139	4	石付	名词
139	5	橐	名词
139	6	□	标点（符号）
139	7	"	标点（符号）
140	1	"	标点（符号）
140	2	丑朔	名词
140	3	乙卯	名词
140	4	守令史	名词
140	5	□	标点（符号）
140	6	謹案	名词
140	7	名籍	名词
140	8	臧官	名词
140	9	"	标点（符号）
141	1	□	标点（符号）
141	2	南入	名词
142	1	稟	名词
142	2	安	名词
142	3	竟	形容词
142	4	隧	名词
142	5	長	形容词
142	6	張	名词
142	7	誼	名词
142	8	十二月	数词
142	9	食	名词
143	1	□	标点（符号）
144	1	居延出	名词
144	2	□	标点（符号）
144	3	□	标点（符号）
144	4	都尉	职官
144	5	□	标点（符号）
144	6	□	标点（符号）
144	7	死	名词
145	1	□	标点（符号）
145	2	傳	名词
145	3	□	标点（符号）
146	1	"	标点（符号）
146	2	府	名词
146	3	正月	时间词
146	4	癸未	数词
146	5	起	动词
146	6	正月	时间词
146	7	己丑	名词
146	8	東中	名词
146	9	時良	名词
146	10	受莫當	名词
146	11	卒	动词
146	12	良	名词
146	13	八分	数词
146	14	時付	名词
146	15	沙頭	名词
146	16	卒	名词
146	17	益有	名词
146	18	良行	名词
146	19	"	标点（符号）
147	1	詣	动词
147	2	府	名词
148	1	"	标点（符号）
148	2	范陽白	名词
148	3	□	标点（符号）
148	4	□	标点（符号）
148	5	卿游	名词
148	6	□	标点（符号）
148	7	□	标点（符号）
148	8	"	标点（符号）
149	1	□	标点（符号）
149	2	□	标点（符号）
149	3	升	量词
149	4	蘇君長	名词
149	5	已取	名词
149	6	一石	名词
149	7	一斗	数词
150	1	□	标点（符号）
150	2	致	名词
150	3	□	标点（符号）
150	4	略	名词
150	5	依	动词
150	6	十九	数词
150	7	□	标点（符号）
150	8	餘未	名词
150	9	別致	动词
151	1	居延卅井令史	名词
151	2	□	标点（符号）
151	3	□	标点（符号）
151	4	□	标点（符号）
151	5	□	标点（符号）
151	6	尺	量词
151	7	二寸	数词
152	1	六石	名词
153	1	"	标点（符号）
153	2	富里	名词
153	3	趙	名词
153	4	譚年	名词
153	5	卌	zg
153	6	乘馬	名词
153	7	二匹	数词
153	8	"	标点（符号）
154	1	"	标点（符号）
154	2	正月	时间词
154	3	十二日	数词
154	4	詣	动词
154	5	肩水	名词
154	6	都尉	职官
154	7	南書	名词
154	8	一封	数词
154	9	居延	地名
154	10	都尉	职官
154	11	"	标点（符号）
155	1	又	副词
155	2	一封	数词
155	3	橐	名词
155	4	他候	名词
155	5	印詣	名词
156	1	明府	名词
156	2	哀憐	动词
156	3	全命	名词
157	1	"	标点（符号）
157	2	狄君稚	名词
157	3	五十	数词
157	4	"	标点（符号）
159	1	□	标点（符号）
159	2	河上	s
159	3	候史	名词
159	4	王忠	名词
159	5	五月	时间词
159	6	食	动词
160	1	三年	数词
161	1	長	形容词
161	2	卿	名词
161	3	中	形容词
161	4	□	标点（符号）
161	5	□	标点（符号）
162	1	□	标点（符号）
162	2	中	动词
162	3	□	标点（符号）
163	1	平	名词
163	2	褋	名词
163	3	方	名词
163	4	□	标点（符号）
163	5	尺	量词
163	6	□	标点（符号）
163	7	於	连词
163	8	□	标点（符号）
164	1	□	标点（符号）
164	2	卌	zg
164	3	五	名词
165	1	界亭長	名词
165	2	記豐	名词
166	1	月食	名词
167	1	幸甚	形容词
167	2	幸甚	形容词
168	1	□	标点（符号）
168	2	二封	数词
168	3	□	标点（符号）
169	1	元始	年号
169	2	四年	数词
169	3	八月	时间词
170	1	□	标点（符号）
170	2	□	标点（符号）
170	3	□	标点（符号）
170	4	牛車	名词
170	5	一	数词
170	6	兩	量词
171	1	移過	名词
172	1	里	名词
172	2	上	名词
172	3	造肥病	名词
172	4	去年	时间词
172	5	廿	数词
172	6	□	标点（符号）
173	1	"	标点（符号）
173	2	己亥	数词
173	3	朔	名词
173	4	甲寅	数词
173	5	殄	形容词
173	6	北	动词
173	7	□	标点（符号）
173	8	□	标点（符号）
173	9	□	标点（符号）
173	10	酒泉	地名
173	11	張掖	地名
173	12	武威	地名
173	13	郡	名词
173	14	"	标点（符号）
174	1	□	标点（符号）
174	2	馮明	名词
174	3	自言	名词
174	4	從	动词
174	5	□	标点（符号）
174	6	范陽	地名
174	7	以功	名词
175	1	□	标点（符号）
175	2	□	标点（符号）
175	3	□	标点（符号）
175	4	□	标点（符号）
176	1	劍	名词
176	2	一	数词
177	1	軺	名词
177	2	車一	名词
177	3	乘馬	名词
178	1	劍	名词
178	2	一	动词
179	1	茍	形容词
179	2	子	名词
179	3	上	名词
179	4	德	名词
179	5	者	代词
180	1	長	名词
180	2	生光	名词
181	1	□	标点（符号）
181	2	者	代词
181	3	廣明	地名
182	1	便里	名词
182	2	李	名词
183	1	長	形容词
183	2	□	标点（符号）
183	3	□	标点（符号）
183	4	叩頭	动词
183	5	死罪	动词
183	6	死	形容词
184	1	龍起	名词
185	1	□	标点（符号）
185	2	毋害	人名
186	1	以下	方位词
186	2	朝致	名词
186	3	中	名词
186	4	所在	b
186	5	□	标点（符号）
187	1	通	副词
187	2	八月	时间词
187	3	食	名词
188	1	安君	名词
189	1	□	标点（符号）
189	2	席	名词
189	3	一	数词
189	4	卩	zg
189	5	大	动词
189	6	□	标点（符号）
189	7	□	标点（符号）
189	8	□	标点（符号）
189	9	二	数词
190	1	□	标点（符号）
190	2	並	名词
191	1	田卒	名词
191	2	梁國	地名
191	3	睢陽	地名
191	4	南里	地名
192	1	塞虜	名词
192	2	卒	名词
192	3	趙	名词
192	4	辰	名词
193	1	田卒	名词
193	2	大河	地名
193	3	郡	名词
193	4	東平陸	名词
193	5	巨丘里	名词
193	6	□	标点（符号）
194	1	牛車	名词
194	2	一	副词
194	3	兩	量词
195	1	□	标点（符号）
195	2	□	标点（符号）
195	3	□	标点（符号）
195	4	舩	名词
196	1	"	标点（符号）
196	2	四石	名词
196	3	具弩一	名词
196	4	累山	名词
196	5	卒	动词
196	6	王平	人名
196	7	[	标点（符号）
196	8	Z	标点（符号）
196	9	亡虫	名词
196	10	]	标点（符号）
196	11	矢	名词
196	12	百五十	数词
196	13	"	标点（符号）
197	1	□	标点（符号）
197	2	兩	量词
198	1	"	标点（符号）
198	2	出錢	动词
198	3	千	数词
198	4	一百	数词
198	5	以償	名词
198	6	"	标点（符号）
199	1	肩水	名词
199	2	□	标点（符号）
200	1	□	标点（符号）
200	2	福長	名词
200	3	印	形容词
201	1	令	名词
201	2	/	标点（符号）
201	3	掾	名词
201	4	延年	人名
202	1	居延	地名
202	2	□	标点（符号）
202	3	□	标点（符号）
202	4	□	标点（符号）
203	1	□	标点（符号）
203	2	牛車	名词
203	3	二	名词
203	4	兩	量词
204	1	□	标点（符号）
204	2	長	名词
204	3	三	数词
204	4	□	标点（符号）
205	1	□	标点（符号）
205	2	八	名词
206	1	石直	名词
206	2	千	数词
207	1	其實	副词
207	2	□	标点（符号）
208	1	趙	名词
208	2	林家	名词
208	3	□	标点（符号）
209	1	觻	名词
209	2	得	副词
209	3	千秋	人名
209	4	里	名词
210	1	□	标点（符号）
210	2	得安國	名词
210	3	□	标点（符号）
211	1	□	标点（符号）
211	2	□	标点（符号）
212	1	□	标点（符号）
212	2	□	标点（符号）
212	3	令史	职官
212	4	莫	代词
213	1	足下	动词
213	2	□	标点（符号）
213	3	□	标点（符号）
214	1	破	动词
214	2	□	标点（符号）
215	1	滿	名词
215	2	[	标点（符号）
215	3	Z	标点（符号）
215	4	宛心	名词
215	5	]	标点（符号）
215	6	□	标点（符号）
