ID	词号	词	词性
7	24	矣	助词
7	25	而	连词
7	26	以下	方位词
7	27	爲	动词
7	28	基	名词
7	29	。	标点（符号）
7	30	夫是	名词
8	1	以侯王	名词
8	2	自謂	名词
8	3	曰	动词
8	4	孤	形容词
8	5	、	标点（符号）
8	6	寡	名词
8	7	、	标点（符号）
8	8	不	助词
8	9	穀	形容词
8	10	，	标点（符号）
8	11	此其賤	名词
8	12	之本	地名
8	13	歟	名词
8	14	？	标点（符号）
8	15	非	动词
8	16	也	语气词
8	17	？	标点（符号）
8	18	故致	名词
8	19	數譽	名词
8	20	無譽	名词
8	21	。	标点（符号）
8	22	是	代词
8	23	故	副词
8	24	不	助词
8	25	欲	名词
8	26	祿祿	名词
8	27	若玉	名词
8	28	，	标点（符号）
8	29	硌	动词
8	30	硌	动词
8	31	若石	名词
8	32	。	标点（符号）
9	1	上士	地名
9	2	聞道	名词
9	3	，	标点（符号）
9	4	是	代词
9	5	以建	名词
10	1	言	名词
10	2	有	动词
10	3	之	代词
10	4	：	标点（符号）
10	5	明道	动词
10	6	如	连词
11	1	夫唯道	名词
11	2	，	标点（符号）
11	3	善始且	名词
12	1	善成	名词
12	2	。	标点（符号）
12	3	反	副词
12	4	也	语气助词
12	5	者	代词
12	6	，	标点（符号）
12	7	道	介词
12	8	之動	名词
12	9	也	助词
12	10	。	标点（符号）
12	11	弱	形容词
12	12	也	助词
12	13	者	助词
12	14	，	标点（符号）
12	15	道	介词
12	16	之用	代词
12	17	也	语气助词
12	18	。	标点（符号）
12	19	天下	s
12	20	之物生	名词
12	21	於	助词
12	22	有	副词
12	23	，	标点（符号）
12	24	有生	动词
12	25	於	介词
12	26	無	动词
12	27	。	标点（符号）
12	28	道生	名词
12	29	一	数词
12	30	，	标点（符号）
12	31	一生	数词
12	32	二	数词
12	33	，	标点（符号）
12	34	二生	名词
12	35	三	数词
12	36	，	标点（符号）
12	37	三生	b
12	38	萬物	名词
12	39	。	标点（符号）
12	40	萬物	名词
13	1	負陰	名词
13	2	而	动词
13	3	抱陽	名词
13	4	，	标点（符号）
13	5	中氣	名词
13	6	以	副词
13	7	爲	动词
13	8	和	动词
13	9	。	标点（符号）
13	10	天下	s
13	11	之所惡	名词
13	12	，	标点（符号）
13	13	唯孤	名词
13	14	、	标点（符号）
13	15	寡	名词
13	16	、	标点（符号）
13	17	不	副词
13	18	穀	形容词
13	19	，	标点（符号）
13	20	而	连词
13	21	王公	人名
13	22	以自名	名词
13	23	也	语气助词
13	24	。	标点（符号）
13	25	物	名词
13	26	或	副词
13	27	損之而益	名词
13	28	，	标点（符号）
14	1	益之而損	名词
14	2	。	标点（符号）
14	3	故人	名词
14	4	之所教	名词
14	5	，	标点（符号）
14	6	亦議	名词
14	7	而	连词
14	8	教人	名词
14	9	。	标点（符号）
14	10	故強	名词
14	11	梁者	名词
14	12	不得	动词
14	13	死	动词
14	14	，	标点（符号）
14	15	我將	名词
14	16	以	介词
14	17	爲	动词
14	18	學父	名词
14	19	。	标点（符号）
14	20	天下	s
14	21	之至	连词
14	22	柔	形容词
14	23	，	标点（符号）
14	24	馳	名词
15	1	騁	名词
15	2	於	介词
15	3	天下	s
15	4	之至堅	名词
15	5	。	标点（符号）
15	6	無	动词
15	7	有人	代词
15	8	〈	名词
15	9	入	动词
15	10	〉	名词
15	11	於	叹词
15	12	無間	名词
15	13	。	标点（符号）
15	14	吾	代词
15	15	是	代词
15	16	以知	名词
15	17	無	动词
15	18	爲	动词
15	19	之	代词
15	20	有益	名词
15	21	也	助词
15	22	。	标点（符号）
15	23	不言之教	名词
15	24	，	标点（符号）
15	25	無	动词
15	26	爲	动词
15	27	之益	名词
15	28	，	标点（符号）
15	29	天	名词
16	1	下希能	名词
16	2	及	连词
16	3	之	助词
16	4	矣	助词
16	5	。	标点（符号）
16	6	名	名词
16	7	與	连词
16	8	身孰親	名词
16	9	？	标点（符号）
16	10	身	名词
16	11	與	介词
16	12	傎	名词
16	13	〈	名词
16	14	貨	名词
16	15	〉	名词
16	16	孰多	名词
16	17	？	标点（符号）
16	18	得	动词
16	19	與	介词
16	20	亡	动词
16	21	孰病	名词
16	22	？	标点（符号）
16	23	甚愛必	名词
16	24	大費	名词
16	25	，	标点（符号）
16	26	多藏	名词
16	27	必厚	名词
17	1	亡	动词
17	2	。	标点（符号）
17	3	故	副词
17	4	知足不辱	i
17	5	，	标点（符号）
17	6	知止不殆	i
17	7	，	标点（符号）
17	8	可以	连词
17	9	長	名词
17	10	久	动词
17	11	。	标点（符号）
17	12	大成	动词
17	13	若缺	名词
17	14	，	标点（符号）
17	15	其用	名词
17	16	不	形容词
17	17	敝	形容词
17	18	。	标点（符号）
17	19	大盈	名词
17	20	若	动词
17	21	沖	名词
17	22	，	标点（符号）
17	23	其用	名词
17	24	不窮	名词
17	25	。	标点（符号）
17	26	大	名词
17	27	直	副词
18	1	如屈	名词
18	2	，	标点（符号）
18	3	大巧	名词
18	4	如拙	名词
18	5	，	标点（符号）
18	6	大贏	名词
18	7	如	连词
18	8	㶧	名词
18	9	。	标点（符号）
18	10	躁勝	名词
18	11	3	标点（符号）
18	12	〈	名词
18	13	寒	形容词
18	14	〉	名词
18	15	，	标点（符号）
18	16	靜勝熱	名词
18	17	。	标点（符号）
18	18	清靜	形容词
18	19	可以	连词
18	20	爲	动词
18	21	天下	s
18	22	正	名词
18	23	。	标点（符号）
18	24	天下	s
18	25	有道	名词
18	26	，	标点（符号）
18	27	却	动词
18	28	走	动词
18	29	馬	名词
18	30	以	动词
19	1	糞	名词
19	2	；	标点（符号）
19	3	天下	s
19	4	無道	动词
19	5	，	标点（符号）
19	6	式	名词
19	7	〈	名词
19	8	戎	名词
19	9	〉	名词
19	10	馬	名词
19	11	生	名词
19	12	於	连词
19	13	郊	名词
19	14	。	标点（符号）
19	15	罪	动词
19	16	莫大	地名
19	17	於	助词
19	18	可	动词
19	19	欲	动词
19	20	，	标点（符号）
19	21	禍	名词
19	22	莫大	地名
19	23	於	连词
19	24	不知足	i
19	25	，	标点（符号）
19	26	咎	名词
19	27	莫	名词
19	28	憯	副词
19	29	於	助词
19	30	欲	动词
19	31	得	动词
19	32	。	标点（符号）
19	33	故知	名词
20	1	足之足	名词
20	2	，	标点（符号）
20	3	恆	副词
20	4	足矣	i
20	5	。	标点（符号）
20	6	不出	动词
20	7	於	介词
20	8	戶	名词
20	9	，	标点（符号）
20	10	以知	名词
20	11	天下	s
20	12	。	标点（符号）
20	13	不	副词
20	14	窺	名词
20	15	於	介词
20	16	牖	名词
20	17	，	标点（符号）
20	18	以知	名词
20	19	天道	名词
20	20	。	标点（符号）
20	21	其出	名词
20	22	也	语气助词
20	23	彌遠	名词
20	24	，	标点（符号）
20	25	其	助词
20	26	知彌少	名词
20	27	。	标点（符号）
20	28	是	代词
21	1	以聖人	名词
21	2	弗行	名词
21	3	而	连词
21	4	知	动词
21	5	，	标点（符号）
21	6	見而名	名词
21	7	，	标点（符号）
21	8	不	副词
21	9	爲	动词
21	10	而	动词
21	11	成	动词
21	12	。	标点（符号）
21	13	爲	动词
21	14	學者	名词
21	15	日益	名词
21	16	，	标点（符号）
21	17	道者	名词
21	18	日損	名词
21	19	。	标点（符号）
21	20	損之又損	i
21	21	，	标点（符号）
21	22	以至	连词
21	23	於	连词
22	1	無	动词
22	2	爲	动词
22	3	，	标点（符号）
22	4	無	动词
22	5	爲	动词
22	6	，	标点（符号）
22	7	而	连词
22	8	無	副词
22	9	不	副词
22	10	爲	动词
22	11	。	标点（符号）
22	12	取	动词
22	13	天下	s
22	14	也	语气词
22	15	，	标点（符号）
22	16	恆無事	名词
22	17	，	标点（符号）
22	18	及其	连词
22	19	有事	代词
22	20	也	助词
22	21	，	标点（符号）
22	22	又	动词
22	23	不足以	动词
22	24	取	动词
22	25	天下	s
22	26	矣	助词
22	27	。	标点（符号）
22	28	聖人恆	名词
22	29	無	动词
23	1	心	名词
23	2	，	标点（符号）
23	3	以	动词
23	4	百姓	名词
23	5	之心	名词
23	6	爲	动词
23	7	心	名词
23	8	。	标点（符号）
23	9	善者	名词
23	10	善	名词
23	11	之	代词
23	12	，	标点（符号）
23	13	不善	动词
23	14	者	助词
23	15	亦	副词
23	16	善	形容词
23	17	之	代词
23	18	，	标点（符号）
23	19	善	名词
23	20	也	助词
23	21	。	标点（符号）
23	22	信者	名词
23	23	信	形容词
23	24	之	代词
23	25	，	标点（符号）
23	26	不	副词
23	27	信者	名词
23	28	亦	副词
23	29	信	形容词
23	30	之	助词
23	31	，	标点（符号）
24	1	信	形容词
24	2	也	助词
24	3	。	标点（符号）
24	4	聖人	名词
24	5	之	动词
24	6	在	名词
24	7	天下	s
24	8	，	标点（符号）
24	9	錪	名词
24	10	錪	名词
24	11	焉	语气词
24	12	，	标点（符号）
24	13	爲	动词
24	14	天下	s
24	15	渾心	名词
24	16	，	标点（符号）
24	17	百姓	名词
24	18	皆屬	名词
24	19	耳目	名词
24	20	焉	语气词
24	21	，	标点（符号）
24	22	聖人	名词
24	23	皆	副词
24	24	之	代词
24	25	。	标点（符号）
24	26	出生入死	i
24	27	。	标点（符号）
24	28	生之	名词
25	1	徒十有	名词
25	2	三	数词
25	3	，	标点（符号）
25	4	死之徒	名词
25	5	十有	名词
25	6	三	数量词
25	7	，	标点（符号）
25	8	而	连词
25	9	民生	名词
25	10	生	形容词
25	11	，	标点（符号）
25	12	動	名词
25	13	皆	副词
25	14	之	助词
25	15	死地	名词
25	16	之十有	名词
25	17	三	数词
25	18	。	标点（符号）
25	19	夫	名词
25	20	何故	副词
25	21	也	语气助词
25	22	？	标点（符号）
25	23	以其	连词
25	24	生生	名词
25	25	也	助词
25	26	。	标点（符号）
25	27	蓋聞善	名词
26	1	執生者	名词
26	2	，	标点（符号）
26	3	陵行	名词
26	4	不避	动词
26	5	兕	数词
26	6	虎	形容词
26	7	，	标点（符号）
26	8	入	动词
26	9	軍	动词
26	10	不	副词
26	11	被	名词
26	12	甲兵	名词
26	13	。	标点（符号）
26	14	兕	数词
26	15	無	动词
26	16	所	代词
26	17	椯	动词
26	18	其角	名词
26	19	，	标点（符号）
26	20	虎	名词
26	21	無	副词
26	22	所	助词
26	23	措其	名词
26	24	爪	动词
26	25	，	标点（符号）
26	26	兵無所容	名词
26	27	其刃	名词
26	28	。	标点（符号）
26	29	夫	助词
27	1	何故	副词
27	2	也	语气助词
27	3	？	标点（符号）
27	4	以其	连词
27	5	無	副词
27	6	死地	名词
27	7	焉	语气词
27	8	。	标点（符号）
27	9	道生	名词
27	10	之	助词
27	11	而	名词
27	12	德畜	名词
27	13	之	动词
27	14	，	标点（符号）
27	15	物形	名词
27	16	之	代词
27	17	而	动词
27	18	器成	名词
27	19	之	代词
27	20	。	标点（符号）
27	21	是	代词
27	22	以	连词
27	23	萬物	名词
27	24	尊道	名词
27	25	而	连词
27	26	貴德	地名
27	27	。	标点（符号）
27	28	道	名词
28	1	之	助词
28	2	5	标点（符号）
28	3	尊	量词
28	4	，	标点（符号）
28	5	德之貴	名词
28	6	也	助词
28	7	，	标点（符号）
28	8	夫莫之爵	名词
28	9	而	代词
28	10	恆自	名词
28	11	8	标点（符号）
28	12	〈	名词
28	13	然	动词
28	14	〉	名词
28	15	也	语气助词
28	16	。	标点（符号）
28	17	道生	名词
28	18	之	代词
28	19	，	标点（符号）
28	20	畜之	名词
28	21	，	标点（符号）
28	22	長	动词
28	23	之	代词
28	24	，	标点（符号）
28	25	遂	动词
28	26	之	代词
28	27	，	标点（符号）
28	28	亭	名词
28	29	之	代词
28	30	，	标点（符号）
28	31	之	代词
28	32	，	标点（符号）
28	33	養	名词
28	34	之	代词
28	35	，	标点（符号）
28	36	覆	副词
28	37	之	助词
28	38	。	标点（符号）
28	39	生而	名词
29	1	弗有	名词
29	2	也	助词
29	3	，	标点（符号）
29	4	爲	动词
29	5	而	助词
29	6	弗恃	名词
29	7	也	助词
29	8	，	标点（符号）
29	9	長	形容词
29	10	而	名词
29	11	弗宰	名词
29	12	也	语气助词
29	13	，	标点（符号）
29	14	此之謂	l
29	15	玄德	名词
29	16	。	标点（符号）
29	17	天下	s
29	18	有始	名词
29	19	，	标点（符号）
29	20	以	助词
29	21	爲	动词
29	22	天下	s
29	23	母	形容词
29	24	。	标点（符号）
29	25	既得	b
29	26	其母	名词
29	27	，	标点（符号）
29	28	以知	名词
29	29	其子	代词
29	30	，	标点（符号）
30	1	〖	名词
30	2	既知	名词
30	3	其子	代词
30	4	〗	名词
30	5	，	标点（符号）
30	6	復	副词
30	7	守	名词
30	8	其母	名词
30	9	，	标点（符号）
30	10	沒身	名词
30	11	不殆	名词
30	12	。	标点（符号）
30	13	塞	名词
30	14	其	代词
30	15	錰	名词
30	16	，	标点（符号）
30	17	閉其門	名词
30	18	，	标点（符号）
30	19	終身	副词
30	20	不	副词
30	21	堇	名词
30	22	。	标点（符号）
30	23	啟其悶	名词
30	24	，	标点（符号）
30	25	濟其事	名词
30	26	，	标点（符号）
30	27	終身	副词
30	28	不	动词
30	29	。	标点（符号）
30	30	見	动词
30	31	小	形容词
30	32	曰	动词
31	1	明	形容词
31	2	，	标点（符号）
31	3	守柔曰強	名词
31	4	。	标点（符号）
31	5	用	动词
31	6	其光	名词
31	7	，	标点（符号）
31	8	復	动词
31	9	歸	动词
31	10	其明	名词
31	11	。	标点（符号）
31	12	毋道	名词
31	13	〈	名词
31	14	遺	动词
31	15	〉	名词
31	16	身殃	名词
31	17	，	标点（符号）
31	18	是	代词
31	19	謂	动词
31	20	襲常	名词
31	21	。	标点（符号）
31	22	使	动词
31	23	我	代词
31	24	挈	动词
31	25	有	连词
31	26	知	动词
31	27	也	语气助词
31	28	，	标点（符号）
31	29	行	动词
31	30	於	介词
31	31	大道	名词
31	32	，	标点（符号）
31	33	唯	副词
32	1	施是	名词
32	2	畏	动词
32	3	。	标点（符号）
32	4	大道	名词
32	5	甚夷	名词
32	6	，	标点（符号）
32	7	民甚好	名词
32	8	解	动词
32	9	。	标点（符号）
32	10	朝	名词
32	11	甚除	名词
32	12	，	标点（符号）
32	13	田	名词
32	14	甚蕪	名词
32	15	，	标点（符号）
32	16	倉	名词
32	17	甚虛	名词
32	18	；	标点（符号）
32	19	服文	名词
32	20	綵	名词
32	21	，	标点（符号）
32	22	帶利劍	名词
32	23	。	标点（符号）
32	24	厭食	动词
32	25	，	标点（符号）
32	26	貨	名词
33	1	財有	名词
33	2	餘	形容词
33	3	。	标点（符号）
33	4	是	形容词
33	5	謂	动词
33	6	盜	动词
33	7	竽	名词
33	8	，	标点（符号）
33	9	非道	名词
33	10	也	助词
33	11	。	标点（符号）
33	12	善建者	名词
33	13	不拔	名词
33	14	，	标点（符号）
33	15	善	副词
33	16	抱者	名词
33	17	不脫	名词
33	18	，	标点（符号）
33	19	子孫以	名词
33	20	祭祀	动词
33	21	不絕	动词
33	22	。	标点（符号）
33	23	修之身	名词
33	24	，	标点（符号）
34	1	其德	名词
34	2	乃	连词
34	3	真	形容词
34	4	。	标点（符号）
34	5	修之家	名词
34	6	，	标点（符号）
34	7	其德有	名词
34	8	餘	形容词
34	9	。	标点（符号）
34	10	修之鄉	名词
34	11	，	标点（符号）
34	12	其德乃長	名词
34	13	。	标点（符号）
34	14	修之邦	名词
34	15	，	标点（符号）
34	16	其德乃豐	名词
34	17	。	标点（符号）
34	18	修	动词
34	19	之	代词
34	20	天下	s
34	21	，	标点（符号）
34	22	其德	名词
35	1	乃溥	名词
35	2	。	标点（符号）
35	3	以身	名词
35	4	觀身	名词
35	5	，	标点（符号）
35	6	以家	名词
35	7	觀家	名词
35	8	，	标点（符号）
35	9	以鄉	名词
35	10	觀鄉	名词
35	11	，	标点（符号）
35	12	以邦	名词
35	13	觀邦	名词
35	14	，	标点（符号）
35	15	以	助词
35	16	天下	s
35	17	觀	动词
35	18	天下	s
35	19	。	标点（符号）
35	20	吾	形容词
35	21	何以	连词
35	22	知	动词
35	23	天下	s
35	24	之然	名词
35	25	哉	语气助词
35	26	？	标点（符号）
35	27	以此	连词
35	28	。	标点（符号）
36	1	含德	名词
36	2	之厚者	名词
36	3	，	标点（符号）
36	4	比	动词
36	5	於	介词
36	6	赤子	名词
36	7	。	标点（符号）
36	8	蜂	名词
36	9	蠆	名词
36	10	虺	名词
36	11	蛇	名词
36	12	弗	副词
36	13	螫	动词
36	14	，	标点（符号）
36	15	攫鳥	名词
36	16	猛獸	名词
36	17	弗搏	名词
36	18	。	标点（符号）
36	19	骨弱	名词
36	20	筋	名词
36	21	柔	动词
36	22	而	连词
36	23	握固	名词
36	24	。	标点（符号）
36	25	未知	动词
36	26	牝	名词
36	27	牡	名词
36	28	之	助词
37	1	而	名词
37	2	朘	zg
37	3	怒	动词
37	4	，	标点（符号）
37	5	精之至	名词
37	6	也	语气词
37	7	。	标点（符号）
37	8	終曰	名词
37	9	〈	名词
37	10	日	名词
37	11	〉	名词
37	12	號而	名词
37	13	不	副词
37	14	1	标点（符号）
37	15	憂	助词
37	16	—	名词
37	17	嚘	名词
37	18	，	标点（符号）
37	19	和	动词
37	20	之	动词
37	21	至	连词
37	22	也	语气词
37	23	。	标点（符号）
37	24	和	形容词
37	25	曰	动词
37	26	常	名词
37	27	，	标点（符号）
37	28	知	动词
37	29	和	形容词
37	30	曰	动词
37	31	明	名词
37	32	，	标点（符号）
37	33	益生	名词
37	34	曰	动词
37	35	祥	名词
37	36	，	标点（符号）
37	37	心使	名词
37	38	氣曰強	名词
37	39	。	标点（符号）
37	40	物壯	名词
38	1	即	副词
38	2	老	动词
38	3	，	标点（符号）
38	4	謂	动词
38	5	之	代词
38	6	不道	名词
38	7	，	标点（符号）
38	8	不道	名词
38	9	早已	副词
38	10	。	标点（符号）
38	11	知	名词
38	12	。	标点（符号）
38	13	者	助词
38	14	弗言	名词
38	15	，	标点（符号）
38	16	言者弗知	i
38	17	。	标点（符号）
38	18	塞	动词
38	19	其	代词
38	20	錰	名词
38	21	，	标点（符号）
38	22	閉其門	名词
38	23	，	标点（符号）
38	24	和	介词
38	25	其光	名词
38	26	，	标点（符号）
38	27	同其塵	名词
38	28	，	标点（符号）
38	29	挫其銳	名词
38	30	，	标点（符号）
38	31	解	动词
39	1	其紛	名词
39	2	，	标点（符号）
39	3	是	代词
39	4	謂	动词
39	5	玄同	名词
39	6	。	标点（符号）
39	7	故	连词
39	8	不可	动词
39	9	得而親	名词
39	10	，	标点（符号）
39	11	亦	副词
39	12	不可	动词
39	13	得	副词
39	14	而	连词
39	15	疏	动词
39	16	；	标点（符号）
39	17	不可	动词
39	18	得而利	名词
39	19	，	标点（符号）
39	20	亦	副词
39	21	不可	动词
39	22	得而害	名词
39	23	；	标点（符号）
39	24	不可	动词
39	25	得	动词
40	1	而貴	名词
40	2	，	标点（符号）
40	3	亦	副词
40	4	不可	动词
40	5	得	名词
40	6	而	连词
40	7	賤	名词
40	8	。	标点（符号）
40	9	故	副词
40	10	爲	动词
40	11	天下	s
40	12	貴	动词
40	13	。	标点（符号）
40	14	以正	名词
40	15	之邦	名词
40	16	，	标点（符号）
40	17	以奇	名词
40	18	用兵	名词
40	19	，	标点（符号）
40	20	以無事取	名词
40	21	天下	s
40	22	。	标点（符号）
40	23	吾	名词
40	24	何以	连词
40	25	知其然	i
41	1	也	助词
41	2	哉	语气助词
41	3	？	标点（符号）
41	4	夫	名词
41	5	天下	s
41	6	多忌	名词
41	7	諱	名词
41	8	，	标点（符号）
41	9	而民彌貧	名词
41	10	。	标点（符号）
41	11	民多	名词
41	12	利器	名词
41	13	，	标点（符号）
41	14	而邦家	名词
41	15	滋昏	名词
41	16	；	标点（符号）
41	17	人多智	名词
41	18	，	标点（符号）
41	19	而	连词
41	20	何物	名词
41	21	滋起	名词
41	22	；	标点（符号）
41	23	法物	名词
41	24	滋章	名词
41	25	，	标点（符号）
42	1	而	连词
42	2	盜	名词
42	3	賊	名词
42	4	多	动词
42	5	有	动词
42	6	。	标点（符号）
42	7	是	代词
42	8	以	介词
42	9	聖人	名词
42	10	之言	代词
42	11	曰	动词
42	12	：	标点（符号）
42	13	我	代词
42	14	無	动词
42	15	爲	动词
42	16	也	助词
42	17	，	标点（符号）
42	18	而民自化	名词
42	19	。	标点（符号）
42	20	我	形容词
42	21	1	标点（符号）
42	22	好靜	形容词
42	23	，	标点（符号）
42	24	而民自正	名词
42	25	。	标点（符号）
42	26	我無事	名词
42	27	，	标点（符号）
42	28	民自富	名词
42	29	。	标点（符号）
42	30	我	代词
42	31	欲	名词
43	1	不欲	名词
43	2	，	标点（符号）
43	3	而民自樸	名词
43	4	。	标点（符号）
43	5	其政閔	名词
43	6	閔	名词
43	7	，	标点（符号）
43	8	其民	名词
43	9	。	标点（符号）
43	10	其政竊察察	名词
43	11	，	标点（符号）
43	12	其邦	名词
43	13	夬	动词
43	14	缺缺	名词
43	15	。	标点（符号）
43	16	禍	名词
43	17	，	标点（符号）
43	18	福之所	名词
43	19	倚	动词
43	20	；	标点（符号）
43	21	福	名词
43	22	，	标点（符号）
43	23	禍	名词
43	24	之	助词
43	25	所伏	名词
43	26	；	标点（符号）
43	27	孰知	动词
43	28	其極	名词
43	29	？	标点（符号）
46	1	其極	名词
46	2	，	标点（符号）
46	3	可以	连词
46	4	有國	名词
46	5	。	标点（符号）
46	6	有國	名词
46	7	之母	名词
46	8	，	标点（符号）
46	9	可以	连词
46	10	長	形容词
46	11	久	形容词
46	12	。	标点（符号）
46	13	是	代词
46	14	謂	动词
46	15	深根固柢	i
46	16	，	标点（符号）
46	17	長	形容词
46	18	生久視	名词
46	19	之	代词
46	20	道	名词
46	21	也	助词
46	22	。	标点（符号）
46	23	治大國	名词
46	24	若	代词
46	25	烹小	名词
47	1	鮮	形容词
47	2	。	标点（符号）
47	3	以道	名词
47	4	莅	动词
47	5	天下	s
47	6	，	标点（符号）
47	7	其鬼	名词
47	8	不神	名词
47	9	。	标点（符号）
47	10	非其	副词
47	11	鬼	名词
47	12	不神	名词
47	13	也	助词
47	14	，	标点（符号）
47	15	其神	名词
47	16	不傷	动词
47	17	人	名词
47	18	也	助词
47	19	。	标点（符号）
47	20	非其神	名词
47	21	不傷	动词
47	22	人	名词
47	23	也	助词
47	24	，	标点（符号）
47	25	聖人	名词
47	26	亦	副词
47	27	弗傷	名词
47	28	也	语气词
47	29	。	标点（符号）
47	30	夫	名词
48	1	兩不相傷	名词
48	2	，	标点（符号）
48	3	故德交歸	名词
48	4	焉	语气词
48	5	。	标点（符号）
48	6	大邦者	名词
48	7	，	标点（符号）
48	8	下流	动词
48	9	也	语气助词
48	10	，	标点（符号）
48	11	天下	s
48	12	之	助词
48	13	牝	名词
48	14	。	标点（符号）
48	15	天下	s
48	16	之交	名词
48	17	也	助词
48	18	，	标点（符号）
48	19	牝恆以	名词
48	20	靜勝	名词
48	21	牡	名词
48	22	。	标点（符号）
48	23	爲	动词
48	24	其靜	名词
48	25	也	语气词
48	26	，	标点（符号）
49	1	故宜	名词
49	2	爲	动词
49	3	下	动词
49	4	。	标点（符号）
49	5	大邦	名词
49	6	以下	方位词
49	7	小邦	名词
49	8	，	标点（符号）
49	9	則取	名词
49	10	小邦	名词
49	11	。	标点（符号）
49	12	小邦	名词
49	13	以下	方位词
49	14	大邦	名词
49	15	，	标点（符号）
49	16	則取	名词
49	17	於	叹词
49	18	大邦	名词
49	19	。	标点（符号）
49	20	故	名词
49	21	或	代词
49	22	下	副词
49	23	以取	名词
49	24	，	标点（符号）
49	25	或	形容词
49	26	下	名词
49	27	而	名词
49	28	取	动词
49	29	。	标点（符号）
49	30	故	形容词
50	1	大邦者	名词
50	2	不過	连词
50	3	欲	副词
50	4	兼	副词
50	5	畜人	名词
50	6	，	标点（符号）
50	7	小邦者	名词
50	8	不	副词
50	9	過欲入	名词
50	10	事人	名词
50	11	。	标点（符号）
50	12	夫皆得	名词
50	13	其	副词
50	14	欲	动词
50	15	，	标点（符号）
50	16	故大邦者	名词
50	17	宜	助词
50	18	爲	动词
50	19	下	名词
50	20	。	标点（符号）
50	21	道	介词
51	1	者	代词
51	2	，	标点（符号）
51	3	萬物	名词
51	4	之注	名词
51	5	也	语气词
51	6	，	标点（符号）
51	7	善人	名词
51	8	之寶也	名词
51	9	，	标点（符号）
51	10	不	副词
51	11	善人	名词
51	12	之所保	名词
51	13	也	语气助词
51	14	。	标点（符号）
51	15	美言	名词
51	16	可以	连词
51	17	市	动词
51	18	，	标点（符号）
51	19	尊行	名词
51	20	可以	连词
51	21	加	副词
51	22	人	名词
51	23	。	标点（符号）
51	24	人	名词
51	25	之	助词
51	26	不善	动词
51	27	也	语气助词
