ID	词号	词	词性
814	1	■	标点（符号）
814	2	右	名词
814	3	第十一	数词
814	4	車十人	名词
815	1	戍卒	名词
815	2	穎川	地名
815	3	郡	名词
815	4	傿	名词
815	5	陵	名词
815	6	邑	名词
815	7	步里	名词
815	8	公乘	名词
815	9	舞聖	名词
815	10	年卅黑	名词
815	11	中長	名词
815	12	七尺	数词
815	13	四寸	数词
815	14	，	标点（符号）
815	15	~	标点（符号）
816	1	田卒穎川	名词
816	2	郡	名词
816	3	臨穎邑	名词
816	4	鄭里	名词
816	5	不	副词
816	6	更	副词
816	7	范後年	名词
816	8	廿四	数词
817	1	田卒穎川	名词
817	2	郡	名词
817	3	長	名词
817	4	社邑穎里	名词
817	5	韓充	名词
817	6	年	名词
817	7	廿四	数词
818	1	"	标点（符号）
818	2	使者	名词
818	3	一人	名词
818	4	，	标点（符号）
818	5	假司	名词
818	6	馬	名词
818	7	一人	名词
818	8	，	标点（符号）
818	9	騎士	名词
818	10	廿九	数词
818	11	人	名词
818	12	，	标点（符号）
818	13	•	标点（符号）
818	14	凡	副词
818	15	卌	zg
818	16	四人	名词
818	17	，	标点（符号）
818	18	傳車	名词
818	19	二	名词
818	20	乘	动词
818	21	，	标点（符号）
818	22	軺	名词
818	23	車五乘	名词
818	24	吏八人	名词
818	25	，	标点（符号）
818	26	廄	名词
818	27	禦	名词
818	28	一人	名词
818	29	，	标点（符号）
818	30	民四人	名词
818	31	，	标点（符号）
818	32	官馬	名词
818	33	卌	zg
818	34	五匹	数词
818	35	，	标点（符号）
818	36	馬	名词
818	37	七匹	数词
818	38	，	标点（符号）
818	39	候臨	名词
818	40	元康	年号
818	41	二年	数词
818	42	七月	时间词
818	43	辛未	人名
818	44	嗇	动词
818	45	夫	名词
818	46	成佐通	名词
818	47	內	名词
818	48	"	标点（符号）
819	1	出米	名词
819	2	七斗	数词
819	3	八升	名词
819	4	，	标点（符号）
819	5	付	动词
819	6	北部	方位词
819	7	候	动词
819	8	長	形容词
819	9	襃	名词
819	10	食	动词
819	11	府君	nrt
819	12	行塞積	名词
819	13	廿六	数词
819	14	人	名词
819	15	=	标点（符号）
819	16	三升	名词
820	1	■	标点（符号）
820	2	凡出	名词
820	3	賦錢	名词
820	4	九十七	数词
820	5	萬	数词
820	6	七千	数词
820	7	三百	数词
820	8	一十六	数词
820	9	，	标点（符号）
820	10	丿	名词
821	1	子	名词
821	2	大夫	名词
821	3	可年	名词
821	4	十四	数词
821	5	長	名词
821	6	六尺	数词
821	7	黑色	名词
822	1	車一乘	名词
822	2	•	标点（符号）
822	3	囚大	名词
822	4	男陳路	名词
822	5	四人	名词
822	6	•	标点（符号）
822	7	居延始	名词
822	8	至里	名词
822	9	梁削	名词
822	10	等卅四人	名词
823	1	七月	时间词
823	2	甲丙	名词
823	3	戊	名词
823	4	壬申	数词
823	5	乙	名词
823	6	丁巳	人名
823	7	辛卯	数词
823	8	丙	代词
823	9	戊寅	数词
823	10	凡	名词
823	11	十日	时间词
823	12	壬	名词
823	13	毋北	名词
823	14	戊東南	名词
823	15	月	名词
823	16	八日	时间词
823	17	九日	时间词
823	18	十日	时间词
823	19	十二日	数词
823	20	十四日	数词
823	21	廿七日	数词
823	22	廿八日	数词
823	23	有	助词
823	24	比	副词
823	25	日	名词
823	26	毋	副词
824	1	肩水	名词
824	2	戍卒	名词
824	3	梁國	地名
824	4	睢陽	地名
824	5	同廷里	名词
824	6	任輔	名词
824	7	，	标点（符号）
824	8	自言	名词
824	9	貰	名词
824	10	賣	名词
824	11	白布	人名
824	12	復	副词
824	13	袍	ng
824	14	一領	名词
824	15	直七	名词
824	16	百五十	数词
824	17	故要	名词
824	18	虜	名词
825	1	縣遮里	名词
825	2	衛覓	名词
825	3	所論	名词
825	4	在	介词
825	5	觻	名词
825	6	得	动词
826	1	長	名词
826	2	延壽	人名
827	1	月	名词
828	1	"	标点（符号）
828	2	居延令	名词
828	3	從史	名词
828	4	唐年卅二歲	名词
828	5	一匹	数词
828	6	牡	名词
828	7	駠	名词
828	8	駮	zg
828	9	齒	名词
828	10	七	数词
828	11	歲	量词
828	12	三歲	数词
828	13	七月	时间词
828	14	己巳	数词
828	15	入	动词
828	16	"	标点（符号）
829	1	"	标点（符号）
829	2	永光	年号
829	3	五年	时间词
829	4	正月	时间词
829	5	乙巳	数词
829	6	朔	名词
829	7	壬申	数词
829	8	肩	动词
829	9	水城	名词
829	10	尉奉	名词
829	11	世行	名词
829	12	成宣等	名词
829	13	自言遣	名词
829	14	葆	形容词
829	15	之官	名词
829	16	如牒	名词
829	17	書到	名词
829	18	出入	动词
829	19	如	动词
829	20	"	标点（符号）
830	1	肩水	名词
830	2	都尉	职官
830	3	步安謂	名词
830	4	監領關	名词
831	1	■	标点（符号）
831	2	右	名词
831	3	鄭子	名词
831	4	真	副词
831	5	八百	数词
832	1	馬	名词
832	2	寫	动词
832	3	移書到	名词
832	4	如	动词
833	1	"	标点（符号）
833	2	神爵	年号
833	3	二年	数词
833	4	十二月	数词
833	5	壬申	数词
833	6	朔	名词
833	7	戊寅	数词
833	8	將轉	名词
833	9	肩水	名词
833	10	倉令史	名词
833	11	轉折	动词
833	12	穀	形容词
833	13	就	名词
833	14	家縣	名词
833	15	名里	名词
833	16	雒	地名
833	17	如牒	名词
833	18	出入	动词
833	19	復	副词
833	20	籍	动词
833	21	敢言	名词
833	22	"	标点（符号）
834	1	"	标点（符号）
834	2	七月	时间词
834	3	己卯	数词
834	4	朔	名词
834	5	己丑	名词
834	6	守令史	名词
834	7	信	形容词
834	8	敢言	名词
834	9	之遣	名词
834	10	佐世辟	名词
834	11	過所金關	名词
834	12	毋	副词
834	13	留止	名词
834	14	如律令	人名
834	15	敢言	名词
834	16	之	代词
834	17	忠丞安富	名词
834	18	移過	名词
834	19	所金關	名词
834	20	毋	副词
834	21	留止	名词
834	22	如律令	人名
834	23	"	标点（符号）
835	1	"	标点（符号）
835	2	居延守	名词
835	3	左部游	名词
835	4	徼	名词
835	5	田房	名词
835	6	年卅五歲	名词
835	7	軺	名词
835	8	車乘馬	名词
835	9	二匹	数词
835	10	駁齒	名词
835	11	五歲	数词
835	12	高	名词
835	13	五尺	数词
835	14	三寸	数词
835	15	"	标点（符号）
836	1	出麥	名词
836	2	二百	数词
837	1	斤	量词
837	2	，	标点（符号）
837	3	九月	时间词
837	4	庚子	nz
837	5	就	动词
837	6	人陳君	名词
837	7	至付	名词
837	8	關佐賞	名词
838	1	延告	名词
838	2	西部	方位词
838	3	候史	名词
838	4	臨前	名词
838	5	兼	副词
838	6	南部	方位词
838	7	今罷守	名词
838	8	左後候	名词
838	9	長	形容词
838	10	有	副词
839	1	教	动词
839	2	，	标点（符号）
839	3	記綏	名词
839	4	和	形容词
839	5	二年	数词
839	6	三月	数词
839	7	己卯	数词
839	8	起廷	名词
840	1	五月	时间词
840	2	庚子	nz
840	3	錢	名词
840	4	更吏	名词
840	5	居延王	名词
840	6	翁稚	名词
840	7	入關	动词
840	8	，	标点（符号）
840	9	輩	名词
840	10	十一	名词
841	1	其	代词
841	2	一斤	数词
841	3	治書繩	名词
842	1	"	标点（符号）
842	2	驚	名词
842	3	糒	名词
842	4	三	数词
842	5	石	量词
842	6	毋	动词
842	7	=	标点（符号）
842	8	嬰塢	名词
842	9	戶	动词
842	10	鼓	名词
842	11	"	标点（符号）
843	1	"	标点（符号）
843	2	如律令	人名
843	3	敢言	名词
843	4	之	助词
843	5	/	标点（符号）
843	6	掾	名词
843	7	臨守令	名词
843	8	史	名词
843	9	襃	名词
843	10	佐	动词
843	11	憙	名词
843	12	"	标点（符号）
844	1	蒙宜	名词
844	2	成里	名词
844	3	朱昌年	名词
844	4	廿五	数词
845	1	"	标点（符号）
845	2	出	动词
845	3	賦錢	名词
845	4	三千六百	名词
845	5	以給	名词
845	6	士吏	名词
845	7	王相	名词
845	8	四月	数词
845	9	盡	副词
845	10	六月	时间词
845	11	奉	动词
845	12	"	标点（符号）
846	1	"	标点（符号）
846	2	年卅	名词
846	3	年	名词
846	4	十一	名词
846	5	年	量词
846	6	四	名词
846	7	"	标点（符号）
847	1	"	标点（符号）
847	2	鍭	名词
847	3	百	数词
847	4	"	标点（符号）
848	1	河內	地名
848	2	郡	名词
848	3	野王	nrt
848	4	敬老	人名
848	5	里	名词
848	6	李	名词
848	7	偃	动词
849	1	屋蘭	地名
849	2	騎士滅	名词
849	3	胡里	名词
849	4	蘇乙	名词
850	1	出糜	名词
850	2	八斗	数词
850	3	四升	名词
851	1	三	数词
851	2	•	标点（符号）
851	3	姑	名词
851	4	臧沙上	名词
852	1	三月中	nz
852	2	入	名词
852	3	，	标点（符号）
852	4	卩	zg
853	1	"	标点（符号）
853	2	一兩	数词
853	3	二	数词
853	4	"	标点（符号）
854	1	周卿	名词
854	2	藏	名词
854	3	翁	名词
855	1	戍卒	名词
855	2	淮陽	地名
855	3	郡	名词
855	4	譙	名词
855	5	西成	名词
855	6	里	量词
855	7	黃	名词
855	8	拾	动词
855	9	，	标点（符号）
855	10	金城	地名
856	1	車一	名词
856	2	乘馬	名词
856	3	一匹	数词
856	4	駱牡齒	名词
856	5	七	数词
857	1	雒陽壽陽里	名词
857	2	董方	名词
857	3	年卅字子候	名词
857	4	，	标点（符号）
857	5	乘	动词
857	6	泭	zg
857	7	入	动词
858	1	一矢	名词
858	2	五十	数词
858	3	，	标点（符号）
858	4	逐命長	名词
858	5	安舍	名词
858	6	郡	名词
858	7	觝	zg
858	8	，	标点（符号）
858	9	吏	名词
859	1	河內	地名
859	2	郡	名词
859	3	溫倚	名词
859	4	林里	s
859	5	楊眾	名词
859	6	五十五	数词
860	1	上黨	地名
860	2	郡	名词
860	3	泫	动词
860	4	氏市	名词
861	1	敢言	名词
861	2	之	助词
861	3	/	标点（符号）
861	4	佐通	名词
862	1	使出	动词
862	2	之	助词
862	3	叩	动词
862	4	=	标点（符号）
862	5	頭	名词
862	6	=	标点（符号）
863	1	箕	名词
863	2	卌	zg
863	3	一	副词
864	1	出瓦	名词
864	2	箕	名词
864	3	十	名词
864	4	枓	zg
864	5	十	名词
865	1	田卒	名词
865	2	上	名词
865	3	黨	连词
865	4	邨	zg
865	5	留	动词
866	1	部左後行	名词
867	1	戍卒	名词
867	2	上黨	地名
867	3	郡銅	名词
867	4	鞮	名词
868	1	寫移	名词
868	2	敢言	名词
869	1	敢言	名词
869	2	之	代词
870	1	■	标点（符号）
870	2	第十一	数词
870	3	方	名词
871	1	隧長	职官
871	2	輔迎	名词
872	1	功	名词
872	2	，	标点（符号）
872	3	十月	时间词
872	4	甲子	名词
872	5	入	动词
872	6	，	标点（符号）
872	7	劍	名词
872	8	一	数量词
873	1	年	名词
873	2	三十五	数词
874	1	五十	数词
874	2	劍	名词
874	3	一	数词
875	1	未受	名词
875	2	正月	时间词
875	3	食	名词
876	1	米二石	名词
876	2	，	标点（符号）
876	3	鹽	名词
876	4	三斗	数词
877	1	日	名词
877	2	壬午	数词
877	3	出	动词
878	1	黑色	名词
878	2	，	标点（符号）
878	3	厶	g
879	1	河南	地名
879	2	郡	名词
879	3	雒陽	名词
879	4	西里	s
879	5	公乘	名词
879	6	趙	名词
879	7	強年	名词
879	8	廿一	数词
879	9	，	标点（符号）
879	10	弩	名词
879	11	一矢	名词
879	12	五十	数词
879	13	枚	名词
879	14	，	标点（符号）
879	15	卩	zg
880	1	大婢	名词
880	2	多	形容词
880	3	錢	数词
880	4	一人	名词
880	5	，	标点（符号）
880	6	一	连词
880	7	月食	名词
880	8	一石	名词
880	9	三斗	数词
880	10	，	标点（符号）
880	11	三月	数词
880	12	至	介词
880	13	九月	时间词
880	14	食九石	名词
880	15	一斗	数词
880	16	積	动词
880	17	七月	时间词
880	18	，	标点（符号）
880	19	卩	zg
881	1	戍卒	名词
881	2	南陽	地名
881	3	郡	名词
881	4	魯陽	地名
881	5	鄧里	名词
881	6	大夫	名词
881	7	尹	动词
881	8	我	代词
881	9	年	名词
881	10	廿八	数词
882	1	"	标点（符号）
882	2	吉佐並	名词
882	3	敢告	名词
882	4	尉史步	名词
882	5	昌里	地名
882	6	張宣自言取	名词
882	7	二月	数词
882	8	辛巳	人名
882	9	尉史	职官
882	10	豐至	名词
882	11	敢言	名词
882	12	之謹	名词
882	13	過所	名词
882	14	如律令	人名
882	15	/	标点（符号）
882	16	詣	动词
882	17	詣	动词
882	18	事	名词
882	19	"	标点（符号）
883	1	君君君	名词
884	1	"	标点（符号）
884	2	建平	地名
884	3	四年	数词
884	4	二月	数词
884	5	使願	名词
884	6	以令	名词
884	7	取傳	名词
884	8	居延縣	名词
884	9	索關	名词
884	10	"	标点（符号）
885	1	觻	名词
885	2	得	形容词
885	3	丞	名词
885	4	印	动词
886	1	"	标点（符号）
886	2	肩水候	名词
886	3	長	形容词
886	4	甯	zg
886	5	稚卿	名词
886	6	，	标点（符号）
886	7	肩水候	名词
886	8	長	名词
886	9	，	标点（符号）
886	10	肩水候	名词
886	11	"	标点（符号）
887	1	不當始	名词
888	1	莫當	名词
888	2	君言谷	名词
888	3	內	名词
889	1	"	标点（符号）
889	2	為	动词
889	3	觻	名词
889	4	得	动词
889	5	騎	名词
889	6	士	名词
889	7	千秋	人名
889	8	里	形容词
889	9	李	名词
889	10	水倉	名词
889	11	穀	名词
889	12	小石	名词
889	13	卌	zg
889	14	五石	名词
889	15	輸居延	名词
889	16	"	标点（符号）
890	1	"	标点（符号）
890	2	律令	名词
890	3	/	标点（符号）
890	4	令史成	名词
890	5	"	标点（符号）
891	1	炊帚	名词
891	2	三百	数词
891	3	枚	量词
893	1	"	标点（符号）
893	2	守糞土	名词
893	3	臣	名词
893	4	臨昧	名词
893	5	死	动词
893	6	再拜	动词
893	7	上書吏	名词
893	8	"	标点（符号）
894	1	肩水金關	名词
896	1	•	标点（符号）
896	2	關嗇夫	名词
896	3	王卿	名词
896	4	發	动词
897	1	候長	职官
897	2	得	动词
897	3	望	名词
897	4	十月	时间词
897	5	甲寅	数词
897	6	，	标点（符号）
898	1	河南	地名
898	2	郡	名词
898	3	緱氏	名词
898	4	武平	人名
898	5	里程	名词
898	6	宗年	名词
898	7	七尺	数词
898	8	二寸	数词
898	9	黑色	名词
898	10	，	标点（符号）
898	11	牛二車	名词
898	12	一	副词
898	13	兩	量词
899	1	奉世年	名词
899	2	卅	数词
899	3	七尺	数词
899	4	五寸	数词
899	5	黑色	名词
900	1	"	标点（符号）
900	2	六月	时间词
900	3	戊寅	数词
900	4	北出	名词
900	5	尺	量词
900	6	八寸	数词
900	7	一匹	数词
900	8	騂	zg
900	9	駮	zg
900	10	齒	名词
900	11	四歲	数词
900	12	高	动词
900	13	五尺	数词
900	14	八寸	数词
900	15	"	标点（符号）
901	1	四月	数词
901	2	癸卯	数词
901	3	北食	名词
901	4	故出	名词
902	1	律令	名词
902	2	/	标点（符号）
902	3	掾	名词
902	4	敞令	名词
902	5	史勝	名词
903	1	居延卅尉	名词
903	2	都	名词
903	3	史	动词
903	4	孤山	人名
903	5	里	名词
903	6	大夫	名词
903	7	梁	名词
904	1	下	动词
904	2	餔	动词
904	3	時	名词
904	4	入	动词
904	5	關	名词
905	1	戍卒	名词
905	2	趙國	地名
905	3	邯鄲	地名
905	4	待	动词
905	5	里	名词
905	6	公乘	名词
905	7	宋	动词
905	8	張利	名词
905	9	年卅六	名词
906	1	河平	年号
906	2	元年	时间词
906	3	十二	数词
907	1	今	名词
907	2	毋餘藥	名词
907	3	臼	名词
908	1	元延	年号
908	2	元年	时间词
908	3	七月	时间词
908	4	丙寅	数词
908	5	朔	名词
908	6	乙酉	数词
908	7	中	名词
908	8	郷	zg
909	1	十一日	数词
909	2	之	助词
909	3	氐	名词
909	4	池辟驗	名词
909	5	辟吏	名词
909	6	左君賓書	名词
910	1	出	动词
911	1	"	标点（符号）
911	2	壽貴里家	名词
911	3	去	动词
911	4	太守	名词
911	5	府	名词
911	6	一里	数词
911	7	，	标点（符号）
911	8	產	动词
911	9	觻	名词
911	10	得	名词
911	11	縣	名词
911	12	二月	数词
911	13	一日	数词
911	14	，	标点（符号）
911	15	觻	名词
911	16	得	动词
911	17	縣	名词
911	18	人	名词
911	19	"	标点（符号）
912	1	不敢	副词
912	2	望	名词
912	3	得	副词
912	4	小吏	名词
912	5	並竊	名词
912	6	不勝權	名词
912	7	=	标点（符号）
912	8	願	名词
913	1	"	标点（符号）
913	2	里	名词
913	3	年	名词
913	4	長	形容词
913	5	物色	名词
913	6	所	名词
913	7	乘用	名词
913	8	"	标点（符号）
914	1	伏	名词
914	2	地	名词
914	3	再拜	动词
914	4	丈人	名词
914	5	足下	动词
915	1	厶	g
915	2	伏	名词
915	3	地	名词
915	4	再拜	动词
915	5	言	名词
916	1	受	动词
916	2	肩水蓬	名词
916	3	火節	名词
916	4	有	连词
916	5	驚	名词
917	1	"	标点（符号）
917	2	朔反	名词
917	3	三日	时间词
917	4	申酉	名词
917	5	朔	名词
917	6	反	动词
917	7	二日	时间词
917	8	"	标点（符号）
918	1	戍卒	名词
918	2	上黨	地名
918	3	郡	名词
918	4	屯留	地名
918	5	案里	名词
919	1	車馬	名词
919	2	一	动词
919	3	兩	量词
919	4	，	标点（符号）
919	5	四月八	时间词
919	6	日出	动词
920	1	"	标点（符号）
920	2	其一	代词
920	3	石	量词
920	4	出麥二石	名词
920	5	四鬥	数词
920	6	一石	名词
920	7	四	数词
920	8	"	标点（符号）
921	1	殷昌年	名词
921	2	廿八	数词
922	1	•	标点（符号）
922	2	凡入	名词
922	3	六十六	数词
922	4	萬	数词
923	1	觻	名词
923	2	得利	动词
923	3	成	名词
923	4	里程	名词
923	5	年	名词
924	1	尺下	名词
924	2	廣丈	名词
924	3	深	名词
924	4	四尺	数词
924	5	立水二	名词
925	1	雒	地名
925	2	五十	数词
925	3	枚	名词
926	1	升	量词
926	2	九	名词
926	3	侖	g
927	1	當其償入	名词
927	2	臧獄	名词
927	3	已決	名词
928	1	年卅黃色	名词
928	2	馬	名词
929	1	月	名词
929	2	戊子	名词
929	3	朔	名词
929	4	甲午	时间词
929	5	北鄉	地名
929	6	嗇	名词
930	1	刁廣大奴	名词
930	2	記長	名词
930	3	七尺	数词
930	4	黑色	名词
931	1	中	动词
931	2	酒泉	地名
931	3	會水以	名词
932	1	千人舍	名词
932	2	為	动词
932	3	橐	动词
932	4	他	代词
932	5	轉輸	名词
933	1	繩	名词
933	2	或	副词
933	3	短小	b
933	4	縵	名词
933	5	惡	形容词
934	1	鹿	名词
934	2	布里	nrt
934	3	已齊	名词
935	1	充國	地名
935	2	從者	名词
935	3	居延里	名词
935	4	簪	名词
935	5	褭	zg
936	1	關嗇夫	名词
936	2	居	动词
936	3	延	动词
936	4	鉼	名词
936	5	庭	名词
936	6	里	名词
936	7	薛	名词
936	8	安世	人名
937	1	牛二弩	名词
937	2	一矢	名词
937	3	五十	数词
937	4	枚	名词
938	1	右	名词
938	2	第	名词
938	3	卌	zg
938	4	方四人	名词
939	1	閏月	时间词
939	2	辛酉	人名
939	3	張掖	地名
940	1	付	动词
940	2	登山	地名
940	3	隧長	职官
940	4	陽	名词
941	1	"	标点（符号）
941	2	丁	形容词
941	3	，	标点（符号）
941	4	丁	代词
941	5	丑	形容词
941	6	，	标点（符号）
941	7	未	名词
941	8	，	标点（符号）
941	9	"	标点（符号）
942	1	適	动词
942	2	千里	量词
943	1	七月	时间词
943	2	盡	名词
944	1	"	标点（符号）
944	2	里	名词
944	3	張廣	名词
944	4	，	标点（符号）
944	5	大車	名词
944	6	一	数量词
944	7	黃	形容词
944	8	犗	名词
944	9	"	标点（符号）
945	1	"	标点（符号）
945	2	甘露	年号
945	3	二年	数词
945	4	五月	时间词
945	5	己丑	名词
945	6	朔	名词
945	7	甲辰	名词
945	8	朔	名词
945	9	丞相	职官
945	10	少史充	名词
945	11	御史	名词
945	12	守少	名词
945	13	史仁以	名词
945	14	請	动词
945	15	詔有	名词
945	16	逐驗	名词
945	17	大逆無道	i
945	18	故廣陵	名词
945	19	王胥	名词
945	20	御者	名词
945	21	惠同	名词
945	22	產弟	名词
945	23	故長	名词
945	24	公主	名词
945	25	蓋卿	名词
945	26	大婢	名词
945	27	外人	人名
945	28	移郡	名词
945	29	大守	名词
945	30	逐得	名词
945	31	試知	名词
945	32	外人	人名
945	33	者	助词
945	34	故長	名词
945	35	公主	名词
945	36	大奴	名词
945	37	千秋	人名
945	38	等	代词
945	39	曰	动词
945	40	外人	人名
945	41	一名	数词
945	42	麗戎字	名词
945	43	中夫	名词
945	44	前大子	名词
945	45	守觀	名词
945	46	奴嬰齊	名词
945	47	妻前	名词
945	48	死麗戎	名词
945	49	從母	名词
945	50	捐之字子	名词
945	51	文私	名词
945	52	男弟	名词
945	53	偃	动词
945	54	居主馬	名词
945	55	市里	s
945	56	弟捐	名词
945	57	之	助词
945	58	姉	zg
945	59	子	名词
945	60	故安道	名词
945	61	侯奴	名词
945	62	材取	名词
945	63	不	副词
945	64	審縣	名词
945	65	里	量词
945	66	男子	名词
945	67	字游	名词
945	68	為麗戎	名词
945	69	聟	名词
945	70	以	介词
945	71	牛	名词
945	72	車	名词
945	73	就	名词
945	74	載	动词
945	75	藉	连词
945	76	田	动词
945	77	倉	名词
945	78	為	动词
945	79	事	名词
945	80	始	动词
945	81	元	名词
945	82	二年	数词
945	83	中主女	名词
945	84	孫為	名词
945	85	河閒	名词
945	86	王后	人名
945	87	與	介词
945	88	捐	动词
945	89	之	名词
945	90	偕	副词
945	91	之	代词
945	92	國後麗	名词
945	93	戎游	名词
945	94	從	介词
945	95	居主	名词
945	96	杌	zg
945	97	棻	zg
945	98	弟養	名词
945	99	男子	名词
945	100	孫丁子	名词
945	101	沱元鳳	名词
945	102	元年	时间词
945	103	中主死	名词
945	104	絕戶	数词
945	105	奴婢	名词
945	106	沒入詣	名词
945	107	官麗	名词
945	108	戎遊	名词
945	109	俱亡麗戎	名词
945	110	脫籍	名词
945	111	疑變	名词
945	112	更	动词
945	113	名字	名词
945	114	匿	动词
945	115	走	动词
945	116	絕迹	名词
945	117	更	副词
945	118	為	动词
945	119	人	名词
945	120	妻介	名词
945	121	罪民閒	名词
945	122	若	连词
945	123	死	动词
945	124	毋	副词
945	125	從	名词
945	126	知麗	名词
945	127	戎此	名词
945	128	時年	名词
945	129	可	动词
945	130	廿三	数词
945	131	四歲	数词
945	132	至今	副词
945	133	年	名词
945	134	可	动词
945	135	六十	数词
945	136	所為	名词
945	137	人	名词
945	138	中	形容词
945	139	壯黃色	名词
945	140	小頭	名词
945	141	黑	形容词
945	142	髮	名词
945	143	隋面	名词
945	144	拘	zg
945	145	頤常	名词
945	146	戚額	名词
945	147	朐	g
945	148	頻狀	名词
945	149	身小長	名词
945	150	詐	动词
945	151	廆	zg
945	152	少言書	名词
945	153	到	动词
945	154	二千石	人名
945	155	遣	动词
945	156	毋害	人名
945	157	都	名词
945	158	吏	名词
945	159	"	标点（符号）
946	1	"	标点（符号）
946	2	嚴教屬	名词
946	3	縣	名词
946	4	官令	名词
946	5	以下	方位词
946	6	嗇	名词
946	7	夫吏	名词
946	8	正	名词
946	9	父老	名词
946	10	襍	名词
946	11	驗	名词
946	12	問	动词
946	13	鄉	动词
946	14	里	名词
946	15	吏	名词
946	16	民	名词
946	17	賞	动词
946	18	取	动词
946	19	婢	名词
946	20	及	连词
946	21	免	动词
946	22	婢	名词
946	23	以	动词
946	24	為	动词
946	25	妻	动词
946	26	年	名词
946	27	五十	数词
946	28	以上	方位词
946	29	刑狀	名词
946	30	類麗	名词
946	31	戎者問	名词
946	32	父母	名词
946	33	昆弟	名词
946	34	本	名词
946	35	誰	动词
946	36	生子	名词
946	37	務	动词
946	38	得	动词
946	39	請	动词
946	40	實發生	名词
946	41	從迹	名词
946	42	毋督	名词
946	43	聚煩	名词
946	44	擾民大逆	名词
946	45	同產當	名词
946	46	坐	名词
946	47	重事	名词
946	48	推跡	名词
946	49	未窮	名词
946	50	毋令	名词
946	51	居部界	名词
946	52	中不覺	名词
946	53	得者	名词
946	54	書言白	名词
946	55	報以	动词
946	56	郵亭	名词
946	57	行詣	名词
946	58	長	名词
946	59	安	动词
946	60	傅舍	名词
946	61	重事	名词
946	62	當奏聞	名词
946	63	必謹密	名词
946	64	之	代词
946	65	毋留	名词
946	66	如律令	人名
946	67	六月	时间词
946	68	張掖	地名
946	69	大守	名词
946	70	毋	动词
946	71	適丞動	名词
946	72	敢告	名词
946	73	部	名词
946	74	都尉	职官
946	75	卒	动词
946	76	人謂	名词
946	77	縣	名词
946	78	寫	动词
946	79	移書到	名词
946	80	趣報	名词
946	81	如	动词
946	82	御史	名词
946	83	書	名词
946	84	律令	名词
946	85	敢告	名词
946	86	卒	名词
946	87	人	名词
946	88	/	标点（符号）
946	89	掾	名词
946	90	佷	zg
946	91	守	动词
946	92	卒	动词
946	93	史禹置	名词
946	94	佐財	名词
946	95	"	标点（符号）
