ID	词号	词	词性
12	1	"	标点（符号）
12	2	出粟	名词
12	3	亖	zg
12	4	十二	数词
12	5	石	名词
12	6	三斗	数词
12	7	。	标点（符号）
12	8	給食	名词
12	9	□	标点（符号）
12	10	□	标点（符号）
12	11	六人	名词
12	12	，	标点（符号）
12	13	六月	时间词
12	14	乙酉	数词
12	15	盡	副词
12	16	九月	时间词
12	17	積	动词
12	18	＝	标点（符号）
12	19	二十一	数词
12	20	月	名词
12	21	六日	时间词
12	22	，	标点（符号）
12	23	月	数量词
12	24	二石	名词
12	25	"	标点（符号）
13	1	故吏	名词
13	2	居	动词
13	3	延安	地名
13	4	國里	名词
13	5	公乘龍世	名词
13	6	，	标点（符号）
13	7	年	名词
13	8	廿五	数词
13	9	。	标点（符号）
13	10	今除	名词
13	11	為	动词
13	12	甲渠	名词
13	13	尉吏	名词
13	14	，	标点（符号）
13	15	代許昌	名词
14	1	第十七	数词
14	2	候長	职官
14	3	使	名词
14	4	吏輸	名词
14	5	死	动词
14	6	卒	副词
14	7	馮	名词
14	8	未央	人名
14	9	裘絝钉履	名词
14	10	…	标点（符号）
14	11	…	标点（符号）
15	1	…	标点（符号）
15	2	…	标点（符号）
15	3	庚辰	nz
15	4	朔	名词
15	5	戊申	nz
15	6	，	标点（符号）
15	7	第十	数词
15	8	桼	名词
15	9	候長	职官
15	10	良	形容词
15	11	敢言	名词
15	12	之	代词
15	13	。	标点（符号）
15	14	謹移	名词
15	15	卒	动词
15	16	輸官	名词
15	17	財用券	名词
15	18	墨如牒	名词
15	19	，	标点（符号）
15	20	敢言	名词
15	21	之	代词
15	22	。	标点（符号）
15	23	連局	名词
15	24	令校	名词
15	25	。	标点（符号）
16	1	"	标点（符号）
16	2	即日	时间词
16	3	尉史	职官
16	4	萬發	nz
16	5	門下	s
16	6	"	标点（符号）
17	1	□	标点（符号）
17	2	□	标点（符号）
17	3	不能	动词
17	4	，	标点（符号）
17	5	奉言	名词
17	6	毋	副词
17	7	以明	名词
17	8	，	标点（符号）
17	9	書到	名词
17	10	，	标点（符号）
17	11	亟遣	名词
17	12	追捕	动词
17	13	，	标点（符号）
17	14	多	副词
17	15	吏卒	名词
18	1	脩	动词
18	2	行	动词
18	3	…	标点（符号）
18	4	…	标点（符号）
18	5	□	标点（符号）
18	6	□	标点（符号）
18	7	□	标点（符号）
18	8	年	名词
18	9	十八	数词
18	10	，	标点（符号）
18	11	今除	名词
18	12	補甲溝	名词
18	13	終古	副词
18	14	钆	g
18	15	钆	g
18	16	長	名词
18	17	，	标点（符号）
18	18	代張	名词
18	19	薄	动词
19	1	□	标点（符号）
19	2	隧長	职官
19	3	猛	形容词
19	4	如	动词
19	5	□	标点（符号）
19	6	謁	动词
19	7	報	名词
19	8	，	标点（符号）
19	9	敢言	名词
19	10	之	代词
20	1	馬	名词
20	2	，	标点（符号）
20	3	約	动词
20	4	至	连词
20	5	居延	地名
20	6	，	标点（符号）
20	7	賈錢	名词
21	1	德妻	名词
21	2	，	标点（符号）
21	3	疑德廑	名词
21	4	罪	名词
21	5	。	标点（符号）
21	6	神爵	年号
21	7	二年	数词
21	8	十一月	数词
21	9	丁卯	数词
21	10	，	标点（符号）
21	11	廷尉	职官
21	12	定國	地名
21	13	有	助词
21	14	□	标点（符号）
22	1	"	标点（符号）
22	2	五鳳	年号
22	3	二年	数词
22	4	十二月	数词
22	5	己	名词
22	6	迺	代词
22	7	十一月	数词
22	8	戊子	名词
22	9	病	名词
22	10	"	标点（符号）
23	1	乘居延始	名词
23	2	至	介词
23	3	里	名词
23	4	，	标点（符号）
23	5	年卅	名词
24	1	第一	数词
25	1	乘里吏	名词
26	1	百	名词
26	2	，	标点（符号）
26	3	候史安取	名词
27	1	入钇泉	名词
27	2	五萬	数词
27	3	九千	数词
27	4	九	数词
27	5	□	标点（符号）
28	1	在	介词
28	2	檢中	名词
29	1	□	标点（符号）
29	2	□	标点（符号）
29	3	□	标点（符号）
30	1	"	标点（符号）
30	2	二石	名词
30	3	□	标点（符号）
30	4	，	标点（符号）
30	5	正月	时间词
30	6	□	标点（符号）
30	7	□	标点（符号）
30	8	盡	副词
30	9	八月	时间词
30	10	，	标点（符号）
30	11	積	动词
30	12	七月	时间词
30	13	粟三石	人名
30	14	八斗	数词
30	15	□	标点（符号）
30	16	升大	名词
30	17	"	标点（符号）
31	1	"	标点（符号）
31	2	盡	动词
31	3	壬辰	数词
31	4	積	名词
31	5	十日	时间词
31	6	盡	名词
31	7	壬寅	数词
31	8	積	动词
31	9	十日	时间词
31	10	盡	动词
31	11	壬子	数词
31	12	積	量词
31	13	十日	时间词
31	14	越塞天	名词
31	15	田	名词
31	16	出入	动词
31	17	迹	名词
31	18	"	标点（符号）
32	1	"	标点（符号）
32	2	卒	名词
32	3	偃	动词
32	4	受	动词
32	5	臨木	名词
32	6	卒	动词
32	7	□	标点（符号）
32	8	卒	动词
32	9	駿	名词
32	10	。	标点（符号）
32	11	界	名词
32	12	中	动词
32	13	廿五	数词
32	14	里	名词
32	15	，	标点（符号）
32	16	中程	名词
32	17	"	标点（符号）
33	1	十六	数词
33	2	步	动词
33	3	，	标点（符号）
33	4	去	动词
33	5	南界	名词
33	6	□	标点（符号）
34	1	□	标点（符号）
34	2	百	名词
34	3	六十八	数词
34	4	步	动词
34	5	，	标点（符号）
35	1	□	标点（符号）
35	2	□	标点（符号）
35	3	辤	名词
35	4	曰	动词
35	5	；	标点（符号）
35	6	公乘居	名词
36	1	今须	名词
36	2	集移府	名词
36	3	，	标点（符号）
36	4	課	动词
36	5	後	名词
36	6	□	标点（符号）
37	1	郵書課	名词
38	1	"	标点（符号）
38	2	檄移	名词
38	3	部吏	名词
38	4	□	标点（符号）
38	5	◆	名词
38	6	常會	名词
38	7	八月	时间词
38	8	條	名词
38	9	"	标点（符号）
39	1	"	标点（符号）
39	2	□	标点（符号）
39	3	□	标点（符号）
39	4	□	标点（符号）
39	5	□	标点（符号）
39	6	□	标点（符号）
39	7	范護	人名
39	8	自占書	名词
39	9	功劳	名词
39	10	□	标点（符号）
39	11	造令史	名词
39	12	二月	数词
39	13	二十日	数词
39	14	"	标点（符号）
40	1	"	标点（符号）
40	2	雞	名词
40	3	一枚	数词
40	4	鹽少	名词
40	5	半升	名词
40	6	"	标点（符号）
41	1	"	标点（符号）
41	2	居延縣	名词
41	3	人	名词
41	4	，	标点（符号）
41	5	為勞	名词
41	6	。	标点（符号）
41	7	屬後部	名词
41	8	。	标点（符号）
41	9	"	标点（符号）
42	1	不侵	名词
43	1	十九	数词
43	2	歲	名词
43	3	，	标点（符号）
43	4	長	形容词
43	5	桼	名词
43	6	足	形容词
44	1	府	名词
44	2	移	名词
44	3	檄	名词
45	1	□	标点（符号）
45	2	尉	名词
45	3	□	标点（符号）
45	4	史	名词
45	5	，	标点（符号）
45	6	令史	职官
45	7	□	标点（符号）
46	1	燔	动词
46	2	一積薪	名词
47	1	上	动词
47	2	一苣	名词
48	1	火地	名词
49	1	□	标点（符号）
49	2	□	标点（符号）
49	3	□	标点（符号）
49	4	建詣	名词
49	5	閣	名词
49	6	□	标点（符号）
50	1	居延中	名词
50	2	宿里	名词
50	3	鄭子	名词
50	4	登錢	名词
50	5	廿	数词
51	1	□	标点（符号）
52	1	死罪	动词
52	2	，	标点（符号）
52	3	敢言	名词
52	4	之	代词
53	1	甚	副词
53	2	□	标点（符号）
53	3	□	标点（符号）
53	4	□	标点（符号）
53	5	得	动词
53	6	耳	助词
54	1	针武	名词
55	1	敢	副词
56	1	以詔書	名词
56	2	增秩	名词
57	1	酉	名词
57	2	朔	名词
58	1	□	标点（符号）
58	2	為卿作	名词
59	1	伐	动词
59	2	胡	形容词
59	3	钆	g
59	4	長	名词
59	5	程	名词
59	6	朢	动词
59	7	詣	动词
59	8	廷	名词
59	9	受	动词
59	10	奉	动词
59	11	，	标点（符号）
59	12	七月	时间词
59	13	辛未	人名
59	14	平旦入	名词
59	15	。	标点（符号）
60	1	第十七	数词
60	2	部	名词
60	3	甘露	年号
60	4	四年	数词
60	5	卒	名词
60	6	行道	名词
60	7	貰	名词
60	8	賣	名词
60	9	名籍	名词
61	1	…	标点（符号）
61	2	…	标点（符号）
61	3	頗	名词
61	4	知	名词
61	5	律令	名词
61	6	，	标点（符号）
61	7	文	名词
61	8	。	标点（符号）
61	9	年卅八歲	名词
61	10	，	标点（符号）
61	11	長	形容词
61	12	七尺	数词
61	13	五寸	数词
61	14	。	标点（符号）
61	15	居延	地名
61	16	肩水里	名词
61	17	，	标点（符号）
61	18	家去	名词
61	19	官	名词
61	20	八十里	数词
61	21	。	标点（符号）
61	22	…	标点（符号）
61	23	…	标点（符号）
62	1	張長	名词
62	2	子孔	名词
62	3	…	标点（符号）
62	4	…	标点（符号）
62	5	長	形容词
62	6	子	名词
62	7	孟思子	名词
62	8	張子	名词
62	9	□	标点（符号）
63	1	三百	数词
63	2	七十二	数词
63	3	□	标点（符号）
63	4	□	标点（符号）
63	5	錢	名词
63	6	…	标点（符号）
63	7	…	标点（符号）
64	1	"	标点（符号）
64	2	石	名词
64	3	自取	动词
64	4	。	标点（符号）
64	5	卒	副词
64	6	…	标点（符号）
64	7	…	标点（符号）
64	8	取	动词
64	9	三石	名词
64	10	□	标点（符号）
64	11	取	动词
64	12	"	标点（符号）
65	1	永始	年号
65	2	三年	数词
65	3	五月	时间词
65	4	甲寅	数词
65	5	，	标点（符号）
65	6	尉史詣	名词
65	7	府治	名词
65	8	罷卒	名词
66	1	"	标点（符号）
66	2	…	标点（符号）
66	3	…	标点（符号）
66	4	□	标点（符号）
66	5	尉史	职官
66	6	郭常	人名
66	7	…	标点（符号）
66	8	…	标点（符号）
66	9	□	标点（符号）
66	10	"	标点（符号）
67	1	可繕	名词
68	1	"	标点（符号）
68	2	蕭駿	名词
68	3	叩頭	动词
68	4	白	名词
68	5	：	标点（符号）
68	6	／	标点（符号）
68	7	馮	名词
68	8	馮卿	名词
68	9	待	动词
68	10	辬	zg
68	11	足下	动词
68	12	，	标点（符号）
68	13	善	形容词
68	14	"	标点（符号）
69	1	"	标点（符号）
69	2	事	名词
69	3	叩頭	动词
69	4	，	标点（符号）
69	5	因言數	名词
69	6	□	标点（符号）
69	7	今記言	名词
69	8	，	标点（符号）
69	9	釜當	名词
69	10	與	连词
69	11	張卿	名词
69	12	，	标点（符号）
69	13	今	名词
69	14	□	标点（符号）
69	15	"	标点（符号）
70	1	"	标点（符号）
70	2	騎司	名词
70	3	馬	名词
70	4	順以	名词
70	5	秩次行	名词
70	6	都尉	职官
70	7	私屬	名词
70	8	奴壽	名词
70	9	王諫	名词
70	10	殺	动词
70	11	人	名词
70	12	，	标点（符号）
70	13	已	副词
70	14	□	标点（符号）
70	15	"	标点（符号）
71	1	"	标点（符号）
71	2	隻	名词
71	3	隻	名词
71	4	雙雙	数词
71	5	隻	名词
71	6	甲渠守	名词
71	7	官謹	名词
71	8	為	动词
71	9	再拜	动词
71	10	奏雙	名词
71	11	隻	名词
71	12	雙雙	数词
71	13	雙雙	数词
71	14	後	名词
71	15	厨	名词
71	16	掾	名词
71	17	多	副词
71	18	□	标点（符号）
71	19	留	名词
71	20	□	标点（符号）
71	21	奏	名词
71	22	"	标点（符号）
72	1	"	标点（符号）
72	2	國天鳳	名词
72	3	一年	数词
72	4	十一月	数词
72	5	庚子	nz
72	6	朔	名词
72	7	丙辰	名词
72	8	，	标点（符号）
72	9	尉史	职官
72	10	尚	副词
72	11	敢言	名词
72	12	之	助词
72	13	，	标点（符号）
72	14	迺	代词
72	15	月	名词
72	16	十三日	数词
72	17	＝	标点（符号）
72	18	到	动词
72	19	居延	地名
72	20	，	标点（符号）
72	21	將候	名词
72	22	長	名词
72	23	薌	地名
72	24	良及	名词
72	25	業等還	名词
72	26	□	标点（符号）
72	27	蒼	形容词
72	28	□	标点（符号）
72	29	，	标点（符号）
72	30	即日	时间词
72	31	候長	职官
72	32	薌良	人名
72	33	，	标点（符号）
72	34	傅育	人名
72	35	，	标点（符号）
72	36	并	动词
72	37	妻業責	名词
72	38	已決	名词
72	39	。	标点（符号）
72	40	遣	动词
72	41	·	标点（符号）
72	42	钆	g
72	43	長	形容词
72	44	"	标点（符号）
73	1	第三十二	名词
73	2	隊	名词
73	3	卒	副词
73	4	榮尊	名词
73	5	辤	名词
74	1	□	标点（符号）
74	2	□	标点（符号）
74	3	□	标点（符号）
74	4	□	标点（符号）
74	5	詔書過	名词
74	6	，	标点（符号）
74	7	記到	名词
74	8	，	标点（符号）
74	9	各	代词
74	10	推辟界	名词
74	11	中	动词
74	12	，	标点（符号）
74	13	具言	名词
74	14	，	标点（符号）
74	15	會	动词
74	16	十一月	数词
74	17	。	标点（符号）
75	1	·	标点（符号）
75	2	凡出	名词
75	3	粟	名词
75	4	桼	名词
75	5	百一	数词
75	6	十一	名词
75	7	石	量词
75	8	亖	zg
75	9	斗	量词
75	10	□	标点（符号）
75	11	升	形容词
76	1	"	标点（符号）
76	2	戍卒	名词
76	3	居	动词
76	4	延昌	地名
76	5	里	名词
76	6	石恭	名词
76	7	，	标点（符号）
76	8	三年	数词
76	9	署居	名词
76	10	延代田亭	名词
76	11	，	标点（符号）
76	12	亖	zg
76	13	年署	名词
76	14	武成	名词
76	15	，	标点（符号）
76	16	二月	数词
76	17	丁丑	人名
76	18	自取	动词
76	19	。	标点（符号）
76	20	隧	名词
76	21	，	标点（符号）
76	22	五年	时间词
76	23	因署	名词
76	24	受絮	名词
76	25	八斤	数词
76	26	。	标点（符号）
76	27	���	名词
76	28	���	名词
77	1	教	动词
77	2	，	标点（符号）
77	3	令翔	名词
77	4	思念	名词
77	5	，	标点（符号）
77	6	如實事	名词
77	7	具白	名词
77	8	。	标点（符号）
78	1	□	标点（符号）
78	2	下	名词
78	3	餔	名词
78	4	時	名词
78	5	，	标点（符号）
78	6	□	标点（符号）
78	7	□	标点（符号）
78	8	攻壞	名词
78	9	第十二	数词
78	10	钆	g
78	11	…	标点（符号）
78	12	…	标点（符号）
78	13	力	名词
78	14	不	副词
79	1	始建	动词
79	2	國	名词
79	3	三年	数词
79	4	餘計	名词
79	5	緹	名词
79	6	紺	名词
79	7	胡	形容词
79	8	二十	数词
79	9	亖	zg
79	10	。	标点（符号）
79	11	建國	人名
79	12	亖	zg
79	13	年	名词
79	14	毋	副词
79	15	出入	动词
80	1	鳳	人名
80	2	二年	数词
80	3	六月	时间词
80	4	丙寅	数词
80	5	，	标点（符号）
80	6	甲溝	名词
80	7	鄣	g
81	1	建國	人名
81	2	五年	时间词
81	3	亖	zg
81	4	月	名词
81	5	己酉	数词
81	6	朔	名词
81	7	乙卯	名词
81	8	，	标点（符号）
81	9	第三	数词
81	10	钆	g
81	11	長	形容词
82	1	新	名词
82	2	始建	动词
82	3	國地	名词
82	4	皇上	名词
82	5	戊	名词
82	6	三年	数词
82	7	正月	时间词
82	8	戊子	名词
82	9	朔	名词
82	10	戊申	nz
82	11	，	标点（符号）
82	12	甲溝	名词
82	13	鄣	g
82	14	守候	名词
83	1	始建	动词
83	2	國	名词
83	3	五年	时间词
84	1	物色	名词
84	2	年	名词
84	3	，	标点（符号）
84	4	追捕	动词
84	5	之	助词
84	6	。	标点（符号）
84	7	令候	名词
84	8	長	形容词
84	9	、	标点（符号）
84	10	丞	动词
84	11	、	标点（符号）
84	12	尉數	名词
84	13	推索	名词
84	14	，	标点（符号）
84	15	有	动词
84	16	無	副词
84	17	□	标点（符号）
85	1	第	名词
85	2	桼	名词
85	3	隧卒	名词
85	4	梁多	人名
86	1	第七	数词
86	2	钆	g
86	3	卒	名词
86	4	馮嚴	名词
86	5	，	标点（符号）
86	6	四月	数词
86	7	食三石	名词
86	8	三斗	数词
86	9	三升少	名词
86	10	。	标点（符号）
87	1	·	标点（符号）
87	2	敬授	名词
87	3	民時	名词
87	4	，	标点（符号）
87	5	曰	动词
87	6	揚	名词
87	7	榖	zg
87	8	，	标点（符号）
87	9	咸趨	名词
87	10	南	名词
88	1	行候	名词
88	2	文書事	名词
88	3	，	标点（符号）
88	4	敢言	名词
88	5	之	代词
89	1	鄣	g
89	2	守候	名词
89	3	弘	动词
89	4	，	标点（符号）
89	5	敢言	名词
90	1	候詡	名词
90	2	告尉	名词
90	3	，	标点（符号）
90	4	即日	时间词
90	5	遣吞遠	名词
91	1	去	动词
91	2	，	标点（符号）
91	3	戎	名词
91	4	等	动词
91	5	曰	名词
91	6	可	副词
91	7	,	标点（符号）
91	8	月	名词
91	9	十	数词
91	10	桼	名词
92	1	以	连词
92	2	辤	动词
92	3	出	动词
92	4	内	名词
93	1	守候	名词
93	2	弘	动词
94	1	□	标点（符号）
94	2	承弦	名词
94	3	亖	zg
94	4	百	数词
94	5	亖	zg
94	6	。	标点（符号）
95	1	□	标点（符号）
95	2	會	名词
95	3	月	名词
95	4	朔	名词
95	5	、	标点（符号）
95	6	十日	时间词
95	7	、	标点（符号）
95	8	廿日	名词
96	1	□	标点（符号）
96	2	班行	名词
96	3	塞	动词
96	4	，	标点（符号）
96	5	徼	动词
96	6	亖	zg
96	7	時	动词
97	1	吞遠候	名词
97	2	長	名词
97	3	焦弘	名词
97	4	，	标点（符号）
97	5	九月	时间词
97	6	祿縣	名词
98	1	□	标点（符号）
98	2	□	标点（符号）
98	3	負償	名词
98	4	逋	动词
98	5	未	形容词
98	6	入者	名词
98	7	，	标点（符号）
98	8	□	标点（符号）
99	1	"	标点（符号）
99	2	君	名词
99	3	都	名词
99	4	肉	名词
99	5	二十斤	数词
99	6	□	标点（符号）
99	7	子	名词
99	8	張肉	名词
99	9	十斤	数词
99	10	"	标点（符号）
100	1	"	标点（符号）
100	2	候長	职官
100	3	□	标点（符号）
100	4	肺	名词
100	5	三百	数词
100	6	□	标点（符号）
100	7	□	标点（符号）
100	8	牛頭	名词
100	9	五百	数词
100	10	"	标点（符号）
101	1	朢	动词
101	2	桐	名词
101	3	钆	g
101	4	長	形容词
101	5	傅	动词
101	6	育	动词
101	7	詣	动词
101	8	官	名词
101	9	廪	名词
101	10	三月	数词
101	11	食	动词
101	12	，	标点（符号）
102	1	□	标点（符号）
102	2	□	标点（符号）
102	3	除	动词
102	4	西面	方位词
102	5	□	标点（符号）
102	6	□	标点（符号）
102	7	□	标点（符号）
103	1	+	标点（符号）
103	2	·	标点（符号）
103	3	病死	动词
103	4	缺	动词
104	1	第三	数词
104	2	钆	g
104	3	長	代词
104	4	賈	动词
105	1	□	标点（符号）
105	2	□	标点（符号）
105	3	三月	数词
105	4	甲子	名词
105	5	…	标点（符号）
105	6	…	标点（符号）
106	1	"	标点（符号）
106	2	第	连词
106	3	□	标点（符号）
106	4	钆	g
106	5	長	名词
106	6	刑	名词
106	7	□	标点（符号）
106	8	…	标点（符号）
106	9	…	标点（符号）
106	10	空其	名词
106	11	□	标点（符号）
106	12	□	标点（符号）
106	13	□	标点（符号）
106	14	□	标点（符号）
106	15	□	标点（符号）
106	16	…	标点（符号）
106	17	…	标点（符号）
106	18	□	标点（符号）
106	19	泉	形容词
106	20	□	标点（符号）
106	21	二十	数词
106	22	□	标点（符号）
106	23	"	标点（符号）
107	1	賢	形容词
107	2	，	标点（符号）
107	3	年	名词
107	4	三十五	数词
108	1	出	动词
108	2	賦泉	名词
108	3	千八百	数词
109	1	钆	g
109	2	卒	名词
109	3	宋堅	名词
110	1	廪	名词
110	2	故萬歲	名词
110	3	士吏	名词
110	4	張循	人名
110	5	九月	时间词
111	1	□	标点（符号）
111	2	謹寫	名词
111	3	移	动词
112	1	爰	代词
112	2	書	名词
112	3	自證	动词
112	4	，	标点（符号）
112	5	敢言	名词
113	1	十一	名词
113	2	石	名词
113	3	四斗	数词
114	1	升少	名词
114	2	，	标点（符号）
114	3	亖	zg
114	4	月	名词
114	5	壬申	数词
115	1	□	标点（符号）
115	2	吏	名词
115	3	□	标点（符号）
115	4	□	标点（符号）
115	5	將詣	名词
115	6	居	名词
116	1	呂尚	人名
116	2	桼	名词
116	3	月	名词
116	4	重一	名词
116	5	，	标点（符号）
116	6	八月	时间词
116	7	壬申	数词
116	8	自取	动词
116	9	一	副词
116	10	。	标点（符号）
116	11	桼	名词
116	12	月	名词
116	13	癸卯	数词
116	14	卒	动词
116	15	張	名词
116	16	並取	名词
116	17	。	标点（符号）
116	18	史監入	名词
116	19	脂	名词
116	20	穀	形容词
116	21	桼	名词
116	22	斗五升	名词
116	23	，	标点（符号）
116	24	廪	动词
116	25	望桐	名词
116	26	隊長	职官
116	27	傅育	人名
116	28	十二	数词
116	29	食	动词
116	30	。	标点（符号）
117	1	案部	名词
117	2	吏卒	名词
117	3	毋	副词
117	4	嫁娶	动词
117	5	過令者	名词
117	6	，	标点（符号）
117	7	敢言	名词
117	8	之	助词
118	1	"	标点（符号）
118	2	王	名词
118	3	士吏	名词
118	4	未到	名词
118	5	，	标点（符号）
118	6	未知	动词
118	7	來時	时间词
118	8	。	标点（符号）
118	9	钆	g
118	10	長	名词
118	11	傅育	人名
118	12	未	名词
118	13	到	动词
118	14	，	标点（符号）
118	15	今白召	名词
118	16	之	助词
118	17	。	标点（符号）
118	18	吏未	名词
118	19	到	动词
118	20	名	名词
118	21	。	标点（符号）
118	22	钆	g
118	23	長	名词
118	24	王良	人名
118	25	未	名词
118	26	到	动词
118	27	，	标点（符号）
118	28	今日	时间词
118	29	當到	动词
118	30	。	标点（符号）
118	31	钆	g
118	32	長	形容词
118	33	常業	人名
118	34	未	名词
118	35	到	动词
118	36	，	标点（符号）
118	37	未知	动词
118	38	來時	时间词
118	39	。	标点（符号）
118	40	通辨	名词
118	41	之	代词
118	42	，	标点（符号）
118	43	請	动词
118	44	辨白	动词
118	45	。	标点（符号）
118	46	"	标点（符号）
119	1	臨桐	名词
119	2	钆	g
119	3	長	名词
119	4	宗	名词
119	5	，	标点（符号）
119	6	見	动词
120	1	"	标点（符号）
120	2	始建	动词
120	3	國	名词
120	4	二年	数词
120	5	十月	时间词
120	6	癸巳	数词
120	7	朔	名词
120	8	乙卯	名词
120	9	，	标点（符号）
120	10	城倉	名词
120	11	丞	动词
120	12	□	标点（符号）
120	13	移甲	名词
120	14	溝候	名词
120	15	官令史	名词
120	16	，	标点（符号）
120	17	鄣	g
120	18	卒	名词
120	19	周仁	人名
120	20	等	动词
120	21	＝	标点（符号）
120	22	卌	zg
120	23	一人	名词
120	24	，	标点（符号）
120	25	省作府	名词
120	26	，	标点（符号）
120	27	以府	名词
120	28	記廪	名词
120	29	城倉	名词
120	30	，	标点（符号）
120	31	用粟百卅六石	名词
120	32	。	标点（符号）
120	33	令史	职官
120	34	□	标点（符号）
120	35	□	标点（符号）
120	36	曰	动词
120	37	：	标点（符号）
120	38	卒	名词
120	39	馮喜	人名
120	40	等	名词
120	41	十四	数词
120	42	人廪	名词
120	43	五月	时间词
120	44	盡	副词
120	45	八月	时间词
120	46	，	标点（符号）
120	47	＝	标点（符号）
120	48	皆	副词
120	49	遣	动词
120	50	，	标点（符号）
120	51	不當	副词
120	52	"	标点（符号）
121	1	"	标点（符号）
121	2	居延倉	名词
121	3	丞	名词
121	4	。	标点（符号）
121	5	尉史	职官
121	6	崇發	名词
121	7	，	标点（符号）
121	8	行事	名词
121	9	□	标点（符号）
121	10	□	标点（符号）
121	11	十月	时间词
121	12	戊午	时间词
121	13	，	标点（符号）
121	14	卒	名词
121	15	同以	名词
121	16	來	动词
121	17	。	标点（符号）
121	18	"	标点（符号）
122	1	"	标点（符号）
122	2	取	助词
122	3	□	标点（符号）
122	4	米	名词
122	5	卒	动词
122	6	陳	形容词
122	7	萬	数词
122	8	。	标点（符号）
122	9	又	动词
122	10	取粟	名词
122	11	桼	名词
122	12	斗	量词
122	13	，	标点（符号）
122	14	九月	时间词
122	15	□	标点（符号）
122	16	□	标点（符号）
122	17	日	名词
122	18	又	副词
122	19	取青	名词
122	20	黍	量词
122	21	五斗	数词
