ID	释文
111	□永永無極天下幸甚幸甚臣豐奴
112	□□
113	□天覆地載
114	□名籍
115	□石
116	□未出
117	律令
118	•凡出麥廿五石二斗
119	給禁姦隧長
120	傳驛馬稟
121	□     稟
122	□月癸
123	"    □□二
 長棓廿四            
            □□一"
124	
125	大守府一
126	□詡九
127	臨利卒王永□
128	□二年
129	校部書□□
130	前日不□過失
131	"元始五年三月乙丑朔無戊辰肩水城尉□移肩水金關吏□□
 如牒書到出入如律令"
132	肩水城尉印    ～
133	卯  辰   巳   午   未  申
134	   大□
135	肩水□□□□
136	□□二年□□□□
137	等
138	□黑色   軺車一乘馬一匹三月七日出即日入
139	"粟七百石付橐
                      
   □"
140	"丑朔乙卯守令史□
                     
    謹案名籍臧官"
141	□南入
142	   稟安竟隧長張誼十二月食
143	□
144	居延出□□都尉□□死
145	□傳□
146	"府正月癸未起    正月己丑東中時良受莫當卒

                   良八分時付沙頭卒益有良行"
147	詣府
148	"范陽白
                  
       □□卿游□□"
149	□□升   蘇君長已取一石一斗
150	□致□略依十九□餘未別致
151	居延卅井令史□□□□尺二寸
152	   六石
153	"富里趙譚年卌

  乘馬二匹"
154	"正月十二日  詣肩水都尉
南書一封居延都尉"
155	又一封橐他候印詣
156	明府哀憐全命
157	"
                 
 狄君稚五十"
158	
159	□河上候史王忠五月食
160	三年
161	長卿中□□
162	□中□
163	平褋方□尺□於□
164	□卌五
165	界亭長記豐
166	月食
167	幸甚幸甚
168	□二封□
169	元始四年八月
170	□□□   牛車一兩
171	移過
172	里上造肥病去年廿□
173	"己亥朔甲寅殄北□□
                  
 □酒泉張掖武威郡"
174	□馮明自言從□范陽以功
175	□□□□
176	  劍一
177	   軺車一乘馬
178	劍一
179	茍子上德者
180	長生光
181	□者廣明
182	便里李
183	長□□叩頭死罪死
184	龍起
185	□毋害
186	以下朝致中所在□
187	通八月食
188	安君
189	□席一卩   大□□□二
190	□並
191	田卒梁國睢陽南里
192	塞虜卒趙辰
193	田卒大河郡東平陸巨丘里□
194	  牛車一兩
195	□□□舩
196	"    四石具弩一
累山卒王平                 
             [Z亡虫]矢百五十"
197	□兩
198	"
                     
出錢千一百以償"
199	肩水□
200	□福長印
201	令/掾延年
202	居延□□□
203	□  牛車二兩
204	□長三□
205	□八
206	石直千
207	其實□
208	趙林家□
209	觻得千秋里
210	□得安國□
211	□□
212	□□令史莫
213	足下□□
214	破□
215	滿[Z宛心] □
216	"□縣□
           
   □移過所"
217	  劍一
218	□高
219	□奉賦名籍
220	殄虜隧
221	□廣利□
222	
223	
224	
225	關嗇夫
226	臨道隧卒田
227	上年廿四□
228	"□
      
  前"
229	當井卒□
230	□郡
231	胡隧
232	觻得□□里周
233	"詔獄所遝四牒
元康元年七月甲戌朔乙酉治詔獄□"
234	田卒梁國睢陽東弓里孫聖年
235	□煩充
236	捕未央
237	卒梁國睢陽東弓里樂邊年廿四
238	恿敢隧卒鄭虫除
239	庸同里累乾年廿四
240	以此知而劾之毋它狀
241	事敢言之
242	" 麥二石
關佐趙通          
         受降□"
243	河內郡溫犀里左通
244	"戍卒賈通    [Z亡虫]矢六十
戍卒劉倉    鍉矢二稾□
戍卒薛得赦   承弦二完"
245	出錢四
246	隧長益衆敢言
247	□入塞伏匿丁酉殺略今
248	"
               
    謁移過所縣道"
249	石上隧卒張青
250	□賊毋失聞皆
251	"□錢五千四百兄當取
     地節二年四月壬辰授為如意"
252	□北良里不更孫福年卅八
253	田卒大河郡東平陸陵里朱市客
254	候史江偃
255	十隧二
256	勿忘也比見且自愛
257	頭叩頭   □
258	□□史廿人居當
259	郡中乘所占用馬一匹軺車一乘
260	□故曰誡之誡之聖
261	戊寅
262	溫城陬里張□
263	□羽
264	□人
265	□閭丘勝
266	居延倉長司馬君□
267	趃虜亭
268	不行禁不止使驕其子長毋文理不效其□
269	□富昌里閭丘勝   劍一  馬一匹
270	居延給事佐徐外人  劍一
271	□□一曰不知織絍二曰不□□
272	□擧二蓬書擧二煙夜擧二苣火
273	士吏候長帛一匹三丈布一匹一丈一尺四寸
274	其四千六百八十不見及物故
275	布十三匹二丈其五匹□定見八匹二丈  出二匹□取
276	□□□
277	天水右□長勇士公乘田奉
278	酒泉毋官獄徵
279	地節四年三月辛巳朔辛巳史彊敢
280	□年三月辛卯肩水東部候
281	戍卒梁國睢陽訾陽里不更陳外
282	□稽落卒王騫
283	不更黃意年廿六  庸同縣□
284	淮陽長平□里陳東
285	戍卒梁國睢陽宜受□
286	曲里賈利
287	   ～
288	鞠十石
289	萬一千六百八十
290	地節二年七月庚□
291	戍卒淮陽郡陳陵里士五袁猜年廿八
292	時
293	殄虜卒張畢
294	有讓坐之
295	肩水守候登移橐
296	□五  庸館里讎廣德
297	大河郡瑕丘直陽里陶延年廿四
298	□如律令
299	□耳   軺車一乘馬一
300	有方一  三石承
301	則受廣谷□
302	[Z巩巾]矢六為程過六矢□
303	長卿足下
304	卒李赦之
305	曲河環定
306	□□□武都里張忘□
307	田卒梁國睢陽□
308	恿士卒蘇德
309	鄭君行塞
310	隧與塢
311	□東亭卒呂何齊
312	居延成[Z敖力]里
313	十
314	累南卒高綰
315	要莫奉□
316	□妾不□
317	肩水候官地節四年吏受
318	□適卒田寬
319	□□□□觻得長武守丞尊移肩水 （削衣）
320	彭常  軺車一乘馬
321	□至關見政幸甚
322	國睢陽東弓里呂姓年廿四  庸樂
323	□來三石具弩一今力三石
324	□四年八月丁
325	樂哉卒宋免  有方
326	後右足鼻各一所房誼連載至驩
327	□□漝南里士五張廣年廿六  庸同□
328	萬福隧兵簿
329	□□□充年廿四
330	薛充年廿四    庸同
331	起而福吉常
332	"

    河津關如律令/掾"
333	毋遠慮必有近憂
334	□出亡居延謹案
335	馬一匹軺一乘
336	□年卅五
337	□千六百廿四
338	□年廿八  庸□
339	□虔弘年廿五
340	地節四年六月□
341	"一牒
             
   月丁巳朔□"
342	戍卒梁國睢陽牛□
343	戍卒鉅鹿郡南[Z蠻的上部分]橫里
344	獄訊問房誼
345	酒泉表是安都里董之  牛車一兩為觻得□□
346	觻得安國里朱長婦
347	□丞定國兼行丞事謂過所縣
348	□  署都倉   張掖   □□
349	地節
350	□車一乘馬二匹七月出
351	□非亡人命者各證所言它
352	"
                    
 令"
353	莎亭卒牙□
354	騂北亭長□□
355	□根
356	□年廿五庸同縣
357	睢陽務故里不更
358	不更程幼年
359	"牒書獄所遝
            
 地節三年三"
360	"□不急不

   □□"
361	居延都尉丞
362	年卌九
363	詔書律令/掾
364	"曰天河言哉四時行焉萬物生焉
                                 
   年之喪其已久矣君子三"
365	   劍一   丿
366	□□子卿曰乙
367	戍卒鉅鹿郡廣阿秋華里侯遂
368	庸同縣北□里不更陳毋害年卅
369	願君 □□□
370	□之書到具移
371	   有方一
372	□尉府
373	存以財為草以身為葆可以
374	主葛蓬愛費
375	為識則迺
376	卒史文不識專□不識人
377	其弩主與□
378	安里原防□
379	十一車十人
380	三家日甲主□□
381	昭武市陽里大女
382	"出錢千償董長卿
                    
出錢四百以付多年歸予"
383	失寇捕毄房誼東候
384	□事善毋恙
385	毋傳以符籍
386	月丙辰
387	騂北隊□
388	兩劍一循一
389	詣候官會
390	□所報者□□
391	□□公乘虞賜年卅八
392	戍卒梁國睢陽長年里公士高偃年廿五
393	主劾關
394	河東楊徐德年卌四
395	戍卒鉅鹿郡南
396	幸得歸甚
397	卒樂國
398	"幸□□信[Z?]
                  
     □□□□"
399	    掾國獄史
400	關符傳
401	廣地隧卒傳
402	□公士淳于□
403	"地節三年二月戊子朔庚子東鄉有秩□
 平都里解延壽郭里葛赦□          
侯國以律令從事敢告尉"
404	章曰□之丞印
405	酒泉郡案毋官獄徵事
406	章曰河東丞印
407	戍卒梁國睢陽董父里
408	□    牛車一兩
409	地節二年十
410	平里簪褭虞廣年廿八
411	更曹則年卌五   為□□
412	□□昌不更陳
413	"里孫得俱乘軺
                
 九月丙寅居延□"
414	戍卒魏
415	戍卒梁國睢陽
416	"□移過所門亭
              
  移過縣道□"
417	張小子
418	□年里不更張□
419	□廿五黑色
420	累南卒□
421	魋年廿五
422	戍卒梁國睢陽張里
423	□張掖大守遣卒□
424	戍卒□衆里李德
425	□里簪褭王□
426	地刑留□
427	□道得
428	"本始五年十二月甲午朔辛酉東
                             
 □□張掖居延□□□□□□"
429	橐候長李定昌私從者□□
430	二月己未出
431	河南郡河南縣東甘里張
432	□□
433	有方一
434	卒張青
435	田卒梁國睢陽彭里
436	番和脩禮里鹿遂
437	生皆
438	士吏
439	六石具弩一
440	丑朔甲子登
441	長安驤里□
442	劾狀
443	□廆
444	   庸竹里
445	□以攻亭鄣品約和之
446	里莊虜
447	賜勞矢十五日
448	□十六□
449	□余
450	馬不□
451	察伏則
452	"□□□□□□□
                   
 五月己亥卅井塞"
453	□人皆施刑屯居延作一日□
454	□人年卅五
455	陽里侯從年廿五
456	君急來錢憙伏
457	河內郡溫曲陽里程歲
458	成務卒李賜之
459	里孫推皆□
460	主□
461	矢五十
462	□失寇捕毄房誼東
463	出麥二石
464	□五
465	史徐□
466	庸同縣□
467	□之人□
468	□車一□
469	□□隧卒索
470	田卒梁國睢
471	里王
472	□□□
473	田卒梁國睢陽彭
474	更吳年年廿四
475	□袁外人年
476	"□宜衆里孫庚
                 
      子孫"
477	    □□□   （削衣）
478	陽郡陽夏武成里
479	地節四
480	"肩水望城□
              
 本始二年"
481	□睢陽始成
482	戍卒梁國睢
483	"肩水金關[Z檢標記]  （檢）
"
484	敢言之謹移所受
485	"
             
      編敢言之"
486	觻得成漢里王年   牛車一兩
487	   庸熒里董齊年廿四
488	卒東郡阿牛里孫望之
489	就人京兆尹長安富昌里大夫富充年卅五
490	燔薪舉地一蓬即虜攻鄣亭隧留不□
491	淮陽長平故陳里陳當□
492	出麥六斗六升以食罷田卒病留□
493	    牛車一兩
494	小二斛二斗
495	稽北亭卒武宗
496	"言之謹案縣年爵如書

    □□如律令"
497	□矢七百卌
498	□□隧里弘勝之   牛車一兩
499	觻得復作驪靬當利里馮奉世
500	勝之卒王道人
501	戍卒淮陽郡陳作汜里士五陳常
502	大婦利里
503	大河郡任城河陽里淳于遂成年卅四
504	倉南卒靳祖
505	田卒梁國睢陽富樂里龔根年廿五   庸樂陽
506	梁國睢陽道里不更董蘭年廿五
507	更晉廣年卅二
508	長卿足下
509	大河郡東平陸禾成里夏樂年廿八
510	"             
決願次翁步馬足"
511	之央毋予鼻疾
512	"官徴事當為傳移所過縣邑津關勿何留□
                                   
關勿何留"
513	章曰雒陽丞印
514	候長安國六月食以□丁子方  六月□□□
515	□不欲為趙少功記今欲發□
516	入雞子十   十
517	□小石卌五石輸居延
518	劍一    卩
519	□候長憲受庫庶士宣
520	□房復騎令史立政所騎
521	"三石具弩一
             
      稾矢五十"
522	□年卅五
523	利上里徐富□
524	   牛車一兩
525	幸甚夷書
526	戍卒淮陽郡陳大楊里不更
527	身自問省□
528	丙寅史長生
529	伏地叩頭
530	肩水□
531	劾狀解何□
532	伏地再拜
533	"
                        
    □候世以軍中候印行事□"
534	□子卿
535	"□□騎士□喜里□幼都□
□□
      麥小石卌五石輸居延"
536	見非
537	五月壬辰庫□□□
538	"劍一
  
      刀一"
539	刀劍各一
540	"八
"
541	劍一
542	    皆五月癸酉入關
543	"肩水金關
"
544	"十一月丁卯出
"
545	□史拓
546	"□都吏賈君兄君兄為政徙臧小叔雲中犢和宋長實田舍至十月中吏捕得順小叔君兄與□□
"
547	"河南榖成長陽里大夫師逢年卅長七尺二寸黑色牛車一兩[z?]楯各一   卩
"
548	"甘露三年二月乙卯朔辛未東部候長廣宗敢言之官下大守都尉府書曰案往者卒過
"
549	"地節二年八月辛卯朔壬辰西鄉有秩安敢告尉史溫夕阿里上造桃禹與葆同里襲縣自言取傳爲家私市張掖郡中
             案毋官獄徵事當為傳謁移過所縣邑侯國以律令從事敢告尉史/有秩安八月壬辰尉史弘敢言之
"
550	"章曰溫之丞印
"
551	"肩水金關
"
552	居延里始至里公士王奴年廿五長七尺黑色卩  屬車一乘馬一匹弩一矢五十卩
553	"                      其二千一百五十五十二石二鈞廿斤積□□□食
             見茭五萬四千九百七十三石一鈞廿八斤  
                                 五萬二千石三鈞八斤□食
"
554	"從者濟陰郡關樂里公乘行博德年卌長七尺三寸黑色  閏月丙辰入   [Z?]
"
555	"□叩頭幸士使□書□□□
少平□□□□令史□□□□□□□君都"
556	"嗇夫宣
居延□進□□□陳卿   部吏取延"
557	戍卒秦少平野馬卒張賢所屬願屬所吏言已來取錢
558	"肩水金關肩水金關
"
559	"肩水肩水金關肩
"
560	"□康元年十月壬寅朔庚午都鄉佐恩敢言之孤山里張輔安樂里祝幸之自言為家私市張掖酒泉郡界中持牛二車二兩謹案輔、幸之毋官獄徵事當以令所傳謁移過所縣道河津毋苛留止
 敢言之十月居延庚午守丞右尉充國移過所縣道津關毋苛留止如律令/掾萬年佐安世
"
561	"牛錢少十一
侯奴屬十
許子方共酒廿七
□□謹使使受教須為尹計
"
562	東部候長
563	千五百九里
564	東部候長王卿治所
565	居延獄史徐偃□
566	戍卒濟陰乘氏敬事里公乘靳成   丿
567	□居延
568	"積薪三   表二
 □駒薪三"
569	受倉南表六通付右前乘胡隧長
570	馬一匹   弓
571	□期里女子卿[Z?]年卅
572	子惠大奴多
573	"□□□□□□□□□□□延以書言不得□大守府□□張掖
      □□□□部□□□□□□史書律令/掾□昌□□□"
574	□空要   （削衣）
575	□置□    （削衣）
576	初元二年八月己丑朔    令史買之敢言之爰書塞有秩候長  （削衣）
577	□謹移出者□   （削衣）
578	本始五年四□   （削衣）
579	□睢陽令□   （削衣）
580	□遇      （削衣）
581	□□□   （削衣）
582	"家私使張掖案毋□
                                        （削衣）"
583	伏地再拜叩（削衣）
584	"月奉□□都
□毋可奈何負（削衣）
   □叩頭叩頭"
585	秩候長公乘黃文之劍  （削衣）
586	□一編敢□   （削衣）
587	故里張   （削衣）
588	肩水金關
589	居延甲渠塞尉從史居延萬歲里張常富年廿一  長七尺五
590	  金關
591	"賦錢六百    □□錢
出                         神爵
     以給候史莊尊四月奉
"
592	"六月甲子觻得守    
如律令/佐光"
593	界亭去署亡持囊一飯二斗蘭越肩水騂北
594	"弩一矢卅

    劍一"
595	令史氐池充郭里公乘石彭祖年卅六
596	居延都尉守屬奉年卅九長七尺二
597	當隧卒賈遠
598	   ～ 劍一
599	□張掖郡居延縣界中謹移過所
600	肩水金關
601	居延誠[Z敖力]里公大夫蔡午年廿歲長七尺二寸黑色   □
602	"官弩八矢三百廿
  官弓十二矢二百卌
   私弓五矢百五十
   官劍七"
603	敢言之謹
604	     六月乙卯入
605	便以正月中責交為得錢百登山隧□
606	"大守府與從者□
 
     留止謹復傳敢言"
607	地節五年二月丙午朔丙辰關嗇夫成敢言之□
608	年卅四
609	□   車牛一兩
610	□定占自言為家私市張掖郡中謹案常年爵□
611	章曰雒陽丞印
612	廣地候敢言之乙酉平旦列亭隧擧逢燔薪從北□
613	再拜
614	二年
615	氐池先定里□
616	□   弩一矢廿劍一
617	官官移都尉□
618	萬中卿
619	一人
620	   牛車一兩□
621	肩水□
622	"     
                              
     九月丙午居延軍候世以軍中候"
623	"□三千犁冠廿五錢百
                       
    二千九百又六"
624	"榖百石直千

□□□□"
625	"□□□□   出十枚
  出卌八•□□    （削衣）
    □        右□□"
626	□錢三千（削衣）
627	"□言
                             （削衣）
夫人御者□足辱蘇子孫賜書"
628	"□   塢戶上給皆□    □布蓬少二□
                                    （削衣）
   □蓬毋紐□白    □□□□"
629	"□□   □□□□□□□   堠□
                                （削衣）
    堠中不□革穿一負□   蓬火"
630	"戍卒淮陽郡陳安夷里不更鄴廬年廿四
"
631	"田卒淮陽郡長平北親里不更費畢年卌五  庸西陽里不更莊登年卅八
"
632	"屋蘭元康二年閏月囚錄
"
633	"張掖卒史張憙  劍一弓犢丸一矢卅  軺車一乘馬二匹
"
634	"河南郡雒陽樂歲里公乘蘇之年廿六長七尺二才寸黑色  弓一矢十二  乘方相一馬騩牡齒十歲  九月甲辰出卩
"
635	"田卒淮陽郡長平高閭里不更李范年廿六  庸南垣不更費充年廿五
"
636	潁川郡潁隂邑□
637	□飲之與飲當為飲三
638	"□孔少卿一斗未入卩

   □康子文五斗未入 卩"
639	"□丑卒翁卿四斗

□卒翁卿又一斗"
640	□□也問伯
641	刀刀前君
642	□所告言重重者論□
643	觻得南至里不更王譚年十七長□
644	氐池南空
645	"■服胡隧
"
646	騎千人良臣行居延南澤塞外地刑發騎[z齊]食塞
647	"□五千直六百廿四
                      
   □受五百"
648	糜廿一石六斗  ∽卩
649	掾昌守令史憲
650	"君足下
"
651	" □延占
  田爵   （削衣）"
652	□□作□□□令□□
653	□米石□□
654	房伏地
655	千秋  軺車一乘馬一匹 七月
656	"一封詣涼州刺史
東書八封                     □
         一封詣金城大守府"
657	"告吏卒令□□得聞□□即聞□
□令騂北亭"
658	"嗇夫
孫卿
"
659	"元康四年六月丁巳朔辛酉都鄉有秩賢佐安漢敢告尉史宛□
自言為家私使張掖界中案毋官獄徵事當為傳□□□□□□
"
660	二月丙辰盛音以來
661	□縣邑遣河北陽成倉丞□
662	□□敢言之
663	□茹二石廿斤  受幣絕歲簿
664	"死罪
"
665	"印曰觻得丞印
正月辛酉觻得利成里孫昭以來
"
666	戍卒東郡阿臨利里公乘時將來年卅三
667	掾葆居延利上里不更左延□
668	弩一矢廿四   正月己丑出
669	□明里范聖
670	□□□□居延利上里晏買奴  劍一  ～
671	七尺二寸黑色卩
672	"
                    
十一月癸丑張掖農都尉賞水章丞"
673	"張掖農都尉章
          □"
674	"      常葦一□
 布袍一領
              犬[Z纟未]"
675	賞叩頭叩頭
676	叩頭叩頭死罪死罪
677	"一封□□都尉章詣
                                
 二月甲寅日中時卒□"
678	年十二月己亥上書待報
679	□□十□十六□
680	□六枚   八月己酉泭出
681	"
   □禹令史赦"
682	"□史賜池陽里李率公自言父舜為故吏持
              
 傳謁移過所縣邑以律令從事敢告尉史"
683	  軺車一乘
684	朔丙午令史昌敢言之遣
685	"  六月壬辰出
  軺車一乘                
           八月乙酉入"
686	   九月
687	[Z?]   士吏福橐
688	□□□□酉丁丑辛巳乙酉癸巳丁酉辛□
689	"袍一領直六百   出錢廿四茭卅束   出
                                  
□□一領□□□   □□□□□□□   □□"
690	"本始二年六月甲申朔丙午
                     
到居延□□□南樂里其□"
691	  三月丙午□
692	□一分中程
693	田卒濟陰郡
694	遣復籍入毋
695	□六斗六升大•後折二斗四升
696	梁國卒千九十五人戍張掖郡會甘露三年六月朔日   四□
697	"月己巳朔乙酉東部候長長生敢

  被兵簿一編敢言之"
698	卒史孫畢
699	戍卒魏郡元城邑多禾里大夫鄭
700	河東解亭長棄世年卌七
701	戍卒淮陽郡固始南高里不更宋猜年廿四    （削衣）
702	觻得千秋里上造尹賢
703	藥橐三各三枚直五十   □
704	河東臨汾南署里董溫
705	張胙年卌二長七尺二寸   閏
706	南書二封  皆居延都尉章酒泉東部□
707	錄福字里博通
708	廣地伏之隧長勒登七月奉
709	潁川郡陽翟畸里召
710	二月完兵四時出入簿
711	居延故卒史苑美   □
712	牛一黃牝齒十歲□右□
713	河內郡溫孔里張已
714	完城旦大男呂柯
715	"□延都尉二月乙丑起府

   時橐佗先登卒孫彭受付莫當"
716	從者酒泉錄福定武里楊宗
717	屋蘭丞社長樂
718	□傳謁移肩水金
719	□卅歲長七尺五寸黑色弓一矢卅   牛車一兩
720	    以稟戍卒□
721	   聊游君
722	"淳永千九百七十九
"
723	居延觻得里公乘趙兵
724	六人縣三老
725	廿五日
726	大夫韓贛年廿八歲長七
727	   牛車一兩劍盾一
728	省作彊落□
729	里公乘朱得年五十七長七尺二寸黑色
730	居延卅井候從史□
731	肩水候官辟非隧長公乘荀長賢
732	初元三年□□□
733	戊子騂北亭卒福表七通辛卯
734	衣用謁移過所
735	□乘彭輔遷補北部□□候長之官
736	觻得千秋里薛□
737	光子小女□
738	□□上里段魏年廿八
739	善食酎酎善飲□□
740	橐佗尉史□□
741	逆寇隧宗廣□
742	第廿九□長丁□   月□
743	□□□□閏月己巳入
744	戍卒趙國邯鄲樂中里樂彊□
745	居延鞮汗里公乘李當時年廿九  長七尺□
746	七月丁卯騂北亭卒少以□
747	七月丙寅
748	□喜軺車一乘持白牡□一匹
749	田卒濟陰郡定陶宜慶里大夫陳常七尺二寸黑
750	  長六尺黑色劍一  正□
751	□□□死罪死罪□□□□
752	
753	觻得當利里小女相
754	如律令/掾意令史賀
755	
756	蜀郡三黑色
757	□游卿  靳□一   □□□
758	"□□   丁□□□
                    
□□人自上"
759	□□吏卒候史□
760	□□里大夫姚光年十五長七尺
761	戍卒睢陽馳□
762	"
          
    自取"
763	長六尺八寸黑色  十二月乙丑出
764	"□□二千石長史丞□召告□等□
                                   
     □□年月□□□□□□"
765	南卒少行令一數算□
766	任城山陰里□
767	掖掖掖掖□
768	以檄驚糒買布為名尉傰等不敬循行留
769	子公乘□□
770	"屯居延作一日□
                            
 □□□□□□"
771	市陽里趙翁稺
772	苛留止如律令
773	□□候長則以府表擧書□
774	□閏月己巳入   牛車一兩
775	"□□
                      
  □□"
776	雒陽利長里大□
777	辤□□
778	□□大石九石二斗四升
779	田卒濟陰郡定陶西牢里大夫王廣年廿八  長七尺二寸黑色  ～
780	"甘露四年五月□
一編敢言之"
781	田卒濟陰郡定陶西汌里大夫陳
782	色   十二月庚□入   出
783	章曰雒陽丞印
784	五月庚辰雒陽長忠□
785	侯武年廿三長七尺二寸
786	軺車一乘馬一匹
787	爰書一編
788	□戊辰朔丁丑居
789	吏居延□
790	冠軍邑安寧里張輔年卅
791	"趙貂（十條橫線）十（九條橫線）
宋午（十條橫線）十（八條橫線）
              （十條橫線）十（八條橫線）"
792	   牛二兩車二兩   十一月丁卯出
793	□官六月七日 □
794	"張掖都尉章一詣肩水候一詣橐佗候一詣廣地候
                                     十月戊寅□
   □憙印詣嗇夫去疾"
795	不數教告卒令□
796	"隧長一人 南
                   
   卒二人   書到騂北"
797	事當為傳移所過縣邑□
798	□□客
799	□   長七尺三寸黑色□
800	□萬歲里徐
801	黑色   已出卩
802	□以私行候
803	廣地石北隧長董青得
804	家私市居延
805	印曰雒丞
806	過所河關毋
807	二時四分□
808	縣□
809	"五養
                  
  □□□□□□□□"
810	"□尉史十
                          
 丑維氏□"
811	"三丈    二丈
              □    二丈    二丈 
      四丈    二丈"
812	寸黑色
813	□昌隧長毛光七月食丿
814	通長生以亡人命者蘭渡關津□□□□
815	"□   戊

      戌   辰"
816	□移過所縣邑候國如律令/掾充
817	"      
居延尉史安國～                 
  馬二匹□"
818	劍一弩一矢五十
819	"□□一領    □□□

   皁袍一領   皁布單衣一"
820	鮮□□不
821	□所成
822	私榖計
823	□單
824	•受子□
825	
826	"□□朔丁丑西鄉嗇夫□敢言之□□里官大夫□□年卅□□

  取傳謁移縣邑侯國"
827	
828	□□春里大夫□□年
829	尺二寸黑色   丿
830	建秋試射隧
831	出羊空□
832	"□□□□□
                         
 請以令爲 □"
833	   [Z特殊符號]
834	關籍出
835	□治北□令□□表□□□□卒
836	"（圖畫）
"
837	"（圖畫）
"
838	□□事□□己未籍來者
839	東部候長□□□
840	□矢十二    卩
841	□言之□□隧長
842	□主召開
843	
844	
845	拜再拜
846	
847	  卩
848	□九
849	□子□□
850	□□□行丞事
851	
852	八月乙卯
853	溫豪上里公乘□
854	月食
855	□□
856	弩不自□   （削衣）
857	公乘郭毋□年廿四
858	□一斗直百廿三
859	□記
860	張當
861	士吏昌付候史王弘
862	□□□□一□
863	□□□之
