ID	释文
57	婦亦如之。●為人後者為其父母。何以期也？不貳斬也。何以不貳斬也？持重於大宗者，降其小宗也。為人後者孰後也？後大宗也。曷為後大宗也？尊之統也。禽獸
58	知母而不知父。野人曰：“父母何筭焉！”都邑之士，則知尊禰矣。大夫及學士，則知尊祖矣。諸侯及其大祖，天子及其始祖之所自出，尊者尊統上，卑者尊統下。大
59	宗者，尊之統也。大宗者，收族者也，不可以絕。故族以支子後大宗。適子不得後大宗。女子子適人者，為其父母、昆弟之為父後者。●為父何以期也？婦＝人＝不＝貳＝
60	斬＝也婦人不貳斬也。婦人不貳斬也者何也？婦人有三從之義，無專用道之行，故未嫁從父，既嫁從夫夫，夫死從子。為昆弟之為父後者，何以期也？婦人雖在外，必歸宗，曰小宗，故服期也。父者，子
61	之天也；夫者，妻之天也。婦人不貳斬者，猶曰不貳天也，婦人不能貳尊也。●繼父同居者，何以期也？《傳》曰：“夫死，妻稚，子幼，子無大功之親，與之適人。所適者亦無大功之親，所
62	適者以其貨財為之筑宮廟，歲時使之祀焉，妻不敢與焉。”若是，則繼父之道也，同居則齊衰期，異居則齊衰三月。必嘗同居，然後為異居。未嘗同居，不為異居。
63	為夫之君。何以期也？從服也。姑、姊妹、女子子子適人無＝主＝者無主者，無主者無祭主也。何以期也？為其無祭主也。●為君之父母、妻、長子、祖父母。何以期也？從服也。父母、長子，君服斬。
64	妻則小君也。父卒，然後為祖後服斬。●妾為女君。何以期也？妾之事女君，與婦之事舅姑等。●婦為舅姑。何以期也？從服也。●公妾、大夫之妾為其子。何以期也？妾不
65	得 [Z體君，為其子得遂也。女子子為祖父母。何以期也？不敢降其祖也。大夫之子為世父母、叔父母、子、昆＝弟昆弟、昆弟之子，姑、姊妹、女子子子無主為大夫命婦者，唯子不報。
66	大夫者，其男子為大夫者也。命婦者，其婦人為大夫妻者也。無主者，命婦之無祭主者也。何以言“唯子不報”也？女子子子適人者為父母期，故不言報。言其餘皆
67	報也。何以服期也？父之所不降，子亦不敢降也。大夫曷為不降命婦也？夫貴於朝，則妻亦貴於室矣。大夫為祖父母、適孫為士者。何以期也？不降其祖適也。公
68	妾以及士妾為其父母。何以期也？妾不得體君，得為其父母遂。
69	○疏衰裳齊、牡麻絰，無受者。寄公為所寓。寄公者何也？失地之君也。何以為所寓服齊衰三月也？言與民同也。丈人〈夫〉、婦人為宗＝子宗子、宗子之母、妻。何以服齊衰三月也？尊
70	祖也。尊祖故敬＝宗敬宗。敬宗，尊祖之義也。宗子之母在，則不為宗子之妻服。●為舊君君、君之母、妻，為舊君者，孰謂也？仕焉而已者。何以服齊衰三月也？言與民同也。君之母、妻，
71	則小君也。大夫在外，其妻、長子為舊國君。何以服齊衰三月也？妻，言與民同也。長子，言未去也。曾祖父母。何以服齊衰三月也？小功者，兄弟之服也，不敢以兄
72	【弟之服服至尊者也。大夫為宗子，何以服齊衰三月也？大夫不敢降其宗也。大夫為舊君，何以服齊衰三月也？大夫去，君掃其宗廟，故服齊衰三月也，言與民同也。】
73	何大夫之謂也？言其以道去君而猶未絕也。曾祖父母為士者，如眾人。何以也？大夫不敢降其祖也。女子子子嫁者、未嫁者為曾祖父母。《傳》曰：嫁者，其嫁於大夫者
74	也。未嫁者，成人而未嫁者也。何以服齊衰三月也？不敢降其祖也。
75	●大功布衰裳、牡麻絰，無受者。子、女子子子之長 [Z5殤、中 [Z6殤。●何以服大功也？未成人也。何以無受也？喪成人者，其文縟。喪未成人者，其文不縟。故殤之絰不 [Z7樛垂，蓋未
76	成也。年十九至十六為長 [Z8殤，十五至十二為中 [Z9殤，十一至八歲為下 [Z10殤，不滿八歲以下皆為無服之 [Z11殤。以日易月，以日易月之 [Z12]殤，殤而無服。故子生三月，則父名
77	之，死則哭之，未名則弗哭也。
78	●大功布衰裳、牡麻絰纓、布帶三月，受以小功衰，葛九月者。●大功布九升，小功布十一升。姑、姊妹、女子子子適人者。何以大功也？出也。為人後者為其昆弟。何以大功
79	也？為人後者，降其昆弟。適婦。何以大功也？不降其適也。姪侄。侄者何也？謂我姑者吾謂之侄。夫之祖父母、世父母、叔父母。何以大功也？從服也。夫之昆弟何以無服也？
80	其夫屬乎父道者，妻皆母道也。其夫屬乎子道者，妻皆婦道也。謂弟之妻婦者，是嫂亦可謂母也？名者，人治之大者也，可無慎乎？大夫為世父母、叔父母、子、
81	昆＝弟昆弟、昆弟之子為士者。何以大功也？尊不同也。尊同，則得服其親服。公之庶昆弟、大夫之庶子為母、妻。何以大功也？先君之餘尊之所厭，不得過大功。大夫之子，則
82	從乎大夫而降也。大夫之妾為君之庶子。女子子子嫁者、未嫁者為世父母、叔父母、姑、姊妹。《傳》曰：嫁者，其嫁於大夫者也。未嫁者，成人而未嫁者也。何以大功也？妾為君之
83	黨服，得與女君同。君為姑、姊妹、女子子子嫁於國君者。何以大功也？尊同也。尊同則服其親服。諸侯之子稱公＝子公子，公子不得禰先君。公子之子稱公＝孫公孫，公孫不得祖諸侯。此自
84	卑別於尊者也。若公子之子孫有封為國君者，則世世祖是人也，不祖公子，此自尊別於卑者也。是故始封之君不臣諸父昆弟，封君之子不臣諸父而臣昆弟。
85	封君之孫臣諸父昆弟。故君之所為服，子不敢不服也。君之所不服，子亦不敢服也。
86	●繐衰裳、牡麻絰，既葬除之者。諸侯之大夫為天子。何以也？諸侯之大夫，時接見乎天子。繐者，小功之繐也。
87	●小功布衰裳、澡麻帶絰五月者。叔父之下 [Z13殤，●從父昆弟之長 [Z14殤。問者曰：中 [Z15殤何以不見也？大功之 [16殤，中從上。小功之 [Z17殤，中從下。
88	●小功布衰裳、即葛五月者。外祖父母。何以小功也？以尊加也。●從母。何以小功也？以名加也。親之服皆緦也。●夫之姑、姊妹，娣姒婦，報。娣姒婦者，弟長也，何以服小功
89	"●	也？以為相與居室中，則生小功之親焉。●君母之父母、從母。何以小功也？君母在則不敢不從服，君母不在則不服。君子子子為庶母慈己者。君子子子者，貴人子也。"
90	為庶母何以服小功也？以慈加也。
91	▋緦麻三月者。緦者，十五升抽其半，有事其縷，無事其布，曰緦。●庶子為後為其母。何以緦也？與尊者為【一】體，不敢服其私親也。然則何以服緦也？有死宮中者，則為
92	之三月不舉祭，因是以服緦也。●士為庶母。何以緦也？以名服也。●貴臣、貴妾。何以緦也？以其貴也。●乳母。何以緦也？以名服也。●從母昆弟。何以緦也？以名服也。甥甥，甥者
93	何也？謂我舅者吾之甥。何以緦也？報之也。婿。何以緦也？報之也。妻之父母。何以緦也？從服也。姑之子。何以緦也？報之也。舅。何以緦也？從服也。舅之子。何以緦也？
94	從服也。君母之昆弟。何以緦也？從服也。夫之從父昆弟之妻。何以緦也？相與同室，則生緦之親焉。長 [z18殤、中 [z19殤降一等，下 [z20殤降二等。齊衰之 [z21殤中從上，大功之 [z22殤中從下。
95	▋公子為其母，練冠、麻麻，麻衣縓緣；為其妻，縓冠、葛麻衣縓緣。皆既葬除之。何以不在五服之中也？君之所不服，子亦不敢服也。君之所為服，子不敢不服也。不及知父母，
96	與兄弟居，加一等。何如則可謂兄弟？《傳》曰：“小功以下為兄弟。”童子，唯當室緦。童子不當室，則無緦服。大夫弔於命婦，錫衰。命婦弔於大夫，錫衰。錫者何也？麻有錫也。
97	錫者，十五升抽其半，無事其縷，有事其布，曰錫也。女子子子適人者為父母，婦為舅姑，惡筓有首以 [z23髽。卒哭，子折筓首以栞筓。筓有首者，惡筓有首也。惡筓者，櫛筓也。子
98	折筓首者，折吉筓之首也。吉筓者，象筓也。何以言子折筓首而不言婦也？終之也。
99	●特牲饋食之禮。不諏日。及筮日，主人冠端玄，即位于門外，西面。子姓兄弟如主人服，立于主人之南，西面北上。有司羣執事如兄弟服，東面北上。席于門中，[z24闑
100	第十
101	西，閾外。筮人取筮于西塾，執，東面受命于主人。宰自主人左贊命，命曰：“孝孫某，筮來日某，諏此某事，適其皇祖其〈某〉子。尚饗！”筮者許諾，[z25還，即席，西面坐，卦者在左。
102	特牲
103	卒筮，寫卦。筮者執以示主人。主人受視，反之。筮者還，東面，長占。卒，告于主人：“占曰吉。”若不吉，則筮遠日，如初儀。宗人告事畢。●前期三日之朝，筮尸，如求日之儀。
104	命筮曰：“孝孫某，諏此某事，適其皇祖某子，筮某之某為尸。尚饗！”●乃宿尸。主人立于尸外門外，子姓兄弟立于主人之後，北面東上。尸如主人服，出門在〈左〉，西面。主人
105	辟，皆東面北上。主人再拜，尸荅拜。宗人擯辭如初，卒曰：“筮子為尸，占曰吉，宿。”祝許諾，致命。尸許諾，主人再拜稽首。尸入，主人退。○宿賓。如主人服，出門在〈左〉，西面
106	再拜。主人東面荅拜。宗人擯曰：“某薦歲事，吾子將涖之，敢宿。”賓曰：“某敢不敬？”主人再拜，賓荅拜。主人退，賓拜送。●厥明日夕，陳鼎于少外，北面北上，有鼏。棜
107	在其南，南順，實獸于其上，東首。牲在其西，北首，東足。●設洗于阼階東南，壺、禁在東序，豆、籩、鉶在東房，南上。几、筵、兩 [z26]〈敦〉在西堂。●主人及子姓、兄弟即位于門東，如
108	初。賓及眾賓即位于門西，東面北上。宗人、祝立于賓西北，南上。主人再拜，賓荅拜，三拜[眾][賓]，[眾][賓][合]再拜。主人揖入，兄弟從，賓及眾賓從，即位于堂下，如外位。
109	宗人升自西階，視壺濯及豆籩，反降，東北面告濯具。賓出，主人出，皆復外位。宗人視牲，告充，雍正作豕。宗人舉獸尾，告備；舉鼎鼏，告絜。●請期，曰“羹飪”。告事畢，
110	賓出，主人拜送。●冠〈夙〉興，主人服如初，立于門外東方，南面，視側殺。主婦視 [z27饎爨于西堂下。亨于門外東方，西面北上。●羹飪，實鼎，陳于門外，如初。尊于戶東，玄酒在
111	西。賓〈實〉豆、籩、鉶，陳于房中，如初。●執事之俎，陳于階閒，二列，北上。盛兩敦，陳于西堂，藉用雚，几席陳于西堂，如初。尸盥匜水，實于盤中，簞巾，在門內之右。●祝筵几于室
112	中，東面。●主婦絖筓宵衣，立于房中，南面。主人及賓、兄弟、羣執事，即位于門外，如初。●宗人告有司具。主人拜賓如初，揖入，即位，如初。●佐食北面于中庭。主人及祝升，祝
113	先入，主人從，西面于戶內。●主婦盥于房中，薦南〈兩〉豆，葵菹、蝸 [z28醢， [z29醢在北。宗人遣佐食及執事盥，出。●主人降，及賓盥，出。主人在右，及佐食舉牲鼎。賓長在右，及執事
114	舉魚、腊鼎，除鼏。宗人執 [z30畢，先入，當阼階，南面。鼎西面錯，右人抽扃，委于鼎北。贊者錯俎，加匕。乃朼。佐食升甄 [Z31]，鼏之，設于阼階西。卒載，加匕于鼎。主人升，入復位。
115	俎入，設于豆東。魚次，腊特于俎北。主婦設兩敦黍稷于俎南，北上；反〈及〉而〈兩〉鉶，鉶芼設于豆南，南陳。祝洗，酌奠，于鉶南，遂命佐食。佐食啟楅〈會〉，卻于敦南，出立于戶西，
116	南面。主人再拜稽首。祝在左，卒祝，主人再拜稽首。●祝迎尸于門外。主人降，立于阼階東。尸入門左，北面盥，宗人授巾。尸至于階，祝延尸。尸升，入，祝【先】，主人從。尸即
117	筵坐，主人拜妥尸。尸荅拜，執奠，祝饗，主人拜如初。祝命繻〈挼〉祭。尸左執爵，右取菹，擩〈 [Z32]〉醢，祭于豆閒。佐食取黍稷肺祭授尸。尸祭之，祭酒，啐酒，告旨。主人拜，尸奠 [Z33觶
118	【荅拜；祭鉶嘗之告旨。主人拜，尸荅拜。祝命爾敦，佐食爾黍稷于席上，設大羹　于醢北，舉肺脊以授尸。尸受，振祭嚌之，左執之；乃食，食舉。主人羞　俎于臘北。尸三飯】
119	告飽。祝侑，主人拜。佐食舉幹；尸受，振祭，嚌之。佐食受，加于甄 [z34]。舉獸幹、魚一，亦如之。尸實舉于菹豆。佐食羞庶羞四豆，于左，南上，有醬。尸又三飯，告飽。祝侑如初。
120	【舉骼及獸、魚如初。尸又三飯，告飽。祝侑之如初。舉肩及獸、魚如初。佐食盛 俎，俎釋三個。舉肺、脊加于 [z35]俎，反黍稷于其所。主人洗角，升，酌，酳尸。尸拜受，主人拜】
121	【送。尸祭酒，啐酒，賓長以肝從。尸左執角，右取肝 于鹽，振祭，嚌之，加于菹豆，卒角。祝受尸角，曰：“送爵，皇尸卒爵。”主人拜，尸荅拜。祝酌，授尸，尸以醋主人。主人拜受角，】
122	【尸拜送。主人退，佐食授挼祭。主人坐，左執角，受祭，祭之，祭酒，啐酒，進，聽嘏。佐食摶黍稷授祝，祝授尸。尸受以菹豆，執以親嘏主人。主人左執角，再拜稽首受，復位；詩】
123	懷于左袂，挂于季指；卒角，拜。尸荅拜。主人寫嗇于房，祝以籩受。●筵祝，南面。主人酌，獻祝，祝拜受角。主人拜送。設菹醢、俎。祝左執角，祭豆，興，取肺，坐祭，嚌之，興加
124	于俎，坐祭酒，啐酒，肝從。祝左執角，取肝擩〈 [z36]〉于鹽，振祭，嚌之，加于俎，卒角，拜。主人荅拜，受角，●酌，獻佐食，北面拜受角，主人拜送。佐食坐祭，卒角，拜。主人荅拜，受角。
125	降，反于篚，升，復位。●主婦洗爵于房，酌，亞獻尸。尸拜受。主婦北面拜送。宗婦執兩籩，戶外坐。主婦受，設于敦南。祝贊籩祭。尸受，祭之，祭酒，啐酒。兄弟長以燔從，尸
126	受，振祭，嚌，反之。羞燔者受，加于甄 [z37]，出。尸卒爵，祝受爵，命送如初。●酢，如主人儀。主婦適房，南面。佐食繻〈挼〉祭。主婦坐，左執爵，右撫祭，祭酒，啐酒，入，卒爵，如主人儀。
127	●獻祝，籩、燔從，如初儀。及佐食，如初。卒，以爵入于房。●賓三獻如初，燔從如初，爵止。●筵于戶內。主婦洗，酌，致爵于主人。主人拜受爵，主婦拜送爵。宗婦贊豆如初。主婦
128	受，設兩豆、籩。俎入設。主人左執爵，祭薦，宗人贊祭。奠爵，興，取肺，坐絕祭，嚌之，興，加于俎，坐挩手，祭酒，啐酒。肝從。左執爵，取肝擩〈 [z38]〉鹽，坐振爵，嚌之。宗人受，加于俎。
129	燔亦如之。筵末坐，卒爵，拜。主婦荅拜，●受爵，酌，醋，左執爵，拜。主人荅拜。坐祭，立，卒爵，拜；主人荅拜。主婦出，反于房。●主人降，洗，酌，致爵于主婦。筵于房中，南面。主婦
130	拜受爵，主人西面荅拜。宗婦薦豆、俎，從獻皆如主人。主人受爵，醋，∟卒，降，賓〈實〉爵于篚，入，復位。●三獻作止爵。尸卒爵，酢。獻祝及佐食。洗，致于主人、主婦，燔從皆如初。
131	受爵，酢于主人，卒，復位。∟○主人降阼階，西面拜賓如初，洗。賓辭。卒洗，揖讓升，酌，西階上獻賓。賓北面拜受爵。主人在右，荅拜。薦脯 [z39醢，設折俎。賓左執爵，祭豆，奠爵，興，
132	取肺，坐祭，嚌之，興，加于俎，坐挩手，祭酒，卒爵，拜。主人荅拜，受爵，酌，酢，奠爵，拜。賓荅拜。主人坐祭，卒爵，拜。賓荅拜，揖，執祭以降，西面奠于位，如初。薦俎從設。●眾賓
133	升，拜受，坐祭，立飲。薦俎設于其位，辨。主人備荅拜焉，降，賓〈實〉爵于篚。∟●尊兩壺于阼階東，加勺，南枋，西方亦如之。主人洗 [z40觶，酌于西方之尊，∟西階前北面酬賓。賓在左。
134	●主人奠 [z41觶拜，賓荅拜，主人坐祭，卒 [z42觶，拜，賓荅拜。主人洗，賓辭，主人對，卒洗，酌，西面，賓北面拜。主人奠 [z43觶于薦北。賓坐取 [z44觶， [z45還，東面。主人荅拜。賓奠于薦南，揖，復
135	位。●主人洗爵，獻長兄弟于阼階上，如賓儀。●洗，獻眾兄弟，如眾賓儀。●洗，獻內兄弟于房中，如眾兄弟儀。主人西面荅拜，更爵酢，卒，降。實爵于篚，入復位。●長兄弟洗
136	觚為加爵，如初儀，不及佐食。洗致主人、主婦，如初，無從。眾賓長為加爵，如初，爵止。∟●嗣舉奠，盥，入，北面再拜稽首。尸執奠，進受，復位，祭酒，啐酒。尸舉肝。舉奠左執
137	 [z46觶，再拜稽首，進受肝，復位，坐食肝，卒 [z47觶，拜。尸備荅拜焉。舉奠洗酌入，尸拜受，舉奠荅拜。尸祭酒，啐酒，奠之。舉奠出，復位。●兄弟弟子洗酌于東方之尊，阼階前北
138	面舉 [z48觶于長兄弟，如主人酬賓儀。宗人告祭脀。乃羞。賓坐取 [z49觶，阼階前北面酬長兄弟，長兄弟在右。賓奠 [z50觶拜，長兄弟荅拜。賓立卒 [z51觶，酌于其尊，東面立。長兄
139	弟拜受 [z52觶。賓北面荅拜，揖，復位。長兄弟西階前北面，眾賓長自左受旅，如初。長兄弟卒 [z53觶，酌于其尊，西面立。受旅者拜受。●長兄弟北面荅拜，揖，復位。眾賓及兄
140	弟交錯以辯，皆如初儀。●為加爵者作止爵，如長兄弟之儀。長兄弟酬賓，如賓酬兄弟之儀，以辯。卒受者實 [z54觶于篚。
141	●賓弟子及兄弟弟子洗，各酌于其尊，中庭北面西上，舉 [z55觶於其長，奠 [z56觶拜，長皆荅拜。舉 [z57觶者祭，卒 [z58觶，拜，長皆荅拜。舉 [z59觶者洗，各酌于其尊，復初位，長皆拜。舉 [z60觶者皆奠于薦右。長皆執以興，舉 [z61觶者皆復位，荅拜。長皆奠 [z62觶于
142	其所，皆揖其弟子，弟子皆復其位。爵無筭。●利洗散，獻尸，酢，及祝，如初儀。降，賓〈實〉散于厓〈篚〉。●主人出，立于戶外，西面。祝東面告利成。●尸謖，祝前，主人降。祝反，及主人入，復位。命佐食徹尸柤俎，俎出于廟門。徹庶羞，于西序下。筵對
143	席，佐食分簋、鉶。宗人遣舉奠及長兄弟盥，立于西階下，東面北上。祝命嘗食，籑者、舉奠許諾，升，入，東面。長兄弟對之，皆坐。佐食授舉，各一膚。主人西面再拜，祝曰：“籑有以也。”兩籑奠舉于俎，許諾，荅拜。如是者三。皆
144	取舉、祭食、祭舉乃食，祭鉶，食舉。卒食，●主人降洗爵，宰贊一爵。主人升，酌，酳上籑，籑拜受爵，主人荅拜。酳下籑亦如之。主人拜，祝曰：“酳有與也。”如初儀。兩籑執爵。祭酒，卒爵，拜。主人荅拜。兩籑皆降，賓〈實〉爵于篚。上籑洗爵，
145	升酌，酢主＝人主人，主人拜受爵。上籑即坐，荅拜。主人坐祭，卒爵，拜。上籑荅拜，受爵，降，賓〈實〉于篚。主人立于戶外，西面。祝命徹阼俎、籩、豆，設于東序下。祝執其俎出，東面于戶西。宗婦徹祝籩、豆入于房，徹主婦薦、俎。佐食徹尸薦、俎、敦，設于西北
146	隅，几厞用筵，納一尊。佐食闔牖戶，降。祝告利成，降，出。主人降，即位。宗人告事畢。●賓出，主人送于門外，再拜。佐食徹阼俎，堂下俎畢出。
147	●特牲饋食，其服皆朝服，玄冠，緇帶，韠。唯尸、祝、佐食玄端，玄裳、黃裳、雜裳可也，皆爵韠。●設洗，南以堂深，東直東榮。水在洗東。篚在洗西，南順，實二爵、觚、四 [z63觶、一角、一散。壺、棜禁，饌于東序，南順，覆兩壺焉，蓋在南。
148	●明日卒尊〈奠〉，冪用綌，即位而徹之，加勺。籩、巾綌也，纁裏。棗烝，栗擇。鉶芼，用苦，若薇，皆有滑，夏葵、 [z64冬荁。棘心匕，刻。●牲爨在庿門外東南，魚腊爨在其南，皆西面。飽〈 [z65饎〉爨在西壁。● [z66]，心、舌皆去本末，午創之，實
149	于牲鼎，載，心立、舌縮俎。賓與長兄弟之薦自房，其餘在東堂。●沃尸盥者一人。奉盤東面，執匜者西面淳沃，執巾者在匜北。宗人東面取巾，振之三，南面授尸，卒，執巾者受。●尸入，主人及賓皆避位，出亦如之。●嗣舉奠，佐食設
