ID	释文
87	錢財，盗殺傷人，盗發塚，略賣人若已略未賣，矯相以為吏，自以為吏以盗，皆磔。
88	知人略賣人而與賈，與同罪。不當賣而私為人賣，賣者皆黥為城旦舂；買者知其情，與同罪。
89	劫人、謀劫人求錢財，雖未得若未劫，皆磔之；罪其妻子，以為城旦舂。其妻子當坐者徧捕，若告吏，吏
90	捕得之，皆除坐者罪。
91	諸當坐劫人以論者，其前有罪隷臣妾以上，及奴婢，毋坐為民；為民者亦勿坐。
92	相與謀劫人、劫人，而能頗捕其與，若告吏，吏捕頗得之，除告者罪，又購錢人五萬。所捕告得者多，以人數購之，
93	而勿責其劫人所得贓。所告毋得者，若不盡告其與，皆不得除罪。諸予劫人者錢財，及為人劫者，同居
94	知弗告吏，皆與劫人者同罪。劫人者去，未盈一日，能自頗捕，若徧告吏，皆除。
95	盗出財物于邊關徼，及吏部主知而出者，皆與盗同法；弗知，罰金四兩。使者所以出，必有符致，毋符致，
96	吏知而出之，亦與盗同法。
97	盗出黃金邊關徼，吏、卒、徒部主者知而出及弗索，與同罪；弗知，索弗得，戍邊二歲。
98	"□□□？？私自假𠂸，假𠁀
𠂸人罰金二兩。其錢金、布帛、粟米、馬牛殹，與盗同法。"
99	諸有假於縣道官，事已，假當歸。弗歸，盈廿日，以私自假律論。其假別在它所，又物故毋道歸假者，自言在
100	所縣道官，縣道官以書告假在所縣道官收之。其不自言，盈廿日，亦以私自假律論。其假已前入它官及在縣道官？
101	諸盗□，皆以？所平價值論之。
102	■盗律    鄭6書
103	上造、上造妻以上及内公孫、外公孫、内公耳玄孫有罪，其當刑及當為城旦舂者，耐以為鬼薪白粲。
104	公士、公士妻及□□行年七十以上，若年不盈十七歲，有罪當刑者，皆完之。
105	殺傷其夫，不得以夫爵論。
106	呂宣王内孫、外孫、内耳孫玄孫，諸侯王子、内孫耳孫，徹侯子、内孫有罪，如上造、上造妻以上。
107	吏、民有罪當笞，謁罰金一兩以當笞者，許之。有罪年不盈十歲，除；其殺人，完為城旦舂。
108	所與同鬼薪白粲也，完以為城旦舂。
109	有罪當黥，故黥者劓之，故劓者斬左趾，斬左趾者斬右趾，斬右趾者腐之。女子當磔若腰斬者，棄市。當斬為城旦者黥為舂，當贖斬者贖黥，
110	當耐者贖耐。
111	有罪當耐，其法不名耐者，庶人以上耐為司寇，司寇耐為隷臣妾。隷臣妾及收人有耐罪，繫城旦舂六歲。繫日未備而復有耐罪，完
112	為城旦舂。城旦舂有罪耐以上，黥之。其有贖罪以下，及老小不當刑、刑盡者，皆笞百。城旦刑盡而盗贜百一十錢以上，若賊傷人及殺人，而先
113	自告也，皆棄市。
114	鞫獄故縱、不直，及診、報、辟故弗窮審者，死罪，斬左趾為城旦，它各以其罪論之。其當繫城旦舂，作官府償日者，
115	罰歲金八兩；不盈歲者，罰金四兩。
116	□□□□兩，購、沒入、負償，各以其值數負之。其受賕者，加其罪二等。所予贜罪重，以重者論之，亦加二等。其非故也，而失不
117	[審]者，以其贖論之。爵戍四歲及繫城旦舂六歲以上罪，罰金四兩。贖死、贖城旦舂、鬼薪白粲、贖斬宮、贖劓黥、戍不盈
118	四歲，繫不盈六歲，及罰金一斤以上罪，罰金二兩。繫不盈三歲，贖耐、贖遷、及不盈一斤以下罪，購、沒入、負償、償日作縣
119	官罪，罰金一兩。
120	一人有數[罪]殹，以其重罪罪之。
121	□□□□□，以其罪論之。完城旦舂罪，黥之。鬼薪白粲罪，黥以為城旦舂。其自出者，死罪，黥為城旦舂；它罪，完為城旦舂。
122	諸欲告罪人，及有罪先自告而遠其縣廷者，皆得告所在鄉，鄉官謹聽，書其告，上縣道官。廷士吏亦得聽告。
123	縣道官守丞毋得斷獄及讞。相國、御史及二千石官所置守、假吏，若丞缺，令一尉為守丞，皆得斷獄、讞獄，
124	皆令監臨卑官，而勿令坐官。
125	事當治論者，其令、長、丞或行鄉官視它事，不存，及病，而非出縣道界也，及諸都官令、長、丞行離官有它事，
126	而皆其官之事也，及病，非之官在所縣道界也，其守丞及令、長若真丞存者所獨斷治論有不當者，令真令、長、
127	丞不存及病者皆共坐之，如身斷治論及存者之罪。唯謁屬所二千石官者，乃勿令坐。
128	告，告之不審，鞫之不直，故縱弗刑，若論而失之，及守將奴婢而亡之，篡遂縱之，及諸律令中曰與同法、同罪，其所
129	與同當刑復城旦舂，及曰黥之，若鬼薪白粲當刑為城旦舂，及刑畀主之罪也，皆如耐罪然。其縱之而令亡城旦
130	舂、鬼薪白粲也，縱者黥為城旦舂。
131	證不言情，以出入罪人者，死罪，黥為城旦舂；它各以其所出入罪反罪之。獄未鞫而更言情者，除。吏謹先以辨告證。
132	譯訊人為詐偽，以出入罪人，死罪，黥為城旦舂；它各以其所出入罪反罪之。
133	劾人不審，為失；其輕罪也而故以重罪劾之，為不直。
134	治獄者，各以其告劾治之。敢放訊杜雅，求其它罪，及人毋告劾而擅覆治之，皆以鞫獄故不直論。
135	罪人獄已決，自以罪不當，欲乞鞫者，許之。乞鞫不審，加罪一等；其欲復乞鞫，當刑者，刑乃聽之。死罪不得自乞
136	鞫，其父、母、兄、姊、弟、夫、妻、子欲為乞鞫，許之。其不審，黥為城旦舂。年未盈十歲為乞鞫，勿聽。獄已決盈一歲，不
137	得乞鞫。乞鞫者各辭在所縣道，縣道官令、長、丞謹聽，書其乞鞫，上獄屬所二千石官，二千石官令都吏覆之。都吏所覆治，廷
138	及郡各移旁近郡，御史、丞相所覆治移廷。
139	毋敢以投書者言繫治人。不從律者，以鞫獄故不直論。
140	贖死，金二斤八兩。贖城旦舂、鬼薪白粲，金一斤八兩。贖斬、腐，金一斤四兩。贖劓、黥，金一斤。贖耐，金十二兩。贖遷，金八兩。有罪當腐者，移內官，內官腐之。
141	鬼薪白粲有耐罪到完城旦舂罪，黥以為城旦舂；其有贖罪以下，笞百。
142	城旦舂、鬼薪白粲有罪遷、耐以上而當刑復城旦舂，及曰黥之若刑為城旦舂，及奴婢當刑畀主，其證不言情、誣
143	人；奴婢有刑城旦舂以下至遷、耐罪，黥7顏𩓚畀主，其有贖罪以下及老小不當刑、刑盡者，皆笞百。刑盡而賊傷人及殺人，先自告也，棄市。有罪
144	當完城旦舂、鬼薪白粲以上而亡，以其罪命之；耐隸臣妾罪以下，論令出會之。其以亡為罪，當完城旦春、鬼薪白粲以上不得者，亦以其罪
145	論命之。庶人以上，司寇、隸臣妾無城旦舂、鬼薪白粲罪以上，而吏故為不直及失刑之，皆以為隱官；女子庶人，毋算事其身，令自尚。
146	■具律
147	誣告人以死罪，黥為城旦舂；它各反其罪。
148	告不審及有罪先自告，各減其罪一等，死罪黥為城旦舂，城旦舂罪完為城旦舂，完為城旦舂罪
149	鬼薪白粲及腐罪耐為隸臣妾，耐為隸臣妾罪
150	耐為司寇，司寇、遷及黥7顏𩓚罪贖耐，贖耐罪罰金四兩，贖死罪贖城旦舂，贖城旦舂罪贖斬，贖斬罪贖黥，贖黥罪贖耐，耐罪
151	金四兩罪罰金二兩，罰金二兩罪罰金一兩。令、丞、令史或徧先自
152	得之，相除。
153	殺傷大父母、父母，及奴婢殺傷主、主父母妻子，自告者皆不得減。告人不審，所告有它罪與告也罪等以上，告者不為不審。
154	子告父母，婦告威公，奴婢告主、主父母妻子，勿聽而棄告者市。
155	年未盈十歲及繫者、城旦舂、鬼薪白粲告人，皆勿聽。
156	奴婢自訟不審，斬奴左趾，黥婢7顏𩓚，畀其主。
157	■告律
158	亡人、略妻、略賣人、強奸、偽寫印者棄市罪一人，購金十兩。刑城旦舂罪，購金四兩。完城
159	二兩。
160	詗告罪人，吏捕得之，半購詗者。
161	群盗殺傷人、賊殺傷人、強盗，即發縣道，縣道亟為發吏徒足以追捕之，尉分將，令兼將，亟詣盗賊發及之所，以窮追捕之，毋敢□
162	界而還。吏將徒，追求盜賊，必伍之，盜賊以短兵殺傷其將及伍人，而弗能捕得，皆戍邊二歲。卅日中能得其半以上，盡除其罪；
163	得不能半，得者獨除；·死事者，置後如律。大痍臂臑股胻，或誅斬，除。與盜賊遇而去北，及力足以追逮捕之[而][官]□□□□□[逗]
164	留畏耎弗敢就，奪其將爵一絡<級>，免之，毋爵者戍邊二歲；[而][罰][其][所][將][吏][徒][以][卒][戍][邊][各][一][歲]。興吏徒追盜賊，已受令而逋，以畏耎論之。
165	盜賊發，士吏、求盜部者，及令、丞、尉弗覺知，士吏、求盜皆以卒戍邊二歲，令、丞、尉罰金各四兩。令、丞、尉能先覺知，求捕其盜賊，及自劾，論
166	吏部主者，除令、丞、尉罰。一歲中盜賊發而令、丞、尉？不覺知三發以上，皆為不勝任，免之。
167	群盜、盜賊發，告吏，吏匿弗言其縣廷，言之而留盈一日，以其故不得，皆以鞫獄故縱論之。
168	□□□□發及鬭殺人而不得，官嗇夫、士吏、吏部主者，罰金各二兩，尉、尉史各一兩；而斬、捕、得、不得、所殺傷及贜物數屬所二千石
169	官，二千石官上丞相、御史。能產捕群盜一人若斬二人，拜爵一級。其斬一人若爵過大夫及不當拜爵者，皆購之如律。所捕、斬雖後會□□
170	論，行其購賞。斬群盜，必有以信之，乃行其賞。
171	捕從諸侯來為閒者一人，拜爵一級，又購二萬錢。不當拜爵者，級賜萬錢，又行其購。[數]人共捕罪人而當購賞，欲
172	相移者，許之。
173	捕盜賊、罪人，及以告劾逮捕人，所捕格鬭而殺傷之，及窮之而自殺也，殺傷者除，其當購賞者，半購賞之。殺傷
174	群盜、命者，及有罪當命未命，能捕群盜、命者，若斬之一人，免以為庶人。所捕過此數者，贖如律。
175	[數]人共捕罪人而獨自書者，勿購賞。吏主若備盜賊、亡人而捕罪人，及索捕罪人，若有告劾非亡也，或捕之而
176	非群盜也，皆勿購賞。捕罪人弗當，以得購賞而移予它人，及詐偽，皆以取購賞者坐贓為盜。
177	■捕律
178	吏民亡，盈卒歲，耐；不盈卒歲，繫城旦舂；公士、公士妻以上作官府，皆償亡日。其自出也，笞五十。給逋事，皆籍亡日，軵數盈卒歲而得，亦耐之。
179	女子已坐亡贖耐，後復亡當贖耐者，耐以為隸妾。司寇、隱官坐亡罪隸臣以上，輸作所官。
180	□𩓚畀主。其自出也，若自歸主，主親所知，皆笞百。
181	奴婢亡，自歸主，主親所知，及主、主父母、子若同居求自得之，其當論畀主，而欲勿詣吏論者，皆許之。
182	主入購縣官，其主不欲取者，入奴婢，縣官購之。
183	奴婢為善而主欲免者，許之，奴命曰私屬，婢為庶人，皆復使及算，事之如奴婢。主死若有罪，
184	以私屬為庶人，刑者以為隱官。所免不善，身免者得復入奴婢之。其亡，有它罪，以奴婢律論之。
185	城旦舂亡，黥，復城旦舂。鬼薪白[粲]也，皆笞百。
186	隸臣妾、收人亡，盈卒歲，繫城旦舂六歲；不盈卒歲，繫三歲。自出殹，笞百。其去繫三歲亡，繫六歲；去繫六歲亡，完為城旦舂。
187	諸亡自出，減之；毋名者，皆減其罪一等。
188	匿罪人，死罪，黥為城旦舂，它各與同罪。其所匿未去而告之，除。諸舍匿罪人，罪人自出，若先自告，罪減，亦減舍匿者罪。所舍
189	娶人妻及亡人以為妻，及為亡人妻，娶及所娶，為媒者，知其情，皆黥以為城旦舂。其真罪重，以匿罪人律論。弗知
190	者不
191	諸舍亡人及罪人亡者，不知其亡，盈五日以上，所舍[罪][當][黥][贖][耐]；[完][城][旦][舂][以][下][到][耐][罪]，[及][亡][收]、[隸][臣][妾]、[奴]婢及亡盈十二月以上，
192	贖耐。
193	取亡罪人為庸，不知其亡，以舍亡人律論之。所舍取未去，若已去後，知其情而捕告，及詷<詗>告吏捕得之，皆除其罪，勿購。
194	■亡律
195	罪人完城旦舂、鬼薪以上，及坐奸腐者，皆收其妻、子、財、田宅。其子有妻、夫，若為戶、有爵，及年十七以上，若為人妻而棄、寡者，
196	皆勿收。坐奸、略妻及傷其妻以收，毋收其妻。
197	夫有罪，妻告之，除于收及論；妻有罪，夫告之，亦除其夫罪。·毋夫，及為人偏妻，為戶若別居不同數者，有罪完舂、白
198	粲以上，收之，毋收其子。內孫毋為夫收。
199	有罪當收，獄未決而以賞除罪者，收之。
200	當收者，令獄史與官嗇夫、吏襍封之，上其物數縣廷，以臨計。
201	奴有罪，毋收其妻子為奴婢者。有告劾未遝死，收之。匿收，與盜同法。
202	■收律
203	越邑里、官市院垣，若故壞決道出入，及盜啟門戶，皆贖黥。其垣壞高不盈五尺者，除。
204	捕罪人及以縣官事徵召人，所徵召、捕越邑里、官市院垣，追捕、徵者得隨迹出入。
205	吏六百石以上及宦皇帝，而敢字貸錢財者，免之。
206	擅賦斂者，罰金四兩，責所賦斂償主。
207	博戲相奪錢財，若為平者，奪爵各一級，戍二歲。
208	諸有債而敢強質者，罰金四兩。
209	民為奴妻而有子，子畀婢主；主婢奸，若為它家奴妻，有子，子畀婢主，皆為奴婢。
210	奴與庶人奸，有子，子為庶人。
211	奴娶主、主之母及主妻、子以為妻，若與奸，棄市，而耐其女子以為隸妾。其強與奸，除所強。
212	同產相與奸，若娶以為妻，及所娶皆棄市。其強與奸，除所強。
213	諸與人妻和奸，及其所與皆完為城旦舂。其吏也，以強奸論之。
214	強與人奸者，腐以為宮隸臣。
215	強略人以為妻及助者，斬左趾以為城旦。
216	復兄弟、孝<季>父伯父之妻、御婢，皆黥為城旦舂。復男弟兄子、孝<季>父伯父子之妻、御婢，皆完為城旦舂。
217	■襍律
218	錢徑十分寸八以上，雖缺鑠，文章頗可知，而非殊折及鉛錢也，皆為行錢。金不青赤者，為行金。敢擇
219	不取行錢、金者，罰金四兩。
220	故毀銷行錢以為銅、它物者，坐贓為盜。
221	為偽金者，黥為城旦舂。
222	盜鑄錢及佐者，棄市。同居不告，贖耐。正典、田典、伍人不告，罰金四兩。或頗告，皆相除。尉、尉史、鄉部、官
223	嗇夫、士吏、部主者弗得，罰金四兩。
224	知人盜鑄錢，為買銅、炭，及為行其新錢，若為通之，與同罪。
225	捕盜鑄錢及佐者死罪一人，予爵一級。其欲以免除罪人者，許之。捕一人，免除死罪一人，若城旦舂、鬼薪白粲二人，隸臣妾、收人、
226	司空三人以為庶人。其當刑未報者，勿刑。又復告者一人身，毋有所與。詗告吏，吏捕得之，賞如律。
227	盜鑄錢及佐者，知人盜鑄錢，為買銅、炭，及為行其新錢，若為通之，而能頗相捕，若先自告、告其與，吏捕，
228	頗得之，除捕者罪。
229	諸謀盜鑄錢，頗有其器具未鑄者，皆黥以為城旦舂。知為及買鑄錢具者，與同罪。
230	■錢律
231	有任人以為吏，其所任不廉、不勝任以免，亦免任者。其非吏及宦也，罰金四兩，戍邊二歲。
232	□□□□有事縣道官而免斥，事已，屬所吏輒致事之。其弗致事，及其人留不自致事，
233	盈廿日，罰金各二兩，又以亡律加論不自致事者。
234	郡守二千石官、縣道官言邊變事急者，及吏遷徙、新為官、屬尉、佐以上毋乘馬者，皆得為
235	駕傳。縣道官之計，各關屬所二千石官。其受恒秩氣稟，及求財用年輸，郡關其守，中關
236	內史。授爵及除人關於尉。都官自尉、內史以下毋治獄，獄無輕重關於正；郡關其守。
237	官各有辨，非其官事勿敢為，非所聽勿敢聽。諸使而傳不名取卒、甲兵、禾稼志者，勿敢擅予。
238	吏及宦皇帝者、中從騎，歲予告六十日；它內官，鸾日。吏官去家二千里以上者，二歲壹歸，予告八十日。
239	都官除吏官在所及旁縣道。都官在長安、櫟陽、雒陽者，得除吏官在所郡及旁郡。
240	縣道官有請而當為律令者，各請屬所二千石官，二千石官上相國、御史，相國、御史案致，當請，請之，毋得徑請。徑請者者，
241	罰金四兩。
242	諸侯王得置姬八子、孺子、良人。
243	徹侯得置孺子、良人。
244	諸侯王女毋得稱公主。
245	■置吏律
246	船車有輸，傳送出津關，而有傳嗇夫、吏，嗇夫、吏與敦長、方長各□□而□□□□發□出□置皆如關□。
247	[諸？[行？津關？？□□
248	■均輸律
249	諸乘傳起長安之□=陵=□=陽=□=□=之
250	發[傳]□□□□，度其行不能至者□□□□□長官皆不得釋新成。使非有事，及當釋駕新成也，毋得以傳食焉，
251	而以平價責錢。非當發傳所也，毋敢發傳食焉。為傳過員，及私使人而敢為食傳者，皆坐食贓為盜。
252	[諸]□□及乘置、乘傳者□□，皆毋得以傳食焉。
253	丞相、御史及諸二千石官使人，若遣吏、新為官及屬尉、佐以上徵若遷徙者，及軍吏、縣道有尤急
254	言變事，皆得為傳食。車大夫粺米半斗，參食，從者绣米，皆給草具。車大夫醬四分升一，鹽及從者人各廿二分升一。
255	食馬如律，禾之比乘傳者馬。使者非有事，其縣道界中也，皆毋過再食。其有事焉，留過十日者，稟米令自
256	炊。以詔使及乘置傳，不用此律。縣各署食盡日，前縣以推續食。食從者，二千石毋過十人，千石到六百石毋
257	過五人，五百石以下到二百石毋過二人，二百石以下一人。使非吏，食從者，卿以上比千石，五大夫以下到官大夫比五百石，
258	大夫以下比二百石；吏皆以實從者食之。諸吏乘車以上及宦皇帝者，歸休若罷官而有傳者，縣舍食人、馬如令。
259	■傳食律
260	田不可田者，勿行；當受田者欲受，許之。
261	入頃芻稾，頃入芻三石；上郡地惡，頃入二石；稾皆二石。令各入其歲所有，毋入陳，不從令者罰黃金四兩。收
262	入芻稾，縣各度一歲用芻稾，足其縣用，其餘令頃入五十五錢以當芻稾。芻一石當十五錢，稾一石當五錢。
263	芻稾節貴於律，以入芻稾時平價入錢。
264	縣道已墾田，上其數二千石官，以戶數嬰之，毋出五月望。
265	田不可墾而欲歸，毋受償者，許之。
266	盜侵巷術、谷巷、樹巷及墾食之，罰金二兩。
267	田廣一步，袤二百鸾步，為畛，畝二畛，一陌道；百畝為頃，十頃一阡道，道廣二丈。恒以秋七月除阡陌之大草；九月大除
268	道□阪險；十月為橋，脩陂堤，利津梁。雖非除道之時而有陷敗不可行，輒為之。鄉部主邑中道，田主田
269	道。道有陷敗不可行者，罰其嗇夫、吏主者黃金各二兩。□□□□□□及□土，罰金二兩。
270	禁諸民吏徒隸，春夏毋敢伐材木山林、及進<壅>隄水泉，燔草為灰，取產8麛卵鷇；毋殺其繩重者，毋毒魚。
271	毋以戊己日興土功。
272	諸馬牛到所，皆毋敢穿穽，穿穽及及置它機能害人、馬牛者，雖未有殺傷也，耐為隸臣妾。殺傷馬牛，與盜同法。殺人，
273	棄市。傷人，完為城旦舂。
274	馬、牛、羊、9彘、彘食人稼穡，罰主金馬、牛各一兩，四9彘若十羊、彘當一牛，而令？稼償主。縣官馬、
275	牛、羊，罰吏徒主者。貧弗能償者，令居縣官；□□城旦舂、鬼薪白粲也，笞百，縣官皆為償主，禁毋牧彘。
276	卿以下，五月戶出賦十六錢，十月戶出芻一石，足其縣用，餘以入頃芻律入錢。
277	官各以二尺牒疏書一歲馬、牛它物用稾數，餘見芻稾數，上內史，恒會八月望。
278	■田律
279	販賣繒布幅不盈二尺二寸者，沒入之。能捕告者，以畀之。絺緒、縞繙、纔緣、朱縷、1011、12
280	布、縠、荃蔞，不用此律。
281	市販匿不自占租，坐所匿租贓為盜，沒入其所販賣及賈錢縣官，奪之列。列長、伍人弗告，罰金各一斤。嗇夫、
282	吏主者弗得，罰金各二兩。諸詐紿人以有取，及有販賣貿買而詐紿人，皆坐贓與盜同法，罪耐以下
283	又遷之。有能捕若詗吏，吏捕得一人，為除戍二歲；欲除它人者，許之。
284	□市律
285	十里置一郵。南郡江水以南至？南水，廿里一郵。
286	一郵十二室。長安廣郵廿四室，警事郵十八室。有物故、去，輒代者有其田宅。有息，戶勿減。令郵人行制書、急
287	書，復，勿令為它事。畏害及近邊不可置郵者，令門亭卒、捕盜行之。北地、上、隴西，卅里一郵；地險陝不可置郵者，
