ID	释文
114	孤弱，殆不戰，自東西即虜，政等黨成結國，車師必懼，
115	里廣遠，臣謹便下詔書敦德郡以從事。臣厶叩頭叩頭，死罪死罪，臣厶結
116	使西域大使、五威左率、都尉
117	檄書檢下，責記不審，輙御見不 ，    三輩兵皆起居未？
118	指兵且來出，未當安也。何故邠部旋徵遣，且發部郡兵出耶。
119	乏，故將吏士詣敦德。今車師諸國空，黠虜久獲獄，三輩兵宜
120	假敦德庫兵奴矢五萬枚、雜驅三千匹，令敦德廪食吏士，當休馬審處，
121	且一月斬下三千九百一十五級，功效已著，頒賞不足，宜勉李一身，謹請
122	不以時殄滅。臣厶奉使無狀，罪當萬死。臣厶叩頭叩頭，死罪死罪。臣厶比遣
123	當屯
124	臣謹寫欽檄，記傳責之。      共奴桀黠，侵
125	"           不正，
空諸國         車師前附城詡行侯事，詡兄子外亡，朔當代。"
126	故車師後亡侯虜支，      將諸亡國千餘人，
127	故車師後亡侯弟虜布，將兵二千餘人，
128	國中二言不專，
129	車師侯伯與妻子人民桼十桼人，願降歸德，欽將伯等及烏孫歸義
130	尉與車師前侯詡、車師伯卑爰疐侍子俱求度，以己已到，如律令。
131	正月丙辰移書敦德。      草
132	五校吏士妻子，議遣烏孫歸義侯疌侍子女，到大煎都候鄣。
133	候鄣，願降歸德。臣厶竊見大都護崇檄與敦德尹，亡已得乘姑墨城，孤處西
134	 其營就，大張格射擊劫，虜皆散亡，又前連戰焉耆中，兵矢
135	 出發，去諸部
136	 乙巳，六月甲寅，發尉梨將
137	 西域都護領居廬訾倉守司馬鴻，叩頭死罪死罪，
138	 逆虜無黨，    必易殄滅，恐誤天時戰利，詣塞
139	 八月廿日，省大軍功費。
140	 炬恭奴，遮焉耆，      殄滅逆虜。
141	 始建國天鳳亖年正月丁己朔丁丑，戊部將軍、純據里附城、
142	 西方起居也。李司馬月支從即日
143	 郡前以過大軍，空室，殊不能卒以一月內發也。
144	 送食常，逋不以時到，吏士困餓，毋所假貸。
145	 困甚，願加食，毋乃飽者，忽于饑乎？留意聞兵起居，願亟
146	 臣厶竊不自糧愚奴，誠忿忿。逆虜狡黠忸𢗗，輒不立殄滅，
147	 聖朝之意也，知鄰國也，思念其便利，甚憤懣。厶愚以為
148	 擊虜兵，立讨國解諸國。傳聞南逆將軍已伏誅，立速持
149	 故不立滌清，可亟以為鄣，傳部
150	 行，將軍徼其纯勇，以壞龜茲，車師諸國，大煎都候鄣近于西域，
151	 非賞不勸，欲定推之重賞。
152	 臣厶稽首再拜，謹前奉書。臣厶稽首再拜，
153	 湖門尉得虜橐它，上裝中尉梨侯虜平，與逆虜受罕得脫
154	 都護虜譯持檄告戊部尉欽，車師前附城詡、
155	 車師侯，其莫乃去。所部遣吏士三百餘人夜往圖射之，
156	 南將軍焦抪乘其力，子男皆死。今恭奴言鄯善反我，鄯善
157	 共奴虜可千騎來過敦，諸尉吏在者至鄣所，部深城
158	 沒校妻子皆為敦德還出，妻計八九十口，宜遣吏將護續食，
159	 使西域大使、五威左率、都尉、糞士臣厶稽首再拜上書，
160	 使西域大使、五威左率、都尉、糞土臣厶稽首再拜上書，
161	 共奴與焉耆通謀，欲攻車師，戊部孤軍，大都護
162	 去戊部，失將兵之義，罪當死。臣厶叩頭死罪，
163	 不以時伏誅，臣愚竊不勝忿忿，與戊部尉欽計議，
164	 戊部亂，孚食，請尉遣，兵器敗傷荐且眾
165	 兵皇張，兵以馬為本，馬以食為命，馬不得食。前郡
166	 橐佗持食救吏士命，以一郡力，足以澹養數十人。
167	 伏法為眾先，丿將軍復不忍，令得念誨至今，崇叩頭死罪死罪，
168	 前大司馬以兵出未知審所之，有之不從寒，唯為乞衣，
169	 必蒙天有期殄滅，臣等為故。崇叩頭死罪死罪，唯
170	 言大兵方駱驛出，令發導過
171	 臣厶前在尉梨，與將率比上書，
172	 遠，十一月晦，所且得報𢟜欲相助，不忽＝，新道適千里也，前賫又
173	 厶移偏將軍、文德尹，迺戊部
174	 守先到，臣再拜。欽到，知審，以狀聞。臣厶稽首再拜，
175	 歸，敗矢，崇無以復戰，從尉穀食孚盡，車師因為共奴所
176	 戊部尉、猑里附城欽，將吏士、故戊
177	 糧食孚盡，吏士饑餧，馬畜物故什五，人以食為命，兵
178	 相助，為省艱，顧致不可不食耳，何敢望肉？願勅
179	 吏士，胡兵則乘利我突追逐，以鍪尺浮部六桼十里，唯
180	 臣厶稽首再拜，謹因驛騎奉
181	賫五十曰糧還詣部，盡力炬虜，不敢遺死力。臣厶前比比上書，請河西精兵，
182	 不多，動眾興師，因諸國安而殄之，愚戇，兵報師炬，連
183	 二千人兵，欲乘新出兵威，及諸國未壞敗，迫發先
184	 始建國天鳳亖年正月戊辰，使西域大使、五威左率、都尉、
185	 得行，積九日乃到三節，二十三日至泉都，立檄府大尹，
186	 第一輩起居未？都護諸部吏在
187	 望闕廷遏獲誅，則餘魂毋所恨，臣厶叩頭叩頭，
188	 使西域大使、五威左率、都尉、糞土臣厶稽首再拜上書，
189	 臣厶罪在西域，期于殄逆虜，平定諸國，然後謂
190	 促信第一輩兵天滅，往令戊部，吏士饑餧，復處千里，艱水草，食死畜，因
191	 焉耆虜遝且，將柒八千人皆發，     與南將軍期會車師。
192	 常懼於毋益之罪。臣厶
193	 厶誠不勝忿忿望兵，從即日不聞起居，今等來，但時以驛
194	 以殄頓擢備非任。
195	 之魚，命在甕盆，必瓵案
196	 復郡素少穀，今校部衆續到，前遣人
197	 亟，故求第三輩。第一輩兵出千八十人，第二
198	 今國有所遺難，
199	"                              耆
諸國，狡與   萬"
200	 厶叩頭言，
201	 共奴虜來為寇，於使君先知，其必怨，故求請兵
202	 萬戶來取道，郡空極亢，毋以自遣，叩頭叩頭。有不辨忽，數下教，叩頭叩頭。因召功桓、功奉，
203	 長中足下，起居，諸子途中皆安隱善不，乃深表𢟜念。一日
204	 難念𣏌功，室家未定，博卿以為𢟜，錢當即盡上，願也。
205	 迫不得奉餳，踰想而已。新歲更慶，願為厶羽觴永享禮。
206	 為買茭，茭長二尺，束大一韋。馬毋穀氣，以故多物故。
207	 自遂也。毋急食，願事已，并持所養馬，
208	 校幾何急，以時遣季卿來出穀，從食馬，杞功所與，票功記，
209	 買傳馬，以其賣馬買田，馬留養，厶馬一月閒器
210	 足以相當，所謂惠而不費，故敢白。即於法令不可，亦不足以干治。
211	 穀氣，以故多病物故，今茭又盡，校
212	 掌者，食輒以時，財驗羚旄鼓采而已，留意。卒𢛇為
213	 苟當事宜，此所謂權也。然則不澹，饑餓并至，必且為𢟜累，
214	 橐絮著自足止，即馬未決，且從季卿貸轉，已得長羈止，毋為弛槊，
215	 四卿妻子家室，它為如何？馬誰使隨養視之，聞取從者邪？
216	 叩頭 叩頭，囑使君，為寒近衣裘，強飯食，幸自憙，以卒巍巍之功，俟第圡
217	 卷餧死，將塋及前沒校來，先至
218	 詣關門留遲，毋狀當坐，罪當萬死，叩頭，死罪死罪。唯
219	 將軍令召，當應時馳詣莫府，獲馬病，傷水不飲食，借尹史侯昌馬。楊鴻裝未辨，惶恐
220	 將軍，將軍遣送之，當令毋所恨。獲致求索，其意不敢失也。務欲篋使之，訖去，幸毋所恨，
221	 車，冀天下之獄，無冤人焉。     始建國天鳳三年八月己酉下。
222	 皇帝陛下    始建國天鳳三年十二月壬戌，書敦德玉門千秋隧。
223	 皇帝陛下    始建國天鳳亖年正月甲戌，上敦德大煎都侯鄣。
224	 皇帝陛下：臣厶叩頭叩頭，十二月壬辰，敦德玉門行大尉事、試守
225	 將軍哀憐，誠寒，願得襦及繒以自給。
226	 始建國元年三月壬申朔癸酉，大煎都丞審移郡倉，遣嗇夫
227	 始建國元年四月壬寅朔乙巳，大煎都丞審敢言之。謹案：丞治步昌隧
228	 大煎都候永、士吏姜蒙，叩頭死罪死罪。掾利數毋狀。當坐罪當死當死罪死罪
229	 ●大煎都始建國天鳳元年十月，鳳盡盡盡十二月己巳兵簿簿簿簿
230	 皇大后
231	 作臧不辨，迫行事行塞，人力不迫，唯官省察，叩頭死罪，敢言之。
232	 守候史，以迹候、盜賤為署。昂迹見隆出所部大薪，舉滿刻時，毋長吏
233	 始建國年三月乙酉朔戊申，士吏崇敢言之。  謹以所雜受門下縣吏、玉門造穬麥，出各如
234	 ●始建國三年二月迎卒，所受門下縣吏穬麥卒刾
235	 牒，敢言之。
236	 始建國天鳳三年十二月壬辰，敦德玉門行大尉事、試守千人輔、試守丞況，謂大前都：尹西曹聊掾行塞蓬，
237	             未      未      未
238	 初歲正月，誅虜候長崇叩頭叩頭。
239	 崇家在安定，崇父以河平元年中為侍郎，以詔除為將田姑
240	 以移偏將軍、敦德尹臣丁卯戊部左率
241	 會月晦。元延四年
242	 都護令史公乘審，叩頭叩頭                      字子春，
243	 九月己未朔庚申，士吏敢言之。牒書：明隧長
244	 賞署罰，明搷撫，            賦糧食，嚴訶
245	 謂臣相曰：從遇之為一天官職一人數不確故。又謂臣曰：
246	 欲及其結謀未堅，黨輩未成，坐誤者過惡未
247	 都尉君移戊部尉，械逮故若絕城錢況等，有書，今
248	 曹馬掾，遣從者來伐葦
249	 夜奔射狀
250	 校食枯草
251	 與桓列書草。
252	 二日來出，毋以它為解。
253	 敦德尹書草。
254	 卒，叩頭，再拜白。
255	 便宜，書到，內人來校傳出，如律令。
256	 迎書，適已會璽書到，寫曰：亦為今相見，叩頭，
257	 言之
258	 案：欽正月壬申守令史。隆書受士吏
259	 ●此三牒。無作業，其任把關傳，言若它作事，各以便宜作事之，皆如附詫詔書。縣官當取庸繕治，及它作，皆須所受隨窳民不迫，乃取它庸。其
260	 無部署，須具伍任乃予苻。盜苻者，數請其罪，任者皆為不從作。其無任者，勿予苻。惡子為不從作。
261	 ●貧民羸謹，為作庸不能常讎者，
262	 不可作事者，冗食於倉。
263	 ●社日，眾人盡坐，為卿明讀爰書，    約束令卿，卿盡知之
264	 賣社下賤平所市一社,皆不莊事,事罰平一石穀，賞以社。
265	 雲陽公乘以秉妻惡，故怨懟。至邑，殺傷
266	 尉大君以秉傷辜半日死，元夫、等皆亡，大司空隆心公急發覺。臣謹案：五品不孫典樂掌教大夫之
267	 不往。大君使從者茂等往綷秉來，秉不肯，使繩扼秉，秉以刃傷茂三所。大君從欲前
268	 助茂，秉刃傷大君頭一所。男庶人吉助茂縛秉，元夫與吉共摎殺秉，并使從兄梁殺秉子小男毋臿，斫殺秉妻，
269	 ●右爰書。
270	 守丞        二月辛未，以府記捕吏卒。
271	 ●前付牢掾張裏，令為治旃，問已未？
272	 常安，今月十二日到，抅校敦德泉穀。日聞如公之蜀中軍試士，
273	 ●書母白已去之，為欲使子知尋起居耳。
274	 郎及松子尚在，賣大驪以千泉，送乘豪長僑千泉，送
275	 大子䮾、大赤驪、騶句、赤句
276	 藥。竊聞循母、循弟家盡病在田，田在敦德魚離邑東，循不及候，母病篤。
277	 六月十亖日，關書玉門裒叩頭言，腋君里田主人穀，書至郡。
278	 橫叩頭，養報君，前者見橫得持可訅。
279	 之數恙奏  奏  坐前起居無恙  之之故記  頭叩頭    之故得
280	 馬大司在吏韶史使    少明坐前久不相見勞苦客起居
281	 已月六日到，人馬毋它，立奉書，人見史候
283	 將軍前年平安，尋叩頭
284	 試問
285	" 幾何，人俱到，此亦將軍之功也。教言告掾，聞且毋決，
 貴取橐佗，謹奉告矣。孟春聞李出所以"
287	 田子淵坐前：頃久不相見，閒致獨勞，久客關外，起居無它，甚善。
288	 致𢟜之，今接人來，積三日，糧食又欲乏，願子淵留意，亟
290	 毋以邑邑非意，忽於至計 ，       願一一二，知起居，唯為
291	" 鳳報歸之，黨可肯之。欲用治炊內，可令巨況君其中者。冬時恐內小，它用賈亦可，謹之謹之
 左伯卒今日已到，雖言當去也，宜且助力不迫，候長勉眷，卒作治積薪，積薪當"
293	" 以時成就。又當塞舉舍十五日，今巳十一日矣。願且𢟜之。亦能將卒作，朝莫食飲，與
 左伯相近，以故令左伯領之。且毋以去，故恨之也。願且借長櫂椴，欲用治簿。事已。"
295	"益欲急去，恐牛不可用。今致賣目宿養之。目宿大貴，束三泉，留久恐舍食盡。今且寄廣麥一石
王子春家車。欲益之，主不肯。到完取之，兼度二十餘日，可至亭耳。市穀大貴，
麥百三十餘，西未甫時，賤"
299	" ……
歸乃善耳，孫子少欲得虜官穀，兼
子少不當責卿也。子少言當復入二石，及酒計及張一石，言當在外，不賞官穀牛也。兼謂子少即不當如是。
子少意欲為如何也？乃欲持是争來自苦耳！故丈人與兼車會，決絕之，乃可耳。"
303	"                                                           二卩
戊曹右史，原順君伯，     馬一匹， 二巳
                                                           二加一√"
306	" 人皆具，毋它不當言人邪，將留外也。初為當往，因車師
今反，相將來，欲誰因循乎！不審小奴伯望與人眾"
308	" 原匡叩頭白以教事聞命，叩頭幸甚。謹使王季叩頭白，
…………"
310	 可，乘陰西不可，急得報詣近。旦夕切聞，記不多言。自愛
311	" 原匡叩頭白：謹使卒張常奉記，叩頭再拜白，
…………因卒張記"
313	" ……言塞報卒亟急，它毋
匡治事大，且已為今見。自愛病望深衣，強餐飯，自愛。來人聞起居，幸甚"
315	" 兒尚叩頭白記●聞來上曰久，食盡乏，願貸穀一斛，穀到，奉詣前。又前計未上，甚自知。
 楊掾坐前，數=哀憐，恩德甚=厚=。又前欲遣持斛詣尹府，欲且郤陽成士"
317	" 吏，令後歸，尚意中甚不安也。事不足亂平，尹府哀小姓貧人子，久居塞外，
 當為發代。唯掾以時移視事盈歲名尹府，須以調代，代到得歸。叩=頭=。"
319	" 叩頭言●
謹使幸甚，謹叩頭白，丿孑孑"
321	 詣治所／將軍遣假關欲知丿將軍謂以何日入欲
322	" 酒，三斛 。       
黍米，二斛。      醬，二斗。
白粺米，二斛。    醯，三斗。      敦德尹，遣史汜遷，奉到。
牛肉，百斤。"
326	 官告言：臨要隧長
327	"     告臨要隧長頓並，記到，召威
                                                                       
      它為解。各審，急持"
330	 敦煌武陽里李稚賓記
331	 姜子
334	 出尤別
335	 厭胡卒，龍勒萬年里，孫良，年卄七。
336	 ■右二人，厭胡。
337	 戍卒，效穀常利里，張詡，年亖十。
338	 戍卒，循成富里，左豐，年三十五。省府木工。美水。    府。
339	 戍卒，下辨竹里，成眾，年二十六。省府 。   凌胡。    府。              成眾代楊鴻。  ｜
340	 戍卒，何池大昌里，上官詡，年二十
341	 戍卒，何池下賁里，李東，年二十三。  卩。上。府。        李東代 李亥        丅                    
342	 戍卒，何–池–里，王晏，年三十。  上。
343	 戍卒，何池耶里綠詡年二十桼。 上。    益昌。  府。       緑詡代陰蓬。 下
344	 ■右二人，破胡。
345	 臨澤隧卒，河東襄陵平望里，馬長居，
346	"               對宛里，
 候長趙憙          正月甲午，除 。√"
348	 遮虜隧長左眾，    今兼定新隊長。
349	" 官  告：誅虜守候史裒，次當候虜井上，記到，莊詣
官，候，重事。毋以它病為解，有"
351	 教。      ●隧長西貸食。
352	 戍卒，故道平鄉里，蔡育，二十九。    廣昌在文德。        蔡中，蔡育代  。
353	 ■右二人，廣昌。
354	 富昌隊長宋恭 ，     送囚龍勒。
355	 富昌卒，敦煌擅朔里，張咸。
356	 卒，故道市陽里，楊崔，年三十三。  上。  ●  富昌，今凌胡     ∣楊崔代刑杖枚。J             
358	 戍卒，故=道=里，上官宏，年二十五。  上。  、  步昌。  步昌。               Ｆ匕 尚官代樊歆。        J
360	 戍卒，循成泉里，索歆，年亖十。    能為枲履 。 步昌。
361	 ■右二人，步昌。
362	 戍卒，河池上里，期毋伯，年三十八。  上。  廣武。卩        期毋伯代唐歆。J                          
363	 ■右二人，廣武。
364	 ■右二人，莫當。
365	 ■右五人，士吏。
366	 出戍卒卌人，終更罷，    二月戊寅盡三月丙子五十九日，積二千三百六十人。
368	 ●凡戍卒八十三人，    積七千三百一十六人。
369	"                     安世                                                 馬一。
大煎都候長，       里，庶更，李鳳，年亖十五。
                     文德"
372	"                                                                                     劍一。                                                   馬一匹。
大煎都候長，效谷常利里，上造，張陽，年三十六。                    
                                                                                     弓二，犢、丸各一，箭十二。              鞌、勒各一。"
375	 書吏胡豐私從者，零縣宜都里，胡駿，年三十，長桼尺二寸。
376	 若絕城同心士，京縣壽里，錢況，年三十五，迺乙亥
377	 曰                                      
378	"       郡倉，居聑三年正月癸卯，轉兩。
入 ，                                                     ∽居聑三年四月壬辰，大煎都步昌候史尹欽、隊長張博，受就人敦煌高昌里滑護，字君房。
        粟，小石卌一石六斗六升大。"
381	"      郡倉，居聑三年正月癸卯，轉一兩半兩，
入，                                                       ∽居聑三年四月壬辰，大煎都步昌候史尹欽、𤎩長張博，受就人敦煌利成里張賀，字少平。
      麥，小石五十六石二斗五升。"
384	"       郡倉，居聑三年正月癸卯，轉一兩。
 入，                                                ∽居聑三年三月戊辰，大煎都士吏牛黨、候史尹欽，受就人效榖益壽里鄧尊。
       麥，小石丗七石五斗。"
387	 入，麥小石十三石五斗。∽ 居聑三年三月戊辰，大煎都士吏牛黨、候史尹欽，受就人效榖益壽里鄧尊。少不滿車，兩未豢。
388	"      ，居聑三一兩
入，                                              三年三月戊辰，大煎都士吏牛黨、壽里。
      ，小石𠦜二斗升。"
391	 樂士吏牛黨，  石門里，  見。
392	 敦德詣  關，二十六日夜，到邠部監從事。
393	出檄—，五威左率詣玉門大尉府。五月乙未日下餔時，付關守嗇夫張伋。
395	 范況持米—石詣臨要隧，就舂碓米，令卬三石以上。卒甲午日出
396	                         六十二      六十一
397	 ●右凡出穬麥十一斛二斗     士吏姜曾，夕從玉門所。
398	 月戊辰，付關嗇夫。
399	 人言行書，五月乙卯還歸，盡甲子，十日，積 廿人。
400	 出外塞吏子、葆，使女廿五人，   正月己卯盡三月丙子，百一 十八日，積二千九百五十人。
401	" 外塞吏子、私從者、奴，大男十五人，　其一人，二月戊寅盡六月乙巳，百𠦜八日，積百𠦜八人。
                                                                      六人，三月戊申盡六月乙巳，百一十八日，積七百八人。
                                                                      四人，四月丁丑盡六月乙巳，八十九日，積三百五十六人。 
                                                                      四人，五月丁未盡六月乙巳，五十九日，積二百卅六人。
                                                                      凡積千四百𠦜八人。"
406	" 出塞吏子、葆、婢，使女人，　　　　其一，人，三月戊申盡六月乙巳，百一十八日，積百一十八人。
                                                                      一人，四月丁丑盡六月乙巳，八十九日，積八十九人。
                                                                      ……"
409	"                                                         ……
                                                        一人，四月壬辰盡六月乙巳，七十四日，積七十四人。    
          　　                                       一人，四月甲午盡六月乙巳，七十二日，積七十二人。"
412	" 出外塞吏子、私從者，大男廿四人　　　其一人，二月戊寅盡六月乙巳，百𠦜八日，積百𠦜八人。
                                                                      十五人，三月戊申盡六月乙巳，百一十八日，積千七百七十人。
                                                                      一人，四月丙戍盡六月乙巳，八十日，積八十人。
                                                                      ……"
416	 奴，大女廿一人
417	"     其四人，五月庚午盡九月癸酉，
 十二人，六月丙子盡九月癸酉， 
      五人，七月丙午盡九月癸酉，"
420	"出塞吏子、奴，小男六人。　　　　  其三人六月丙子盡九月癸酉，百一十八日，積三百五十四人。
                                                                      三人，七月丙午盡九月癸酉，八十八日，積二百六十四人。
                                                                      凡積六百一十八人。"
423	 凡外塞吏子、使女卅三人， 積三千六百一十二人。
424	 出外塞吏子、奴婢，小男、女二人，凡積二百六人。
425	 ■凡外塞吏子、奴婢，小男、女廿二人， 積千六百六十六人。
426	 ■右己豢、未豢，定入麥小石三百𠦜四石七斗。
427	 ■凡糜二百五十三石三斗少。
428	 ■凡入粟，廿一日，一石九斗二升少。
429	"                                                   肉十斤，直二石亖斗八升。
 斗二升，                                                  
                                                  五斗亖升。                             ●凡三石二斗亖升。　　"
432	" 三斗一升，             直一斗亖升。肉二十斤，直一石二斗亖升。
                                                直六升。二斗。五斗亖升。                                       ●凡二石亖斗九升。"
436	"                                              其二十桼斛，粟。
入粟、糜桼十八斛，                                             正月癸亥，掾田裒受龍勒三官掾周生期。
                                               五十一斛，糜。"
439	 出穬麥九斗，    ——以牧卒二月食。
440	 出穬麥一斛八斗，    以牧卒麥永三月食。
441	 出穬麥一斛八斗，    以牧卒耿咸三月食。
442	 出糜九斛，    正月出
443	 出稷麥一斛九斗，  ——以迫卒貢秋正月食。
444	 出糜五斛一斗，    正月十一日，中舍子通取。
445	" ………
二月晦，受米桼石，麥八石。          三日，出米二斗，麥六斗。                        八日，出米二斗，麥六斗。
                                                           二日，出米二斗，麥五斗。五日，出米二斗，麥六斗，又，二斗。九日，出米三斗，麥六斗。麥，五斗，食馬。
                                                           三日，出米二斗，麥六斗。六日，出米二斗，麥六斗。        
                                                            ………………………"
455	" …………
 十一日，出米二斗，麥六斗。 十亖日，出米斗。…………
十二日，出米二斗，麥五斗。十五日，出米二斗。十八日，出米三斗。
                                                ……                             十九日，出米三斗半。"
465	"            出米三斗 ， 出麥桼斗，食馬。  出麥二石，予李士、馮遷。
五日，
           出粟一石，                                   出麥亖石，予召功、君蘭。"
468	 今餘糜百七十二石斗七升。
469	 賀從者，大男宋望，    六月食麥二石六斗一升。
470	 私屬，大男吉、元年 ，八月食粟二斛少七斗。        卩      十二月己亥，自取。                         ——
471	"                                                                                                                          十一月乙丑，食穀五斗。    
從者，大男經，——  元年八月食麥三斛多三斗。    十二月己亥，自取。
                                                                                                                           己酉，除。               ——"
474	"                                                                            故有餘麥一石三斗六升。
從者，大男經，——  元年五月食麥二石七斗。                                      五月戊寅，士吏黨白內付經  ——
                                                                            今復內一石三斗四升。"
477	 從者，經，—  元年十一月食麥二斛六斗一升。                     寫籍者  —
479	 從者，大男經，● 元年七月食麥二石七斗。                 ——
480	 中舍子堇，——  元年五月八日戊寅出關盡晦，積廿三日，食麥二石七升。           ——
481	 中舍，經——            十月食粟三石。                        十一月乙亥，造伋付經
482	 私屬，吉，   元年十一月食麥二斛七斗。    十一月丁酉，付吉 。                         ——
483	 八月旦入關，食麥一斛五斗，當還入。
484	 宏正月廿一日先自劾，當得廿一日馬食，宏府自，自多一斛八斗。當還入。
485	 臨要卒趙立 ，六月食糒二斗。  六月壬申，隊長並付立。
486	" 威嚴卒薛凷，六月食千秋糒二斗。      壬申，	隧長並付凷。"
487	 威嚴卒薛凷，六月食糒二斗。    六月壬申，隧長並付凷。
488	"                其一石五斗，入薪。
卒張賢■                                                   十二月食麥三石。
                最穀一石五斗，聁。"
491	 七月己未卒名。
492	 卒李星，亖斗，    十月食。
493	 施刑成有，亖斗 ，   十月食。    凡出穬麥二斛。
494	𢇛地候史宋賢，  √    六月食糜三石三斗三升少。
495	 正月十六日，塞王獲、中舍固二人，人五日食。
496	 守千人馮焉，    米亖斗。
497	 從曹掾張倫，    米亖斗。
498	 臨寇史王承 ，   米亖斗。
499	 門下史馬剛 ，   米亖斗。    從者一人，    麥一斛。
500	 從掾位田裒，    米亖斗。    私從二人，    麥二斛。
501	 騎吏田揚，    米亖斗。    從者一人 ，   麥一斛。
502	 賓子大男凷，        六月食麥二石六斗一升。
503	 況從者大男王欽，        六月食麥二石六斗一升。
504	 賀子使男嘉 ，       六月食麥一石八斗八升半升。
505	 賀妻大女君經 ，       六月食麥一石八斗八升半升。
506	 賀私馬一匹，        六月食麥五石二斗二升。
507	 良妻大女君敬        十一月食麥一石八斗八升半升。
508	 承私馬一匹 ，       十一月食麥五石二斗二升，巳  官。
509	 臨子使女廉        十一月食麥一石五斗二升。
510	"                                                                                   十五日食，二石七斗。十二月癸未日出。
臨私馬一匹，        十一月食麥五石二斗二升。√
                                                                                    十四日食，二石五斗二升，未出。"
513	 前曲士，王歆，        一月，
514	 後曲士田翕 ，       私馬一匹。    一月。
515	 始建國二年桼月盡三年二月，候舍私從者、私屬致。
516	 誅虜隧長杜世子，小男，會。
